1101,1102,1216,1229,1301,1303,1326,1402,1476,1504,1590,1605,2002,2027,2049,2105,2201,2207,2301,2303,2308,2317,2324,2327,2330,2344,2345,2347,2352,2353,2356,2357,2360,2371,2376,2377,2379,2382,2383,2395,2408,2409,2412,2454,2474,2603,2609,2610,2615,2618,2912,3008,3017,3023,3034,3037,3045,3231,3443,3481,3533,3653,3702,4904,4938,4958,5871,6505,8046,9904,9910,9921,9941,9945
0.0,0.033780146,0.033780146,0.033780146,0.033780146,0.0,0.033780146,0.0,0.0,0.0,0.0,0.033832084,0.033780146,0.033766344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033852566,0.033783346,0.033780146,0.0,0.0,0.0,0.0,0.03377031,0.0,0.033780146,0.03384869,0.0,0.0,0.033780146,0.033780146,0.033778377,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.033780146,0.03377093,0.033762094,0.0,0.0,0.033773135,0.0,0.033780146,0.0,0.0,0.0,0.0,0.033780146,0.03379383,0.033780146,0.0,0.033780146
0.033780146,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.033780146,0.033780146,0.0,0.03383199,0.0,0.033780146,0.033766344,0.0,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.033773545,0.033780146,0.03375923,0.0,0.0,0.033780146,0.0,0.033852566,0.033783346,0.033780146,0.033780146,0.033780146,0.0,0.0,0.03377031,0.0,0.0,0.03384869,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.03377921,0.033780146,0.0,0.0,0.033780146,0.0,0.033775687,0.0,0.033761956,0.0,0.033844296,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033780146,0.0,0.033780146,0.0,0.033780146,0.0,0.033780146,0.033780146,0.0,0.0,0.03383199,0.0,0.033780146,0.0,0.0,0.033773534,0.0,0.0,0.033780146,0.033780146,0.033780146,0.0,0.0,0.0,0.033786915,0.033780146,0.0,0.033822138,0.033852566,0.033783346,0.0,0.033780146,0.033780146,0.0,0.0,0.03377031,0.033780146,0.0,0.0,0.0,0.033780146,0.0,0.033780146,0.033778377,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.033775687,0.0,0.0,0.0,0.0,0.033780146,0.03377093,0.033762094,0.033780146,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.0
0.033780146,0.0,0.033780146,0.033780146,0.033780146,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.03375923,0.033786915,0.0,0.033780146,0.033822138,0.0,0.033783346,0.033780146,0.0,0.0,0.033780146,0.033763763,0.0,0.0,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.033778377,0.0,0.03376374,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.033761956,0.0,0.033844296,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.0,0.033780146
0.0,0.033780146,0.033780146,0.033780146,0.033780146,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.0,0.0,0.033766344,0.0,0.033773534,0.0,0.033780146,0.0,0.033780146,0.033780146,0.033773545,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377031,0.0,0.033780146,0.0,0.0,0.0,0.033780146,0.033780146,0.033778377,0.0,0.0,0.0,0.033780146,0.033780146,0.033780146,0.0,0.0,0.0,0.0,0.0,0.033780146,0.033844296,0.033780146,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.033845253,0.033780146,0.0,0.0,0.033780146,0.0
0.0,0.03378035,0.03378035,0.03378035,0.0,0.0,0.03378035,0.0,0.03378035,0.0,0.0,0.03383229,0.03378035,0.0,0.0,0.0,0.03378035,0.0,0.0,0.0,0.0,0.033772845,0.0,0.0,0.0,0.0,0.03378035,0.033822346,0.0,0.03378355,0.0,0.0,0.0,0.03378035,0.0,0.033769615,0.03378035,0.03378035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033763044,0.0,0.03378035,0.03378035,0.03378035,0.03378035,0.0,0.033774987,0.0,0.0,0.03378035,0.0,0.0,0.0,0.0,0.03378035,0.03378035,0.0,0.03378035,0.0,0.03378035,0.0,0.0,0.0,0.0,0.0,0.03378035,0.03378035,0.0
0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.033832084,0.033780146,0.033766344,0.0,0.033773534,0.0,0.033780146,0.0,0.0,0.0,0.033773545,0.033780146,0.0,0.033786915,0.033780146,0.033780146,0.0,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.0,0.0,0.033780146,0.0,0.03384869,0.0,0.0,0.033780146,0.033780146,0.0,0.033780146,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.0,0.0,0.033773135,0.0,0.033780146,0.0,0.033779345,0.0,0.033845253,0.0,0.0,0.0,0.033780146,0.0
0.0,0.033780146,0.0,0.033780146,0.0,0.03377957,0.033780146,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.033766344,0.0,0.033773534,0.0,0.0,0.033780146,0.033780146,0.0,0.033773545,0.033780146,0.0,0.0,0.0,0.0,0.0,0.033852566,0.033783346,0.0,0.0,0.033780146,0.033780146,0.0,0.03377031,0.0,0.033780146,0.03384869,0.0,0.0,0.0,0.0,0.033778377,0.0,0.03376374,0.03377921,0.0,0.0,0.0,0.0,0.033780146,0.0,0.03376112,0.0,0.033780146,0.033844296,0.033780146,0.03377093,0.0,0.033780146,0.0,0.0,0.033780146,0.033780146,0.0,0.0,0.0,0.033845253,0.033780146,0.0,0.0,0.033780146,0.0
0.0,0.0,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.033780146,0.03383199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033852566,0.033783346,0.0,0.033780146,0.033780146,0.033780146,0.033763763,0.0,0.0,0.033780146,0.0,0.0,0.0,0.033780146,0.0,0.033778377,0.033780146,0.03376374,0.0,0.033780146,0.0,0.0,0.033780146,0.033780146,0.0,0.03376112,0.033761956,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.0,0.033773135,0.0,0.033780146,0.033780146,0.033779345,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.033780146
0.0,0.0,0.033780146,0.0,0.0,0.03377957,0.0,0.033780146,0.033780146,0.0,0.0,0.033832084,0.0,0.0,0.033780146,0.0,0.033780146,0.033780146,0.0,0.0,0.0,0.033773545,0.033780146,0.0,0.033786915,0.033780146,0.033780146,0.0,0.033852566,0.033783346,0.0,0.0,0.0,0.0,0.033763763,0.0,0.0,0.033780146,0.0,0.0,0.0,0.033780146,0.0,0.033778377,0.0,0.0,0.03377921,0.033780146,0.033780146,0.0,0.033780146,0.0,0.033775687,0.03376112,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.033780146,0.033773135,0.0,0.0,0.0,0.033779345,0.033780146,0.033845253,0.0,0.0,0.033780146,0.033780146,0.0
0.0,0.033781953,0.033781953,0.033781953,0.0,0.03378138,0.0,0.033781953,0.033781953,0.0,0.033817418,0.0,0.033781953,0.0,0.0,0.03377534,0.0,0.0,0.033781953,0.0,0.033781953,0.033775352,0.0,0.0,0.0,0.033781953,0.0,0.0,0.033837985,0.0,0.0,0.0,0.033781953,0.033781953,0.03376557,0.0,0.033781953,0.0,0.033834115,0.0,0.0,0.0,0.0,0.0,0.033781953,0.0,0.033781018,0.0,0.033781953,0.033781953,0.0,0.0,0.0,0.0,0.0,0.033781953,0.03382972,0.033781953,0.03377274,0.0,0.033781953,0.0,0.0,0.033781953,0.0,0.0,0.033781152,0.0,0.033830673,0.033781953,0.03378469,0.0,0.0,0.0
0.0,0.033781957,0.0,0.0,0.0,0.0,0.033781957,0.033781957,0.033781957,0.0,0.033817396,0.0,0.0,0.03376816,0.033781957,0.033775344,0.033781957,0.033781957,0.0,0.0,0.0,0.0,0.0,0.033761043,0.0,0.0,0.033781957,0.0,0.03383796,0.0,0.033781957,0.033781957,0.0,0.033781957,0.033765573,0.0,0.0,0.0,0.0,0.0,0.033781957,0.0,0.0,0.03378019,0.033781957,0.0,0.03378102,0.033781957,0.0,0.033781957,0.033781957,0.0,0.0,0.0,0.0,0.033781957,0.033829693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033781957,0.0,0.033781156,0.0,0.0,0.0,0.03378469,0.0,0.0,0.0
0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.03383199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033780146,0.0,0.033780146,0.0,0.033780146,0.0,0.033786915,0.0,0.0,0.033822138,0.0,0.0,0.033780146,0.0,0.0,0.033780146,0.0,0.03377031,0.033780146,0.0,0.0,0.0,0.0,0.033780146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033775687,0.0,0.0,0.033780146,0.033844296,0.0,0.03377093,0.033762094,0.033780146,0.0,0.0,0.033780146,0.033780146,0.033780146,0.0,0.033780146,0.0,0.033780146,0.0,0.033780146,0.033780146,0.033780146
0.0,0.033784136,0.0,0.0,0.0,0.0,0.033784136,0.033784136,0.0,0.033784136,0.03383599,0.03383608,0.033784136,0.0,0.033784136,0.033755735,0.0,0.0,0.033784136,0.0,0.033784136,0.0,0.0,0.0,0.0,0.0,0.033784136,0.033826135,0.0,0.0,0.0,0.033784136,0.0,0.033784136,0.0,0.0,0.0,0.033784136,0.0,0.033784136,0.0,0.033784136,0.033784136,0.0337753,0.0,0.03374595,0.0,0.0,0.0,0.0,0.033784136,0.033784136,0.0,0.0,0.0,0.0,0.033848293,0.0,0.033753134,0.0,0.0,0.0,0.033755336,0.0,0.033784136,0.033784136,0.0,0.0,0.03384925,0.0,0.0,0.033784136,0.0,0.033784136
