date,stock_id,sharpe_ratio
4/1/2014,2395.TW,0.031608163
5/16/2014,2395.TW,0.190391981
8/15/2014,2395.TW,-0.063990985
11/15/2014,2395.TW,0.126859806
4/1/2015,2395.TW,0.082144914
5/16/2015,2395.TW,-0.006377574
8/15/2015,2395.TW,-0.022253618
11/15/2015,2395.TW,0.075074693
4/1/2016,2395.TW,-0.131364944
5/16/2016,2395.TW,0.16967391
8/15/2016,2395.TW,-0.036496959
11/15/2016,2395.TW,0.038284537
4/1/2017,2395.TW,-0.05486042
5/16/2017,2395.TW,0.035456684
8/15/2017,2395.TW,-0.132811159
11/15/2017,2395.TW,0.041085523
4/1/2018,2395.TW,-0.071203789
5/16/2018,2395.TW,-0.013872206
8/15/2018,2395.TW,0.151865599
11/15/2018,2395.TW,0.089734074
4/1/2019,2395.TW,-0.075889416
5/16/2019,2395.TW,0.12347067
8/15/2019,2395.TW,0.263473182
11/15/2019,2395.TW,-0.110588884
4/1/2020,2395.TW,0.206831283
5/16/2020,2395.TW,0.211896184
8/15/2020,2395.TW,-0.041391749
11/15/2020,2395.TW,0.087430034
4/1/2021,2395.TW,-0.168969251
5/16/2021,2395.TW,0.121944018
8/15/2021,2395.TW,0.111131647
11/15/2021,2395.TW,-0.028637512
4/1/2022,2395.TW,-0.14213843
5/16/2022,2395.TW,-0.003584461
8/15/2022,2395.TW,-0.040697337
11/15/2022,2395.TW,0.099029874
4/1/2023,2395.TW,0.212128001
5/16/2023,2395.TW,0.003879182
8/15/2023,2395.TW,-0.005748582
11/15/2023,2395.TW,0.114926323
4/1/2024,2395.TW,-0.218334529
5/16/2024,2395.TW,
5/16/2013,2912.TW,0.091395919
8/15/2013,2912.TW,-0.0734854
11/15/2013,2912.TW,0.069453129
4/1/2014,2912.TW,0.176180502
5/16/2014,2912.TW,0.000902407
8/15/2014,2912.TW,0.002450678
11/15/2014,2912.TW,0.04992197
4/1/2015,2912.TW,-0.113302828
5/16/2015,2912.TW,0.028653097
8/15/2015,2912.TW,-0.042525664
11/15/2015,2912.TW,0.09486595
4/1/2016,2912.TW,0.002503602
5/16/2016,2912.TW,0.105387778
8/15/2016,2912.TW,-0.123515045
11/15/2016,2912.TW,0.049443852
4/1/2017,2912.TW,0.159605987
5/16/2017,2912.TW,-0.056214812
8/15/2017,2912.TW,0.216542881
11/15/2017,2912.TW,0.044375459
4/1/2018,2912.TW,0.121144083
5/16/2018,2912.TW,0.086409641
8/15/2018,2912.TW,0.014230959
11/15/2018,2912.TW,-0.041721423
4/1/2019,2912.TW,0.024943141
5/16/2019,2912.TW,0.016252383
8/15/2019,2912.TW,0.095652883
11/15/2019,2912.TW,-0.07114386
4/1/2020,2912.TW,0.202207682
5/16/2020,2912.TW,-0.093597001
8/15/2020,2912.TW,-0.023004006
11/15/2020,2912.TW,0.013132773
4/1/2021,2912.TW,-0.047258536
5/16/2021,2912.TW,0.10134914
8/15/2021,2912.TW,0.088447826
11/15/2021,2912.TW,-0.113575272
4/1/2022,2912.TW,0.030435553
5/16/2022,2912.TW,0.110225146
8/15/2022,2912.TW,-0.051584124
11/15/2022,2912.TW,0.033790306
4/1/2023,2912.TW,0.25808508
5/16/2023,2912.TW,-0.059897728
8/15/2023,2912.TW,-0.042248519
11/15/2023,2912.TW,-0.007802036
4/1/2024,2912.TW,0.076093947
5/16/2024,2912.TW,
5/16/2013,3008.TW,0.093325351
8/15/2013,3008.TW,-0.038243544
11/15/2013,3008.TW,0.195366568
4/1/2014,3008.TW,0.308070472
5/16/2014,3008.TW,0.148022754
8/15/2014,3008.TW,-0.053583492
11/15/2014,3008.TW,0.139781067
4/1/2015,3008.TW,0.22287431
5/16/2015,3008.TW,-0.008148869
8/15/2015,3008.TW,-0.057747229
11/15/2015,3008.TW,0.01546035
4/1/2016,3008.TW,0.076980103
5/16/2016,3008.TW,0.266788348
8/15/2016,3008.TW,-0.066501294
11/15/2016,3008.TW,0.239535802
4/1/2017,3008.TW,0.037398055
5/16/2017,3008.TW,0.11948484
8/15/2017,3008.TW,0.017143037
11/15/2017,3008.TW,-0.160715994
4/1/2018,3008.TW,0.269379766
5/16/2018,3008.TW,0.094419249
8/15/2018,3008.TW,-0.112262354
11/15/2018,3008.TW,0.170983065
4/1/2019,3008.TW,-0.061990138
5/16/2019,3008.TW,-0.023334393
8/15/2019,3008.TW,0.146646775
11/15/2019,3008.TW,-0.043665232
4/1/2020,3008.TW,0.115244782
5/16/2020,3008.TW,0.024434317
8/15/2020,3008.TW,-0.094899602
11/15/2020,3008.TW,-0.006203888
4/1/2021,3008.TW,-0.170057798
5/16/2021,3008.TW,-0.013814667
8/15/2021,3008.TW,-0.164346599
11/15/2021,3008.TW,-0.025663921
4/1/2022,3008.TW,-0.243158619
5/16/2022,3008.TW,0.179601331
8/15/2022,3008.TW,0.018815101
11/15/2022,3008.TW,0.032797778
4/1/2023,3008.TW,-0.03640012
5/16/2023,3008.TW,-0.045314896
8/15/2023,3008.TW,0.036706341
11/15/2023,3008.TW,0.103808755
4/1/2024,3008.TW,-0.170546248
5/16/2024,3008.TW,
5/16/2013,1101.TW,0.029526
8/15/2013,1101.TW,0.085007623
11/15/2013,1101.TW,0.084598249
4/1/2014,1101.TW,-0.114021917
5/16/2014,1101.TW,0.080358847
8/15/2014,1101.TW,-0.017405735
11/15/2014,1101.TW,-0.005432233
4/1/2015,1101.TW,-0.084420306
5/16/2015,1101.TW,-0.199487422
8/15/2015,1101.TW,0.016934767
11/15/2015,1101.TW,-0.024029399
4/1/2016,1101.TW,-0.104469235
5/16/2016,1101.TW,0.244484515
8/15/2016,1101.TW,0.059575887
11/15/2016,1101.TW,-0.002343019
4/1/2017,1101.TW,-0.284818148
5/16/2017,1101.TW,0.063133201
8/15/2017,1101.TW,-0.062191302
11/15/2017,1101.TW,0.052935008
4/1/2018,1101.TW,0.382867756
5/16/2018,1101.TW,0.072567893
8/15/2018,1101.TW,-0.108219058
11/15/2018,1101.TW,0.117860825
4/1/2019,1101.TW,0.041388064
5/16/2019,1101.TW,0.1181772
8/15/2019,1101.TW,0.17111441
11/15/2019,1101.TW,-0.022349272
4/1/2020,1101.TW,0.257040958
5/16/2020,1101.TW,0.193142229
8/15/2020,1101.TW,-0.040961324
11/15/2020,1101.TW,0.110828046
4/1/2021,1101.TW,0.105005892
5/16/2021,1101.TW,0.122747657
8/15/2021,1101.TW,0.031117062
11/15/2021,1101.TW,0.049623023
4/1/2022,1101.TW,-0.498539519
5/16/2022,1101.TW,0.105633877
8/15/2022,1101.TW,-0.141712855
11/15/2022,1101.TW,0.067433725
4/1/2023,1101.TW,0.067035571
5/16/2023,1101.TW,-0.016952133
8/15/2023,1101.TW,-0.204974255
11/15/2023,1101.TW,-0.041738535
4/1/2024,1101.TW,0.122046445
5/16/2024,1101.TW,
5/16/2013,3037.TW,-0.155476993
8/15/2013,3037.TW,-0.137061264
11/15/2013,3037.TW,0.109434055
4/1/2014,3037.TW,0.216485392
5/16/2014,3037.TW,-0.110555978
8/15/2014,3037.TW,-0.064712828
11/15/2014,3037.TW,-0.057510459
4/1/2015,3037.TW,-0.370539568
5/16/2015,3037.TW,-0.083731442
8/15/2015,3037.TW,0.050376337
11/15/2015,3037.TW,0.051488826
4/1/2016,3037.TW,-0.228625517
5/16/2016,3037.TW,-0.001494313
8/15/2016,3037.TW,-0.155730714
11/15/2016,3037.TW,0.279265987
4/1/2017,3037.TW,0.017436614
5/16/2017,3037.TW,-0.011928544
8/15/2017,3037.TW,0.031684125
11/15/2017,3037.TW,0.064606589
4/1/2018,3037.TW,-0.146416338
5/16/2018,3037.TW,0.03070526
8/15/2018,3037.TW,0.009013147
11/15/2018,3037.TW,0.163576693
4/1/2019,3037.TW,0.135755222
5/16/2019,3037.TW,0.078031325
8/15/2019,3037.TW,0.129024551
11/15/2019,3037.TW,-0.111427557
4/1/2020,3037.TW,0.448679536
5/16/2020,3037.TW,0.36385351
8/15/2020,3037.TW,-0.03591615
11/15/2020,3037.TW,0.095259165
4/1/2021,3037.TW,0.052882751
5/16/2021,3037.TW,0.178722438
8/15/2021,3037.TW,0.204273221
11/15/2021,3037.TW,0.102551645
4/1/2022,3037.TW,-0.108722218
5/16/2022,3037.TW,-0.096164766
8/15/2022,3037.TW,0.001959027
11/15/2022,3037.TW,-0.022278658
4/1/2023,3037.TW,0.137933192
5/16/2023,3037.TW,0.069977023
8/15/2023,3037.TW,-0.085529005
11/15/2023,3037.TW,0.110417483
4/1/2024,3037.TW,-0.050314996
5/16/2024,3037.TW,
5/16/2013,3231.TW,-0.009680505
8/15/2013,3231.TW,-0.002089053
11/15/2013,3231.TW,0.002704513
4/1/2014,3231.TW,-0.052734842
5/16/2014,3231.TW,0.288056062
8/15/2014,3231.TW,-0.049859954
11/15/2014,3231.TW,-0.043847805
4/1/2015,3231.TW,-0.056832319
5/16/2015,3231.TW,-0.329896878
8/15/2015,3231.TW,0.067435606
11/15/2015,3231.TW,0.116319854
4/1/2016,3231.TW,-0.269076479
5/16/2016,3231.TW,0.233098
8/15/2016,3231.TW,0.034323668
11/15/2016,3231.TW,0.150815251
4/1/2017,3231.TW,-0.059854799
5/16/2017,3231.TW,0.030657607
8/15/2017,3231.TW,-0.030414313
11/15/2017,3231.TW,0.017656697
4/1/2018,3231.TW,-0.141168431
5/16/2018,3231.TW,0.027346344
8/15/2018,3231.TW,-0.12420524
11/15/2018,3231.TW,0.175651481
4/1/2019,3231.TW,-0.026601997
5/16/2019,3231.TW,0.099036964
8/15/2019,3231.TW,0.262625421
11/15/2019,3231.TW,-0.050917341
4/1/2020,3231.TW,0.332536607
5/16/2020,3231.TW,0.20521924
8/15/2020,3231.TW,-0.110339114
11/15/2020,3231.TW,0.080617355
4/1/2021,3231.TW,-0.453702716
5/16/2021,3231.TW,0.068155838
8/15/2021,3231.TW,0.125778224
11/15/2021,3231.TW,0.042719814
4/1/2022,3231.TW,-0.286693262
5/16/2022,3231.TW,0.166245308
8/15/2022,3231.TW,-0.013069287
11/15/2022,3231.TW,0.342394936
4/1/2023,3231.TW,0.198152146
5/16/2023,3231.TW,0.302917678
8/15/2023,3231.TW,-0.059758397
11/15/2023,3231.TW,0.112872817
4/1/2024,3231.TW,-0.069030112
5/16/2024,3231.TW,
5/16/2013,3034.TW,-0.098696204
8/15/2013,3034.TW,0.002468473
11/15/2013,3034.TW,0.135419776
4/1/2014,3034.TW,0.003100571
5/16/2014,3034.TW,0.1204207
8/15/2014,3034.TW,0.067172956
11/15/2014,3034.TW,-0.015086343
4/1/2015,3034.TW,-0.016709786
5/16/2015,3034.TW,-0.157691715
8/15/2015,3034.TW,0.047516562
11/15/2015,3034.TW,0.053327054
4/1/2016,3034.TW,-0.302477262
5/16/2016,3034.TW,0.106334192
8/15/2016,3034.TW,-0.042860413
11/15/2016,3034.TW,0.120903308
4/1/2017,3034.TW,0.086931344
5/16/2017,3034.TW,-0.025210238
8/15/2017,3034.TW,0.092291009
11/15/2017,3034.TW,0.088363249
4/1/2018,3034.TW,0.077103352
5/16/2018,3034.TW,0.15507819
8/15/2018,3034.TW,-0.058669007
11/15/2018,3034.TW,0.231875473
4/1/2019,3034.TW,0.042385218
5/16/2019,3034.TW,-0.04797442
8/15/2019,3034.TW,0.211847138
11/15/2019,3034.TW,-0.075802223
4/1/2020,3034.TW,0.287803379
5/16/2020,3034.TW,0.261573139
8/15/2020,3034.TW,0.01799029
11/15/2020,3034.TW,0.290070822
4/1/2021,3034.TW,-0.139843438
5/16/2021,3034.TW,0.060742883
8/15/2021,3034.TW,-0.041144618
11/15/2021,3034.TW,-0.049553926
4/1/2022,3034.TW,-0.083142725
5/16/2022,3034.TW,-0.114152005
8/15/2022,3034.TW,0.081678309
11/15/2022,3034.TW,0.212657071
4/1/2023,3034.TW,-0.144313993
5/16/2023,3034.TW,0.057139467
8/15/2023,3034.TW,0.225163588
11/15/2023,3034.TW,0.129652383
4/1/2024,3034.TW,-0.01654563
5/16/2024,3034.TW,
5/16/2013,4904.TW,0.013627866
8/15/2013,4904.TW,-0.139805825
11/15/2013,4904.TW,0.013254654
4/1/2014,4904.TW,-0.072945605
5/16/2014,4904.TW,-0.039176068
8/15/2014,4904.TW,0.100963781
11/15/2014,4904.TW,0.111743004
4/1/2015,4904.TW,-0.133089078
5/16/2015,4904.TW,0.046381476
8/15/2015,4904.TW,-0.139964739
11/15/2015,4904.TW,0.079448873
4/1/2016,4904.TW,0.23673578
5/16/2016,4904.TW,0.028048178
8/15/2016,4904.TW,-0.034067769
11/15/2016,4904.TW,0.063977408
4/1/2017,4904.TW,0.102011681
5/16/2017,4904.TW,-0.011983414
8/15/2017,4904.TW,-0.061395953
11/15/2017,4904.TW,0.144610281
4/1/2018,4904.TW,-0.153627163
5/16/2018,4904.TW,-0.007243023
8/15/2018,4904.TW,0.09279522
11/15/2018,4904.TW,0.018856672
4/1/2019,4904.TW,0.227543386
5/16/2019,4904.TW,-0.014922194
8/15/2019,4904.TW,0.066383464
11/15/2019,4904.TW,-0.130432851
4/1/2020,4904.TW,0.205453351
5/16/2020,4904.TW,-0.014326545
8/15/2020,4904.TW,-0.077202617
11/15/2020,4904.TW,0.078587087
4/1/2021,4904.TW,0.047757584
5/16/2021,4904.TW,0.025721103
8/15/2021,4904.TW,0.174084058
11/15/2021,4904.TW,0.200495228
4/1/2022,4904.TW,0.337349009
5/16/2022,4904.TW,-0.008039095
8/15/2022,4904.TW,-0.168881034
11/15/2022,4904.TW,0.127663297
4/1/2023,4904.TW,0.099762831
5/16/2023,4904.TW,-0.053596495
8/15/2023,4904.TW,0.265617237
11/15/2023,4904.TW,0.03854699
4/1/2024,4904.TW,0.03205311
5/16/2024,4904.TW,
5/16/2013,2301.TW,0.051661837
8/15/2013,2301.TW,0.009110111
11/15/2013,2301.TW,-0.039023378
4/1/2014,2301.TW,-0.009167222
5/16/2014,2301.TW,0.143787352
8/15/2014,2301.TW,-0.21848472
11/15/2014,2301.TW,0.086892269
4/1/2015,2301.TW,-0.067505788
5/16/2015,2301.TW,-0.099372657
8/15/2015,2301.TW,0.042980179
11/15/2015,2301.TW,0.109348142
4/1/2016,2301.TW,0.006625646
5/16/2016,2301.TW,0.20121423
8/15/2016,2301.TW,0.002073192
11/15/2016,2301.TW,0.08981237
4/1/2017,2301.TW,-0.136070415
5/16/2017,2301.TW,-0.087524432
8/15/2017,2301.TW,-0.187527016
11/15/2017,2301.TW,0.057414993
4/1/2018,2301.TW,-0.211551899
5/16/2018,2301.TW,0.017163123
8/15/2018,2301.TW,0.081656908
11/15/2018,2301.TW,0.129767833
4/1/2019,2301.TW,-0.07267937
5/16/2019,2301.TW,0.213922965
8/15/2019,2301.TW,0.065004223
11/15/2019,2301.TW,-0.103844427
4/1/2020,2301.TW,0.390378385
5/16/2020,2301.TW,0.105097581
8/15/2020,2301.TW,-0.028527335
11/15/2020,2301.TW,0.209373278
4/1/2021,2301.TW,-0.026142091
5/16/2021,2301.TW,0.071077843
8/15/2021,2301.TW,0.069833082
11/15/2021,2301.TW,0.127943693
4/1/2022,2301.TW,-0.234109759
5/16/2022,2301.TW,0.088363408
8/15/2022,2301.TW,0.012244792
11/15/2022,2301.TW,0.125821339
4/1/2023,2301.TW,0.087763789
5/16/2023,2301.TW,0.245816665
8/15/2023,2301.TW,-0.141313116
11/15/2023,2301.TW,-0.038442223
4/1/2024,2301.TW,0.080400012
5/16/2024,2301.TW,
5/16/2013,2357.TW,-0.21155785
8/15/2013,2357.TW,-0.046852223
11/15/2013,2357.TW,0.219242577
4/1/2014,2357.TW,0.025429207
5/16/2014,2357.TW,0.009329568
8/15/2014,2357.TW,0.115429632
11/15/2014,2357.TW,-0.014004632
4/1/2015,2357.TW,-0.054449201
5/16/2015,2357.TW,-0.003351926
8/15/2015,2357.TW,-0.006567396
11/15/2015,2357.TW,0.049538841
4/1/2016,2357.TW,-0.180632844
5/16/2016,2357.TW,0.082681581
8/15/2016,2357.TW,-0.010128897
11/15/2016,2357.TW,0.186397941
4/1/2017,2357.TW,-0.206295919
5/16/2017,2357.TW,-0.111163998
8/15/2017,2357.TW,0.157742294
11/15/2017,2357.TW,0.009331305
4/1/2018,2357.TW,-0.022560664
5/16/2018,2357.TW,-0.060779259
8/15/2018,2357.TW,-0.12697291
11/15/2018,2357.TW,0.038883209
4/1/2019,2357.TW,-0.082098894
5/16/2019,2357.TW,0.011765869
8/15/2019,2357.TW,0.171945841
11/15/2019,2357.TW,-0.061776777
4/1/2020,2357.TW,0.140292668
5/16/2020,2357.TW,0.238574667
8/15/2020,2357.TW,-0.016327654
11/15/2020,2357.TW,0.252769241
4/1/2021,2357.TW,0.053744551
5/16/2021,2357.TW,-0.067022253
8/15/2021,2357.TW,0.174777786
11/15/2021,2357.TW,0.048095963
4/1/2022,2357.TW,-0.310438572
5/16/2022,2357.TW,-0.083784199
8/15/2022,2357.TW,-0.007593318
11/15/2022,2357.TW,0.062257944
4/1/2023,2357.TW,0.252643214
5/16/2023,2357.TW,0.168742279
8/15/2023,2357.TW,0.030940915
11/15/2023,2357.TW,0.059544202
4/1/2024,2357.TW,0.219989349
5/16/2024,2357.TW,
5/16/2013,2609.TW,-0.011240835
8/15/2013,2609.TW,-0.039370741
11/15/2013,2609.TW,0.031933565
4/1/2014,2609.TW,-0.129317517
5/16/2014,2609.TW,0.024945255
8/15/2014,2609.TW,0.131159592
11/15/2014,2609.TW,0.152950269
4/1/2015,2609.TW,-0.302706138
5/16/2015,2609.TW,-0.117014985
8/15/2015,2609.TW,-0.108004595
11/15/2015,2609.TW,-0.005456926
4/1/2016,2609.TW,-0.167145951
5/16/2016,2609.TW,-0.112972609
8/15/2016,2609.TW,-0.108831111
11/15/2016,2609.TW,0.07701392
4/1/2017,2609.TW,-0.479825296
5/16/2017,2609.TW,0.17862716
8/15/2017,2609.TW,-0.14417963
11/15/2017,2609.TW,-0.069353084
4/1/2018,2609.TW,-0.173187172
5/16/2018,2609.TW,-0.094900677
8/15/2018,2609.TW,-0.005159586
11/15/2018,2609.TW,0.047087175
4/1/2019,2609.TW,-0.152366611
5/16/2019,2609.TW,-0.004889619
8/15/2019,2609.TW,-0.161628245
11/15/2019,2609.TW,-0.16012391
4/1/2020,2609.TW,0.265465696
5/16/2020,2609.TW,0.196801875
8/15/2020,2609.TW,0.164026392
11/15/2020,2609.TW,0.261239585
4/1/2021,2609.TW,0.34816576
5/16/2021,2609.TW,0.205639717
8/15/2021,2609.TW,-0.038780209
11/15/2021,2609.TW,0.07712901
4/1/2022,2609.TW,-0.025413076
5/16/2022,2609.TW,-0.001355232
8/15/2022,2609.TW,-0.144250936
11/15/2022,2609.TW,-0.001506702
4/1/2023,2609.TW,-0.109099963
5/16/2023,2609.TW,0.022940018
8/15/2023,2609.TW,-0.044179913
11/15/2023,2609.TW,0.035532702
4/1/2024,2609.TW,0.48022217
5/16/2024,2609.TW,
5/16/2013,2408.TW,-0.125388015
8/15/2013,2408.TW,0.040766741
11/15/2013,2408.TW,0.003208143
4/1/2014,2408.TW,0.320341022
5/16/2014,2408.TW,0.143841229
8/15/2014,2408.TW,-0.058622692
11/15/2014,2408.TW,0.107979425
4/1/2015,2408.TW,-0.258488278
5/16/2015,2408.TW,-0.091834223
8/15/2015,2408.TW,0.012940481
11/15/2015,2408.TW,0.045498343
4/1/2016,2408.TW,0.008177317
5/16/2016,2408.TW,-0.004112187
8/15/2016,2408.TW,0.071199402
11/15/2016,2408.TW,0.150596859
4/1/2017,2408.TW,0.254897817
5/16/2017,2408.TW,0.20735088
8/15/2017,2408.TW,0.176261186
11/15/2017,2408.TW,0.060551673
4/1/2018,2408.TW,0.076447981
5/16/2018,2408.TW,-0.219631812
8/15/2018,2408.TW,-0.056712968
11/15/2018,2408.TW,0.057203319
4/1/2019,2408.TW,0.043235099
5/16/2019,2408.TW,0.226716867
8/15/2019,2408.TW,-0.030694077
11/15/2019,2408.TW,-0.063089327
4/1/2020,2408.TW,0.141332982
5/16/2020,2408.TW,-0.025048612
8/15/2020,2408.TW,0.110365592
11/15/2020,2408.TW,0.165583081
4/1/2021,2408.TW,-0.433806363
5/16/2021,2408.TW,-0.054151194
8/15/2021,2408.TW,0.03802158
11/15/2021,2408.TW,0.002446384
4/1/2022,2408.TW,-0.106765277
5/16/2022,2408.TW,-0.094762777
8/15/2022,2408.TW,0.083324566
11/15/2022,2408.TW,0.072498204
4/1/2023,2408.TW,-0.074949184
5/16/2023,2408.TW,0.036683595
8/15/2023,2408.TW,0.029762728
11/15/2023,2408.TW,0.010203725
4/1/2024,2408.TW,-0.102385926
5/16/2024,2408.TW,
5/16/2013,3443.TW,-0.065393741
8/15/2013,3443.TW,-0.203303494
11/15/2013,3443.TW,0.156240369
4/1/2014,3443.TW,-0.04930429
5/16/2014,3443.TW,-0.016479156
8/15/2014,3443.TW,0.064209428
11/15/2014,3443.TW,-0.057216568
4/1/2015,3443.TW,0.040889853
5/16/2015,3443.TW,-0.096990118
8/15/2015,3443.TW,0.006083208
11/15/2015,3443.TW,0.121328066
4/1/2016,3443.TW,-0.410997851
5/16/2016,3443.TW,0.192471578
8/15/2016,3443.TW,-0.06007381
11/15/2016,3443.TW,0.1933083
4/1/2017,3443.TW,0.011366235
5/16/2017,3443.TW,0.238010474
8/15/2017,3443.TW,0.169272703
11/15/2017,3443.TW,0.06466644
4/1/2018,3443.TW,-0.087102553
5/16/2018,3443.TW,0.071959858
8/15/2018,3443.TW,-0.141401295
11/15/2018,3443.TW,0.061718071
4/1/2019,3443.TW,0.099158831
5/16/2019,3443.TW,0.018382849
8/15/2019,3443.TW,0.16790303
11/15/2019,3443.TW,-0.12083303
4/1/2020,3443.TW,0.207769321
5/16/2020,3443.TW,0.180040302
8/15/2020,3443.TW,0.052779556
11/15/2020,3443.TW,0.066150606
4/1/2021,3443.TW,-0.191314773
5/16/2021,3443.TW,0.143780922
8/15/2021,3443.TW,0.243514168
11/15/2021,3443.TW,-0.02872415
4/1/2022,3443.TW,0.037298675
5/16/2022,3443.TW,0.047896814
8/15/2022,3443.TW,0.065876151
11/15/2022,3443.TW,0.167738668
4/1/2023,3443.TW,0.074179592
5/16/2023,3443.TW,0.069886127
8/15/2023,3443.TW,0.171891432
11/15/2023,3443.TW,-0.099137089
4/1/2024,3443.TW,0.094483365
5/16/2024,3443.TW,
5/16/2013,2618.TW,-0.029149785
8/15/2013,2618.TW,-0.016914589
11/15/2013,2618.TW,-0.095303697
4/1/2014,2618.TW,0.020281751
5/16/2014,2618.TW,-0.085578269
8/15/2014,2618.TW,0.276178984
11/15/2014,2618.TW,0.11320823
4/1/2015,2618.TW,-0.083245246
5/16/2015,2618.TW,0.06411575
8/15/2015,2618.TW,-0.101911078
11/15/2015,2618.TW,0.026289451
4/1/2016,2618.TW,-0.542376307
5/16/2016,2618.TW,0.121286134
8/15/2016,2618.TW,0.00061225
11/15/2016,2618.TW,0.098725095
4/1/2017,2618.TW,-0.122040808
5/16/2017,2618.TW,-7.28E-05
8/15/2017,2618.TW,0.082072709
11/15/2017,2618.TW,0.008727469
4/1/2018,2618.TW,0.016685606
5/16/2018,2618.TW,0.017297351
8/15/2018,2618.TW,0.05588005
11/15/2018,2618.TW,0.036532577
4/1/2019,2618.TW,-0.008971569
5/16/2019,2618.TW,-0.106248592
8/15/2019,2618.TW,0.216132487
11/15/2019,2618.TW,-0.193714393
4/1/2020,2618.TW,0.227541793
5/16/2020,2618.TW,0.036981885
8/15/2020,2618.TW,0.059785428
11/15/2020,2618.TW,0.154915884
4/1/2021,2618.TW,-0.054528312
5/16/2021,2618.TW,0.161861293
8/15/2021,2618.TW,0.269448026
11/15/2021,2618.TW,0.071840199
4/1/2022,2618.TW,-0.018437502
5/16/2022,2618.TW,0.015895708
8/15/2022,2618.TW,-0.092189008
11/15/2022,2618.TW,0.028454522
4/1/2023,2618.TW,0.15327976
5/16/2023,2618.TW,0.142512284
8/15/2023,2618.TW,-0.128709551
11/15/2023,2618.TW,0.040069772
4/1/2024,2618.TW,0.151139114
5/16/2024,2618.TW,
5/16/2013,2327.TW,-0.084883959
8/15/2013,2327.TW,0.03166952
11/15/2013,2327.TW,0.211000064
4/1/2014,2327.TW,0.359124696
5/16/2014,2327.TW,0.16543776
8/15/2014,2327.TW,0.014328774
11/15/2014,2327.TW,0.210544269
4/1/2015,2327.TW,-0.125478553
5/16/2015,2327.TW,-0.032155744
8/15/2015,2327.TW,0.025386867
11/15/2015,2327.TW,0.051400707
4/1/2016,2327.TW,0.01255998
5/16/2016,2327.TW,0.103328281
8/15/2016,2327.TW,-0.137899358
11/15/2016,2327.TW,0.175316838
4/1/2017,2327.TW,0.247295259
5/16/2017,2327.TW,0.157387194
8/15/2017,2327.TW,0.219022409
11/15/2017,2327.TW,0.228061819
4/1/2018,2327.TW,0.505655913
5/16/2018,2327.TW,-0.016622889
8/15/2018,2327.TW,-0.205879774
11/15/2018,2327.TW,0.028687103
4/1/2019,2327.TW,-0.303227735
5/16/2019,2327.TW,0.069952687
8/15/2019,2327.TW,0.229655359
11/15/2019,2327.TW,-0.021607756
4/1/2020,2327.TW,0.361508892
5/16/2020,2327.TW,0.050308513
8/15/2020,2327.TW,0.045112385
11/15/2020,2327.TW,0.161721589
4/1/2021,2327.TW,-0.201955913
5/16/2021,2327.TW,0.152566076
8/15/2021,2327.TW,-0.084364353
11/15/2021,2327.TW,0.002012735
4/1/2022,2327.TW,-0.209537539
5/16/2022,2327.TW,-0.053005273
8/15/2022,2327.TW,0.043982714
11/15/2022,2327.TW,0.092217291
4/1/2023,2327.TW,-0.121756873
5/16/2023,2327.TW,-0.045755365
8/15/2023,2327.TW,0.208875628
11/15/2023,2327.TW,0.069009691
4/1/2024,2327.TW,0.034057078
5/16/2024,2327.TW,
5/16/2013,1590.TW,0.146642014
8/15/2013,1590.TW,0.13618054
11/15/2013,1590.TW,0.149155702
4/1/2014,1590.TW,-0.106499299
5/16/2014,1590.TW,0.037964503
8/15/2014,1590.TW,-0.023955829
11/15/2014,1590.TW,-0.024052533
4/1/2015,1590.TW,-0.061220978
5/16/2015,1590.TW,-0.139405706
8/15/2015,1590.TW,-0.004493642
11/15/2015,1590.TW,0.119534893
4/1/2016,1590.TW,0.075359636
5/16/2016,1590.TW,0.054467541
8/15/2016,1590.TW,0.060404395
11/15/2016,1590.TW,0.113910546
4/1/2017,1590.TW,0.161565203
5/16/2017,1590.TW,0.149048571
8/15/2017,1590.TW,0.18154143
11/15/2017,1590.TW,0.033739465
4/1/2018,1590.TW,0.059050621
5/16/2018,1590.TW,-0.220078489
8/15/2018,1590.TW,0.053380779
11/15/2018,1590.TW,0.112952859
4/1/2019,1590.TW,-0.191203364
5/16/2019,1590.TW,-0.000676397
8/15/2019,1590.TW,0.214302346
11/15/2019,1590.TW,0.02105815
4/1/2020,1590.TW,0.239287756
5/16/2020,1590.TW,0.130437821
8/15/2020,1590.TW,0.138059153
11/15/2020,1590.TW,0.10514427
4/1/2021,1590.TW,-0.009445137
5/16/2021,1590.TW,-0.007951631
8/15/2021,1590.TW,-0.041180031
11/15/2021,1590.TW,0.079298951
4/1/2022,1590.TW,-0.159642669
5/16/2022,1590.TW,0.008123417
8/15/2022,1590.TW,0.076196431
11/15/2022,1590.TW,0.146337661
4/1/2023,1590.TW,-0.184375029
5/16/2023,1590.TW,-0.123234052
8/15/2023,1590.TW,0.180807617
11/15/2023,1590.TW,0.029500254
4/1/2024,1590.TW,0.04854783
5/16/2024,1590.TW,
5/16/2013,4938.TW,-0.088277889
8/15/2013,4938.TW,-0.161409384
11/15/2013,4938.TW,0.161286072
4/1/2014,4938.TW,0.254115114
5/16/2014,4938.TW,0.122593582
8/15/2014,4938.TW,0.105412535
11/15/2014,4938.TW,0.141822377
4/1/2015,4938.TW,0.127994531
