date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,1301.TW,42125233000.0,0.57,3643685000.0,3643685000.0,3643685000.0,2874768000.0,47697112000.0,808299000.0,6518453000.0,63657408000.0,14.62,11277971000.0,2.59,11115984000.0,2.55,164776956000.0,37.84,48174386000.0,11.06,291668646000.0,291668646000.0,66.97,66.97,143838933000.0,33.03,270730623000.0,62.16,95664547000.0,21.97,63657408000.0,14.62,22653082000.0,5.2,84605918000.0,19.43,82805292000.0,19.01,132127349000.0,30.34,435507579000.0,100.0,435507579000.0,100.0,5392825000.0,11115984000.0,5723159000.0,10201263000.0,-117151000.0,10191701000.0,1895668000.0,4451984000.0,-80637000.0,4451984000.0,-184061000.0,-865048000.0,-31738000.0,
2015-08-15,1301.TW,44948926000.0,1.71,10861107000.0,10861107000.0,10861107000.0,-11130934000.0,51007365000.0,1368173000.0,-269827000.0,63657408000.0,14.75,11277939000.0,2.61,16417567000.0,3.8,160544557000.0,37.19,66862215000.0,15.49,280577028000.0,280577028000.0,65.0,65.0,151085137000.0,35.0,271117608000.0,62.81,84222922000.0,19.51,63657408000.0,14.75,30326254000.0,7.03,73474984000.0,17.02,81556985000.0,18.89,132166697000.0,30.62,431662165000.0,100.0,431662165000.0,100.0,5392825000.0,16417567000.0,11024742000.0,17833262000.0,1700677000.0,16865282000.0,3790677000.0,16681264000.0,-159748000.0,16681264000.0,-726733000.0,-1802766000.0,-6722236000.0,-0.11912814736417797
2015-11-15,1301.TW,41560996000.0,1.65,10530079000.0,10530079000.0,10530079000.0,-18965805000.0,46995229000.0,1215226000.0,-8435726000.0,63657408000.0,15.07,11443725000.0,2.71,26810124000.0,6.35,150222229000.0,35.57,63996119000.0,15.15,272307088000.0,272307088000.0,64.49,64.49,149971047000.0,35.51,272055906000.0,64.43,85974928000.0,20.36,63657408000.0,15.07,30146247000.0,7.14,54509179000.0,12.91,81586955000.0,19.32,142696776000.0,33.79,422278135000.0,100.0,422278135000.0,100.0,5392825000.0,26810124000.0,21417299000.0,31790709000.0,1285805000.0,28326387000.0,5744791000.0,28426569000.0,-279719000.0,28426569000.0,-893891000.0,-2851847000.0,-8629073000.0,0.06514840031402415
2016-04-01,1301.TW,41085131000.0,0.92,5842398000.0,5842398000.0,5842398000.0,9285428000.0,45845689000.0,825341000.0,15127826000.0,63657408000.0,15.03,11443715000.0,2.7,19756722000.0,4.67,148558505000.0,35.08,59464052000.0,14.04,287434904000.0,287434904000.0,67.87,67.87,136066146000.0,32.13,274942545000.0,64.92,76602094000.0,18.09,63657408000.0,15.03,28301320000.0,6.68,64684185000.0,15.27,81461329000.0,19.24,147649596000.0,34.86,423501050000.0,100.0,423501050000.0,100.0,5392825000.0,19756722000.0,14363897000.0,40832004000.0,1096350000.0,37819862000.0,7759297000.0,35094308000.0,-361271000.0,35094308000.0,-1393936000.0,-5649693000.0,-12542988000.0,0.07866715661516192
2016-05-16,1301.TW,37333517000.0,0.9,5712824000.0,5712824000.0,5712824000.0,2103355000.0,42782369000.0,940337000.0,7816179000.0,63657408000.0,14.53,11443696000.0,2.61,30579051000.0,6.98,162989106000.0,37.19,67417279000.0,15.38,295251064000.0,295251064000.0,67.38,67.38,142955400000.0,32.62,275217358000.0,62.81,75538121000.0,17.24,63657408000.0,14.53,30228843000.0,6.9,66787540000.0,15.24,79487610000.0,18.14,153362420000.0,35.0,438206464000.0,100.0,438206464000.0,100.0,19756722000.0,30579051000.0,10822329000.0,5063847000.0,-1967870000.0,5152057000.0,2067317000.0,6653161000.0,-75784000.0,6653161000.0,-175246000.0,-591518000.0,-2584815000.0,-0.13280387984827172
2016-08-15,1301.TW,39189689000.0,1.6,10228536000.0,10228536000.0,10228536000.0,-6591505000.0,44799034000.0,1425571000.0,3637031000.0,63657408000.0,14.68,11443667000.0,2.64,20119487000.0,4.64,154014631000.0,35.51,91799361000.0,21.16,275971399000.0,275971399000.0,63.62,63.62,157789292000.0,36.38,279746060000.0,64.49,65989931000.0,15.21,63657408000.0,14.68,32915029000.0,7.59,60196035000.0,13.88,77340571000.0,17.83,140674289000.0,32.43,433760691000.0,100.0,433760691000.0,100.0,19756722000.0,20119487000.0,362765000.0,9981329000.0,-10401954000.0,11298906000.0,4190910000.0,18307268000.0,-155771000.0,18307268000.0,-705509000.0,-1655290000.0,-8901051000.0,0.13085315121255736
2016-11-15,1301.TW,37572809000.0,1.79,11395381000.0,11395381000.0,11395381000.0,-1470761000.0,42144696000.0,733143000.0,9924620000.0,63657408000.0,15.1,11443654000.0,2.71,16223800000.0,3.85,151529261000.0,35.94,71273866000.0,16.9,285896006000.0,285896006000.0,67.8,67.8,135749797000.0,32.2,270116542000.0,64.06,64475931000.0,15.29,63657408000.0,15.1,34039704000.0,8.07,58725274000.0,13.93,74707806000.0,17.72,152069670000.0,36.07,421645803000.0,100.0,421645803000.0,100.0,19756722000.0,16223800000.0,-3532922000.0,27885938000.0,-14875721000.0,15151227000.0,6295465000.0,30435792000.0,-247812000.0,30435792000.0,-1761787000.0,-2323056000.0,-17668737000.0,0.09723832856664391
2017-04-01,1301.TW,41777981000.0,1.9,12055802000.0,12055802000.0,12055802000.0,16236945000.0,50447093000.0,1322355000.0,28292747000.0,63657408000.0,13.97,11428970000.0,2.51,19877489000.0,4.36,173359433000.0,38.05,80455932000.0,17.66,313070487000.0,313070487000.0,68.71,68.71,142595585000.0,31.29,282306639000.0,61.95,62139653000.0,13.64,63657408000.0,13.97,29274270000.0,6.42,75333470000.0,16.53,73367695000.0,16.1,162650639000.0,35.7,455666072000.0,100.0,455666072000.0,100.0,19756722000.0,19877489000.0,120767000.0,36548329000.0,-20448007000.0,24155599000.0,8362993000.0,43813949000.0,-364369000.0,43813949000.0,-2005757000.0,-3412447000.0,-23664525000.0,0.06795203230049193
2017-05-16,1301.TW,39739347000.0,1.55,9889887000.0,9889887000.0,9889887000.0,-5728633000.0,47795996000.0,870170000.0,4161254000.0,63657408000.0,13.85,11428970000.0,2.49,34406249000.0,7.49,177433640000.0,38.62,83042810000.0,18.07,317231741000.0,317231741000.0,69.04,69.04,142240774000.0,30.96,282038875000.0,61.38,59197964000.0,12.88,63657408000.0,13.85,30433956000.0,6.62,69604837000.0,15.15,70589515000.0,15.36,172540526000.0,37.55,459472515000.0,100.0,459472515000.0,100.0,19877489000.0,34406249000.0,14528760000.0,-1217843000.0,11821853000.0,-1227095000.0,1955784000.0,10760057000.0,-121342000.0,10760057000.0,-234090000.0,-918192000.0,-5789485000.0,-0.16252936709395818
2017-08-15,1301.TW,44035640000.0,1.53,9711580000.0,9711580000.0,9711580000.0,7281852000.0,52365519000.0,1951346000.0,16993432000.0,63657408000.0,13.78,11428932000.0,2.47,26567192000.0,5.75,188915346000.0,40.89,91896962000.0,19.89,462015589000.0,304942727000.0,66.0,100.0,157072862000.0,34.0,273100243000.0,59.11,65175900000.0,14.11,63657408000.0,13.78,23594183000.0,5.11,76886689000.0,16.64,70696395000.0,15.3,152969698000.0,33.11,462015589000.0,100.0,462015589000.0,100.0,19877489000.0,26567192000.0,6689703000.0,8985169000.0,10759151000.0,9120598000.0,3942766000.0,22422983000.0,-233589000.0,22422983000.0,-745942000.0,-2400968000.0,-8054303000.0,0.18409497725170726
2017-11-15,1301.TW,44854746000.0,2.66,16926871000.0,16926871000.0,16926871000.0,13782417000.0,53480325000.0,1070150000.0,30709288000.0,63657408000.0,13.59,11428922000.0,2.44,17696697000.0,3.78,182118678000.0,38.89,69223024000.0,14.78,468272554000.0,335652005000.0,71.68,100.0,132620549000.0,28.32,286153876000.0,61.11,63397525000.0,13.54,63657408000.0,13.59,25596833000.0,5.47,90669106000.0,19.36,71212802000.0,15.21,169896569000.0,36.28,468272554000.0,100.0,468272554000.0,100.0,19877489000.0,17696697000.0,-2180792000.0,41720104000.0,-5285193000.0,21137741000.0,5966856000.0,40420004000.0,-358259000.0,40420004000.0,-1038845000.0,-4532917000.0,-17975343000.0,0.010701053031538421
2018-04-01,1301.TW,44610846000.0,2.02,12854515000.0,12854515000.0,12854515000.0,-3717361000.0,53067915000.0,1629824000.0,9137154000.0,63657408000.0,13.37,11649929000.0,2.45,18165145000.0,3.82,184212236000.0,38.69,71274256000.0,14.97,345010166000.0,345010166000.0,72.47,72.47,131060870000.0,27.53,291858800000.0,61.31,59786614000.0,12.56,63657408000.0,13.37,25446555000.0,5.35,87553011000.0,18.39,69094450000.0,14.51,182149818000.0,38.26,476071036000.0,100.0,476071036000.0,100.0,19877489000.0,18165145000.0,-1712344000.0,46070154000.0,-4095793000.0,26014882000.0,7904294000.0,54904343000.0,-483538000.0,54904343000.0,-1471320000.0,-6710685000.0,-25323100000.0,0.09634168330876577
2018-05-16,1301.TW,44818153000.0,1.87,11883321000.0,11883321000.0,11883321000.0,10311882000.0,54167368000.0,1845387000.0,22195203000.0,63657408000.0,12.42,11649134000.0,2.27,18135176000.0,3.54,199315138000.0,38.88,73762778000.0,14.39,512678059000.0,379537450000.0,74.03,100.0,133140609000.0,25.97,313362921000.0,61.12,59377831000.0,11.58,63657408000.0,12.42,25240506000.0,4.92,106898860000.0,20.85,69978668000.0,13.65,197332048000.0,38.49,512678059000.0,100.0,512678059000.0,100.0,18165145000.0,18135176000.0,-29969000.0,3070964000.0,-5309499000.0,3303230000.0,1788503000.0,13728708000.0,-117487000.0,13728708000.0,-377996000.0,-2096256000.0,-4773945000.0,0.26314399433922864
2018-08-15,1301.TW,50956723000.0,2.69,17154461000.0,17154461000.0,17154461000.0,8369270000.0,62476083000.0,3324270000.0,25523731000.0,63657408000.0,11.7,11709426000.0,2.15,23588019000.0,4.34,210656944000.0,38.73,107912136000.0,19.84,543884102000.0,368836750000.0,67.82,100.0,175047352000.0,32.18,333227158000.0,61.27,67135216000.0,12.34,63657408000.0,11.7,25851572000.0,4.75,115268130000.0,21.19,71338310000.0,13.12,178201786000.0,32.76,543884102000.0,100.0,543884102000.0,100.0,18165145000.0,23588019000.0,5422874000.0,12752690000.0,-12774778000.0,15438444000.0,3546286000.0,34207439000.0,-280029000.0,34207439000.0,-788129000.0,-4962773000.0,-13978174000.0,0.05355190221964251
2018-11-15,1301.TW,48937369000.0,2.86,18180157000.0,18180157000.0,18180157000.0,-19178965000.0,57374129000.0,1617776000.0,-998808000.0,63657408000.0,12.3,11725316000.0,2.27,24036105000.0,4.65,198068391000.0,38.28,82327143000.0,15.91,517429475000.0,367856590000.0,71.09,100.0,149572885000.0,28.91,319361084000.0,61.72,67245742000.0,13.0,63657408000.0,12.3,23998230000.0,4.64,96089165000.0,18.57,76454027000.0,14.78,196384701000.0,37.95,517429475000.0,100.0,517429475000.0,100.0,18165145000.0,24036105000.0,5870960000.0,43234253000.0,-17436664000.0,23368389000.0,5244281000.0,54005372000.0,-486323000.0,54005372000.0,-858070000.0,-12845027000.0,-26409484000.0,-0.07112504827363067
2019-04-01,1301.TW,48349714000.0,0.36,2331601000.0,2331601000.0,2331601000.0,-14598087000.0,56352447000.0,755403000.0,-12266486000.0,63657408000.0,12.69,11713842000.0,2.34,23310772000.0,4.65,184262229000.0,36.74,83051141000.0,16.56,501513267000.0,355568001000.0,70.9,100.0,145945266000.0,29.1,317251038000.0,63.26,62894125000.0,12.54,63657408000.0,12.69,22382991000.0,4.46,81814560000.0,16.31,76618563000.0,15.28,198382191000.0,39.56,501513267000.0,100.0,501513267000.0,100.0,18165145000.0,23310772000.0,5145627000.0,50507277000.0,-20492311000.0,30959532000.0,6936928000.0,57092376000.0,-660660000.0,57092376000.0,-1488457000.0,-15672540000.0,-22728096000.0,0.08368046404225016
2019-05-16,1301.TW,44864451000.0,1.28,8140675000.0,8140675000.0,8140675000.0,10184785000.0,53012075000.0,1193081000.0,18325460000.0,63657408000.0,12.37,11712889000.0,2.28,20509851000.0,3.99,186214771000.0,36.2,63023333000.0,12.25,514432239000.0,373884903000.0,72.68,100.0,140547336000.0,27.32,328217468000.0,63.8,77524003000.0,15.07,63657408000.0,12.37,21506261000.0,4.18,91999345000.0,17.88,79552099000.0,15.46,206515261000.0,40.14,514432239000.0,100.0,514432239000.0,100.0,23310772000.0,20509851000.0,-2800921000.0,8434731000.0,-6826739000.0,8731370000.0,1715439000.0,9333756000.0,-177967000.0,9333756000.0,-448237000.0,-3579460000.0,-1492179000.0,0.07028609156116702
2019-08-15,1301.TW,45949598000.0,1.63,10356299000.0,10356299000.0,10356299000.0,-2631796000.0,56569288000.0,2215754000.0,7724503000.0,63657408000.0,12.3,11711043000.0,2.26,20610741000.0,3.98,197053371000.0,38.08,94656110000.0,18.29,344626906000.0,344626906000.0,66.59,66.59,172887469000.0,33.41,320461004000.0,61.92,78231359000.0,15.12,63657408000.0,12.3,20218707000.0,3.91,89367549000.0,17.27,82740106000.0,15.99,179890906000.0,34.76,517514375000.0,100.0,517514375000.0,100.0,23310772000.0,20610741000.0,-2700031000.0,12051633000.0,-7887106000.0,14619991000.0,3424589000.0,21905809000.0,-331079000.0,21905809000.0,-653453000.0,-8865905000.0,-4134793000.0,-0.14775494404013576
2019-11-15,1301.TW,41963395000.0,2.46,15676708000.0,15676708000.0,15676708000.0,-9669447000.0,49715497000.0,1029288000.0,6007261000.0,63657408000.0,12.91,11726881000.0,2.38,19469606000.0,3.95,168685077000.0,34.21,63676618000.0,12.91,493056383000.0,350650005000.0,71.12,100.0,142406378000.0,28.88,324371306000.0,65.79,78729760000.0,15.97,63657408000.0,12.91,20299851000.0,4.12,79698102000.0,16.16,83984737000.0,17.03,195567614000.0,39.66,493056383000.0,100.0,493056383000.0,100.0,23310772000.0,19469606000.0,-3841166000.0,38579336000.0,-8874360000.0,20644686000.0,5062981000.0,38611805000.0,-487372000.0,38611805000.0,-1338388000.0,-12157528000.0,-15224525000.0,0.12397665076731444
2020-04-01,1301.TW,42957178000.0,0.49,3150480000.0,3150480000.0,3150480000.0,-4652146000.0,48551712000.0,456867000.0,-1501666000.0,63657408000.0,12.81,11724498000.0,2.36,18165952000.0,3.65,175616860000.0,35.33,89283378000.0,17.96,349153320000.0,349153320000.0,70.24,70.24,147934639000.0,29.76,321471099000.0,64.67,58651261000.0,11.8,63657408000.0,12.81,17350268000.0,3.49,75423554000.0,15.17,85635983000.0,17.23,198347860000.0,39.9,497087959000.0,100.0,497087959000.0,100.0,23310772000.0,18165952000.0,-5144820000.0,46580428000.0,-20516660000.0,32016544000.0,6909994000.0,42219152000.0,-623668000.0,42219152000.0,-1363206000.0,-17293279000.0,-13111418000.0,-0.1328018151923944
2020-05-16,1301.TW,36716411000.0,-0.06,-393664000.0,-393664000.0,-393664000.0,-37542806000.0,42019180000.0,523260000.0,-37936470000.0,63657408000.0,13.83,11729585000.0,2.55,20460870000.0,4.45,150986967000.0,32.81,90413020000.0,19.65,460175813000.0,311221937000.0,67.63,100.0,148953876000.0,32.37,309188846000.0,67.19,58540856000.0,12.72,63657408000.0,13.83,16172123000.0,3.51,37880748000.0,8.23,84566842000.0,18.38,197954196000.0,43.02,460175813000.0,100.0,460175813000.0,100.0,18165952000.0,20460870000.0,2294918000.0,-1953189000.0,-1906964000.0,-1587601000.0,1766724000.0,129596000.0,-114548000.0,129596000.0,-393304000.0,-728513000.0,4687390000.0,0.2273795923537042
2020-08-15,1301.TW,37701696000.0,-0.1,-630649000.0,-630649000.0,-630649000.0,7719443000.0,42984102000.0,523607000.0,7088794000.0,63657408000.0,13.6,11729088000.0,2.51,24024730000.0,5.13,172599729000.0,36.88,113569431000.0,24.27,467949220000.0,290295792000.0,62.04,100.0,177653428000.0,37.96,295349491000.0,63.12,64083997000.0,13.69,63657408000.0,13.6,19057834000.0,4.07,45600191000.0,9.74,83796488000.0,17.91,169309105000.0,36.18,467949220000.0,100.0,467949220000.0,100.0,18165952000.0,24024730000.0,5858778000.0,5988603000.0,-4321360000.0,8218857000.0,3535993000.0,22554000.0,-229487000.0,22554000.0,-715025000.0,-2431952000.0,8816697000.0,0.006156800453038485
2020-11-15,1301.TW,39756857000.0,1.63,10350775000.0,10350775000.0,10350775000.0,-7977166000.0,46174862000.0,830616000.0,2373609000.0,63657408000.0,14.39,11743300000.0,2.65,13594042000.0,3.07,141327072000.0,31.94,70554803000.0,15.95,292635462000.0,292635462000.0,66.14,66.14,149845129000.0,33.86,301153519000.0,68.06,79290326000.0,17.92,63657408000.0,14.39,16180523000.0,3.66,37623025000.0,8.5,85524157000.0,19.33,179611729000.0,40.59,442480591000.0,100.0,442480591000.0,100.0,18165952000.0,13594042000.0,-4571910000.0,21609826000.0,-3876067000.0,12536219000.0,5365611000.0,11203945000.0,-309491000.0,11203945000.0,-971590000.0,-5987161000.0,2531313000.0,0.08832485363118907
2021-04-01,1301.TW,42584157000.0,1.68,10709737000.0,10709737000.0,10709737000.0,29191526000.0,54635261000.0,2252985000.0,39901263000.0,63657408000.0,13.28,11742124000.0,2.45,14145110000.0,2.95,165635760000.0,34.56,68255027000.0,14.24,332536140000.0,332536140000.0,69.38,69.38,146744283000.0,30.62,313644663000.0,65.44,78489256000.0,16.38,63657408000.0,13.28,17577239000.0,3.67,66906732000.0,13.96,86785954000.0,18.11,190229876000.0,39.69,479280423000.0,100.0,479280423000.0,100.0,18165952000.0,14145110000.0,-4020842000.0,31444453000.0,-3915855000.0,22854229000.0,7210271000.0,24166667000.0,-374256000.0,24166667000.0,-1201708000.0,-8883039000.0,363299000.0,0.10512197921847394
2021-05-16,1301.TW,44043031000.0,2.35,26618534000.0,14959942000.0,14959942000.0,11658592000.0,60601937000.0,3102212000.0,26618534000.0,63657408000.0,12.48,11741693000.0,2.3,17305150000.0,3.39,183938952000.0,36.07,71471851000.0,14.02,359157335000.0,359157335000.0,70.43,70.43,150767978000.0,29.57,325986361000.0,63.93,79296127000.0,15.55,63657408000.0,12.48,18114521000.0,3.55,78565324000.0,15.41,89375247000.0,17.53,205192910000.0,40.24,509925313000.0,100.0,509925313000.0,100.0,14145110000.0,17305150000.0,3160040000.0,11185520000.0,-6849253000.0,11875745000.0,1828903000.0,18062154000.0,-58068000.0,18062154000.0,-220822000.0,-4389920000.0,-3083172000.0,-0.0595763907664525
2021-08-15,1301.TW,49530777000.0,3.18,14449240000.0,20230701000.0,20230701000.0,-5781461000.0,71652909000.0,4351185000.0,14449240000.0,63657408000.0,12.4,11740912000.0,2.29,12393808000.0,2.41,183259780000.0,35.7,80374261000.0,15.66,513293495000.0,358327817000.0,69.81,100.0,154965678000.0,30.19,330033715000.0,64.3,74591417000.0,14.53,63657408000.0,12.4,20238726000.0,3.94,72783863000.0,14.18,91848196000.0,17.89,210145634000.0,40.94,513293495000.0,100.0,513293495000.0,100.0,14145110000.0,12393808000.0,-1751302000.0,20913544000.0,-12856002000.0,24951051000.0,3633974000.0,42644040000.0,-119030000.0,42644040000.0,-423796000.0,-9250311000.0,-7396957000.0,0.10379698285308264
2021-11-15,1301.TW,50035153000.0,3.03,19315118000.0,19315118000.0,19315118000.0,6618429000.0,66936398000.0,3197558000.0,25933547000.0,63657408000.0,12.09,11772431000.0,2.24,11164837000.0,2.12,181952050000.0,34.55,60247735000.0,11.44,526561844000.0,384292883000.0,72.98,100.0,142268961000.0,27.02,344609794000.0,65.45,82021226000.0,15.58,63657408000.0,12.09,22533181000.0,4.28,79402292000.0,15.08,95098739000.0,18.06,229460752000.0,43.58,526561844000.0,100.0,526561844000.0,100.0,14145110000.0,11164837000.0,-2980273000.0,44640793000.0,-18322457000.0,44366464000.0,5462972000.0,65156716000.0,-175019000.0,65156716000.0,-608138000.0,-14449161000.0,-15064687000.0,0.08421878957611788
2022-04-01,1301.TW,53828436000.0,2.65,16849550000.0,16849550000.0,16849550000.0,2049446000.0,74407057000.0,3950548000.0,18898996000.0,63657408000.0,11.71,11770685000.0,2.17,13715454000.0,2.52,189262221000.0,34.81,74541216000.0,13.71,543678922000.0,403190274000.0,74.16,100.0,140488648000.0,25.84,354416701000.0,65.19,65947432000.0,12.13,63657408000.0,11.71,25820261000.0,4.75,81503336000.0,14.99,97343039000.0,17.9,246258845000.0,45.29,543678922000.0,100.0,543678922000.0,100.0,14145110000.0,13715454000.0,-429656000.0,57859343000.0,-21820848000.0,58361560000.0,7307919000.0,85956814000.0,-236164000.0,85956814000.0,-787439000.0,-18196657000.0,-17525523000.0,0.0007296774743629726
