date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2317.TW,941699063000.0,2.05,30385267000.0,31259557000.0,31259557000.0,-16644283000.0,1014122421000.0,8987977000.0,14615274000.0,147934068000.0,6.78,72869202000.0,3.34,719156613000.0,32.97,1666906137000.0,76.43,998879607000.0,45.8,1001471718000.0,946111968000.0,43.38,45.92,1179517461000.0,54.08,514083042000.0,23.57,180637854000.0,8.28,147934068000.0,6.78,78843642000.0,3.62,67883354000.0,3.11,341208380000.0,15.64,657444245000.0,30.14,2180989179000.0,100.0,2180989179000.0,100.0,679037301000.0,719156613000.0,40119312000.0,109231450000.0,-13008362000.0,120024167000.0,17395776000.0,40247534000.0,-5071763000.0,40247534000.0,-3279983000.0,-18939052000.0,21144784000.0,
2015-08-15,2317.TW,902666331000.0,1.56,25689564000.0,26393678000.0,26393678000.0,-10812244000.0,972708221000.0,14144048000.0,15581434000.0,168279272000.0,7.35,90998374000.0,3.97,614522028000.0,26.82,1784082021000.0,77.87,1126617019000.0,49.17,970615207000.0,917732883000.0,40.06,42.37,1320452917000.0,57.63,506986103000.0,22.13,193835898000.0,8.46,151484068000.0,6.61,76623585000.0,3.34,38951978000.0,1.7,328559655000.0,14.34,619522160000.0,27.04,2291068124000.0,100.0,2291068124000.0,100.0,679037301000.0,614522028000.0,-64515273000.0,152463295000.0,-197823499000.0,183141448000.0,36627427000.0,80785260000.0,-11060988000.0,80785260000.0,-6064610000.0,-28827839000.0,37652693000.0,-0.09695089889691716
2015-11-15,2317.TW,989079754000.0,2.42,37858448000.0,38858067000.0,38858067000.0,17685578000.0,1065601878000.0,8975747000.0,56543645000.0,159932881000.0,6.75,77731794000.0,3.28,647246764000.0,27.31,1844790845000.0,77.85,1153801131000.0,48.69,1027087483000.0,970885550000.0,40.97,43.34,1342717401000.0,56.66,525014039000.0,22.15,188916270000.0,7.97,159932881000.0,6.75,93275092000.0,3.94,76203113000.0,3.22,328890569000.0,13.88,657036663000.0,27.73,2369804884000.0,100.0,2369804884000.0,100.0,679037301000.0,647246764000.0,-31790537000.0,159611277000.0,-67226507000.0,198920724000.0,54405179000.0,128619074000.0,-17835789000.0,128619074000.0,-11317351000.0,-39192856000.0,48892413000.0,0.04473745049721634
2016-04-01,2317.TW,1328108850000.0,3.39,52933698000.0,53690114000.0,53690114000.0,-19301883000.0,1429713447000.0,16729127000.0,34388231000.0,156382881000.0,6.77,81736538000.0,3.54,657137721000.0,28.47,1788218973000.0,77.47,1056122201000.0,45.75,1060391079000.0,1007629838000.0,43.65,45.94,1247908798000.0,54.06,520080904000.0,22.53,191786597000.0,8.31,156382881000.0,6.77,102305015000.0,4.43,60121681000.0,2.6,336738466000.0,14.59,709407639000.0,30.73,2308299877000.0,100.0,2308299877000.0,100.0,679037301000.0,657137721000.0,-21899580000.0,242322634000.0,-65739661000.0,288601755000.0,70330897000.0,199038315000.0,-26024974000.0,199038315000.0,-14689929000.0,-70959526000.0,59858321000.0,0.026188722616473405
2016-05-16,2317.TW,890432744000.0,1.76,27576758000.0,27548860000.0,27548860000.0,-10339212000.0,958009217000.0,8757088000.0,17209648000.0,156382881000.0,7.35,83005622000.0,3.9,640784019000.0,30.1,1588990994000.0,74.64,870697655000.0,40.9,1079230489000.0,1026255859000.0,48.21,50.7,1049520155000.0,49.3,539759650000.0,25.36,178822500000.0,8.4,156382881000.0,7.35,94746513000.0,4.45,49901860000.0,2.34,326574458000.0,15.34,736984397000.0,34.62,2128750644000.0,100.0,2128750644000.0,100.0,657137721000.0,640784019000.0,-16353702000.0,48589993000.0,-60168625000.0,58512826000.0,16524330000.0,36305948000.0,-6991869000.0,36305948000.0,-4567148000.0,-9743953000.0,19685909000.0,-0.2756412690487166
2016-08-15,2317.TW,866647080000.0,0.86,17684751000.0,18075096000.0,18075096000.0,-21813293000.0,922136921000.0,13164799000.0,-3738197000.0,182619364000.0,8.46,83553800000.0,3.87,629265253000.0,29.15,1633835860000.0,75.7,957745188000.0,44.37,1025067725000.0,974171953000.0,45.13,47.49,1133313071000.0,52.51,524544936000.0,24.3,175567883000.0,8.13,156382881000.0,7.25,102252435000.0,4.74,31539983000.0,1.46,317172144000.0,14.69,676477707000.0,31.34,2158380796000.0,100.0,2158380796000.0,100.0,657137721000.0,629265253000.0,-27872468000.0,95654188000.0,-130041629000.0,123607937000.0,33962822000.0,67545843000.0,-14553517000.0,67545843000.0,-8003044000.0,-24699762000.0,41080456000.0,0.20070932363191646
2016-11-15,2317.TW,995325276000.0,2.0,34635381000.0,35260821000.0,35260821000.0,-17931949000.0,1075348211000.0,7582574000.0,17328872000.0,173287383000.0,7.28,93626182000.0,3.94,653097371000.0,27.45,1772984197000.0,74.52,1116754722000.0,46.94,1043463911000.0,992507259000.0,41.72,43.86,1335584909000.0,56.14,606064623000.0,25.48,218830187000.0,9.2,173287383000.0,7.28,94690446000.0,3.98,14499507000.0,0.61,306954132000.0,12.9,711113088000.0,29.89,2379048820000.0,100.0,2379048820000.0,100.0,657137721000.0,653097371000.0,-4040350000.0,174864900000.0,-190124425000.0,213233622000.0,48773364000.0,110389238000.0,-24802922000.0,110389238000.0,-13792305000.0,-36501904000.0,61942036000.0,0.0655915493621466
2017-04-01,2317.TW,1284743277000.0,3.98,68766093000.0,70472387000.0,70472387000.0,18870233000.0,1403239008000.0,17088120000.0,89342620000.0,173287383000.0,6.69,93046611000.0,3.59,633155301000.0,24.43,1931201379000.0,74.5,1252645231000.0,48.33,1133788598000.0,1078749394000.0,41.62,43.74,1458254342000.0,56.26,660841561000.0,25.5,205609111000.0,7.93,173287383000.0,6.69,91908563000.0,3.55,32508267000.0,1.25,309202470000.0,11.93,779926034000.0,30.09,2592042940000.0,100.0,2592042940000.0,100.0,657137721000.0,633155301000.0,-23982420000.0,174020734000.0,-212133922000.0,215953128000.0,62407931000.0,197949745000.0,-36236935000.0,197949745000.0,-18673292000.0,-53204353000.0,61105606000.0,0.21062201282317447
2017-05-16,2317.TW,903319240000.0,1.63,28167531000.0,29207446000.0,29207446000.0,4402283000.0,975043856000.0,7230810000.0,33609729000.0,173287383000.0,7.43,92693334000.0,3.97,534950315000.0,22.94,1603571222000.0,68.75,957172310000.0,41.04,2332342123000.0,1112190938000.0,47.69,100.0,1148836793000.0,49.26,728770901000.0,31.25,191664483000.0,8.22,173287383000.0,7.43,115195939000.0,4.94,38135557000.0,1.64,290076851000.0,12.44,808093565000.0,34.65,2332342123000.0,100.0,2332342123000.0,100.0,633155301000.0,534950315000.0,-98204986000.0,76942741000.0,-50825231000.0,88452042000.0,14983478000.0,36438256000.0,-10682980000.0,36438256000.0,-8886444000.0,-10283597000.0,28242501000.0,0.22565350020127806
2017-08-15,2317.TW,859638042000.0,1.03,17879442000.0,14918776000.0,14918776000.0,10474068000.0,922412465000.0,10732821000.0,25392844000.0,173287383000.0,7.05,92012096000.0,3.74,595905894000.0,24.25,1734512931000.0,70.58,1133714075000.0,46.13,1132859848000.0,1060188731000.0,43.14,46.1,1324717948000.0,53.9,723064865000.0,29.42,191003873000.0,7.77,173287383000.0,7.05,103008645000.0,4.19,46914468000.0,1.91,294006017000.0,11.96,747993685000.0,30.44,2457577796000.0,100.0,2457577796000.0,100.0,633155301000.0,595905894000.0,-37249407000.0,80574438000.0,-38879517000.0,104843220000.0,26258486000.0,62089853000.0,-20662037000.0,62089853000.0,-16276441000.0,-20939041000.0,38224604000.0,0.13626135264922842
2017-11-15,2317.TW,1015949316000.0,1.21,21028838000.0,19665150000.0,19665150000.0,-10742756000.0,1078891633000.0,5481622000.0,8922394000.0,173287383000.0,6.27,95706021000.0,3.46,613157572000.0,22.19,2045529028000.0,74.04,1405441020000.0,50.87,1156637608000.0,1069962720000.0,38.73,41.87,1606017028000.0,58.13,717125608000.0,25.96,200576008000.0,7.26,173287383000.0,6.27,95406033000.0,3.45,31965694000.0,1.16,297492912000.0,10.77,769022523000.0,27.84,2762654636000.0,100.0,2762654636000.0,100.0,633155301000.0,613157572000.0,-19997729000.0,20372088000.0,-50806960000.0,52833738000.0,43252555000.0,87236625000.0,-33029043000.0,87236625000.0,-26052980000.0,-36569773000.0,49632666000.0,-0.10039684633508639
2018-04-01,2317.TW,1624822551000.0,4.14,71658590000.0,71583156000.0,71583156000.0,-60526153000.0,1730388142000.0,24052842000.0,11057003000.0,173287383000.0,5.09,97872884000.0,2.87,642496059000.0,18.86,2746136117000.0,80.6,2025502267000.0,59.45,3407216613000.0,1084220815000.0,31.82,100.0,2235424158000.0,65.61,661080496000.0,19.4,209921891000.0,6.16,173287383000.0,5.09,73803977000.0,2.17,-27539310000.0,-0.81,278204005000.0,8.17,840618759000.0,24.67,3407216613000.0,100.0,3407216613000.0,100.0,633155301000.0,642496059000.0,9340758000.0,-39341313000.0,-64990752000.0,702912000.0,59736585000.0,182872623000.0,-46305757000.0,182872623000.0,-34839842000.0,-60384846000.0,5258271000.0,-0.08936636481707151
2018-05-16,2317.TW,964917846000.0,1.39,24080663000.0,24017045000.0,24017045000.0,6803762000.0,1028594580000.0,5863287000.0,30820807000.0,173287383000.0,6.37,98176084000.0,3.61,576764690000.0,21.19,2049928926000.0,75.3,1304541656000.0,47.92,2722234012000.0,1116836820000.0,41.03,100.0,1517920194000.0,55.76,672305086000.0,24.7,213378538000.0,7.84,173287383000.0,6.37,62683116000.0,2.3,-26616834000.0,-0.98,278442473000.0,10.23,872009088000.0,32.03,2722234012000.0,100.0,2722234012000.0,100.0,642496059000.0,576764690000.0,-65731369000.0,6454923000.0,-14410047000.0,12109733000.0,13327746000.0,29880332000.0,-11754366000.0,29880332000.0,-14447522000.0,-15643321000.0,14253391000.0,-0.04415187487914625
