date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,3702.TW,103199774000.0,0.84,1397221000.0,1399045000.0,1399045000.0,-617188000.0,108014005000.0,355690000.0,781857000.0,16557092000.0,10.5,15186872000.0,9.63,9284281000.0,5.89,143732755000.0,91.13,97741383000.0,61.97,45909027000.0,45837379000.0,29.06,29.11,111808123000.0,70.89,13984395000.0,8.87,14066740000.0,8.92,16557092000.0,10.5,3923972000.0,2.49,367118000.0,0.23,4636032000.0,2.94,13726297000.0,8.7,157717150000.0,100.0,157717150000.0,100.0,11184859000.0,9284281000.0,-1900578000.0,5981154000.0,95932000.0,6237200000.0,55567000.0,1754735000.0,-7323000.0,1754735000.0,-289866000.0,-47360000.0,332450000.0,
2015-08-15,3702.TW,119077895000.0,0.71,1160984000.0,1164380000.0,1164380000.0,-934466000.0,124452633000.0,689771000.0,229914000.0,16557092000.0,9.93,15187022000.0,9.11,8500599000.0,5.1,153013808000.0,91.76,110805213000.0,66.45,42420487000.0,41906914000.0,25.13,25.44,124331724000.0,74.56,13738403000.0,8.24,13526511000.0,8.11,16557092000.0,9.93,4764530000.0,2.86,-583681000.0,-0.35,4602151000.0,2.76,10748007000.0,6.45,166752211000.0,100.0,166752211000.0,100.0,11184859000.0,8500599000.0,-2684260000.0,97560000.0,-142305000.0,1276315000.0,121525000.0,3608886000.0,-16540000.0,3608886000.0,-557815000.0,-69573000.0,821052000.0,-0.1923885616745318
2015-11-15,3702.TW,134786761000.0,0.97,1617130000.0,1617897000.0,1617897000.0,3375660000.0,140469149000.0,341089000.0,4993557000.0,16557092000.0,8.79,15186826000.0,8.07,10195497000.0,5.41,174538267000.0,92.7,126456945000.0,67.16,47414122000.0,46856078000.0,24.89,25.18,140871916000.0,74.82,13747771000.0,7.3,14414971000.0,7.66,16557092000.0,8.79,5317244000.0,2.82,2748275000.0,1.46,4639437000.0,2.46,12365137000.0,6.57,188286038000.0,100.0,188286038000.0,100.0,11184859000.0,10195497000.0,-989362000.0,-6062747000.0,-1280300000.0,-4175290000.0,174552000.0,5567872000.0,-25063000.0,5567872000.0,-924295000.0,-88682000.0,1234657000.0,0.06178683984339372
2016-04-01,3702.TW,137021810000.0,0.75,1245134000.0,1254610000.0,1254610000.0,-351336000.0,142600702000.0,330961000.0,903274000.0,16557092000.0,9.25,15187178000.0,8.48,9446642000.0,5.28,165487412000.0,92.42,111585855000.0,62.32,48317758000.0,47770420000.0,26.68,26.99,130734107000.0,73.01,13564453000.0,7.58,19148252000.0,10.69,16557092000.0,9.25,2087756000.0,1.17,2553776000.0,1.43,4656320000.0,2.6,13473616000.0,7.52,179051865000.0,100.0,179051865000.0,100.0,11184859000.0,9446642000.0,-1738217000.0,-9273089000.0,-791331000.0,-6463676000.0,238957000.0,7153443000.0,-34576000.0,7153443000.0,-1242268000.0,-180196000.0,2166543000.0,0.07050195377770738
2016-05-16,3702.TW,116361138000.0,0.94,1555052000.0,1560371000.0,1560371000.0,-1272553000.0,121532749000.0,342148000.0,287818000.0,16557092000.0,9.88,15187281000.0,9.06,9449692000.0,5.64,154049235000.0,91.92,101401021000.0,60.5,48573167000.0,48054404000.0,28.67,28.98,119020074000.0,71.02,13544006000.0,8.08,17619053000.0,10.51,16557092000.0,9.88,2660998000.0,1.59,1282717000.0,0.77,4665422000.0,2.78,15028668000.0,8.97,167593241000.0,100.0,167593241000.0,100.0,9446642000.0,9449692000.0,3050000.0,13996396000.0,-69605000.0,14362052000.0,60314000.0,1902519000.0,-7179000.0,1902519000.0,-377517000.0,-31001000.0,476997000.0,-0.0225787063930571
2016-08-15,3702.TW,128040107000.0,0.94,1552966000.0,1557531000.0,1557531000.0,-25860000.0,133759319000.0,473114000.0,1531671000.0,16557092000.0,9.63,15187834000.0,8.84,7966589000.0,4.64,158525855000.0,92.24,108752643000.0,63.28,46133042000.0,45627199000.0,26.55,26.84,125734232000.0,73.16,13341419000.0,7.76,16981589000.0,9.88,16557092000.0,9.63,1809801000.0,1.05,1274342000.0,0.74,4633052000.0,2.7,12607931000.0,7.34,171867274000.0,100.0,171867274000.0,100.0,9446642000.0,7966589000.0,-1480053000.0,14160288000.0,-554267000.0,15369118000.0,118942000.0,3933164000.0,-17438000.0,3933164000.0,-637964000.0,-63880000.0,850989000.0,0.25174022880186936
2016-11-15,3702.TW,136327859000.0,1.11,1867350000.0,1873198000.0,1873198000.0,-1860856000.0,142258767000.0,397847000.0,12342000.0,16927825000.0,9.54,16112875000.0,9.08,7054742000.0,3.97,163746240000.0,92.25,122477880000.0,69.0,47416826000.0,46916821000.0,26.43,26.71,130081177000.0,73.29,13751763000.0,7.75,7603297000.0,4.28,16927825000.0,9.54,11699452000.0,6.59,-599125000.0,-0.34,4566486000.0,2.57,14475246000.0,8.16,177498003000.0,100.0,177498003000.0,100.0,9446642000.0,7054742000.0,-2391900000.0,13953851000.0,-1633207000.0,15924424000.0,175256000.0,6204209000.0,-27088000.0,6204209000.0,-956888000.0,-106687000.0,1234714000.0,-0.01865701488946291
2017-04-01,3702.TW,133593890000.0,0.19,337507000.0,359498000.0,359498000.0,1436265000.0,139367978000.0,124517000.0,1795763000.0,17241892000.0,9.63,16901053000.0,9.44,8456912000.0,4.72,165270734000.0,92.32,122287418000.0,68.31,50317449000.0,49797881000.0,27.82,28.11,128697497000.0,71.89,13744212000.0,7.68,6410079000.0,3.58,17238954000.0,9.63,11753868000.0,6.57,908063000.0,0.51,4278658000.0,2.39,14746873000.0,8.24,179014946000.0,100.0,179014946000.0,100.0,9446642000.0,8456912000.0,-989730000.0,7588968000.0,-847148000.0,10306218000.0,237547000.0,6688224000.0,-33221000.0,6688224000.0,-1343353000.0,-150623000.0,4420329000.0,0.025544461490926637
2017-05-16,3702.TW,113805468000.0,1.07,1846069000.0,1866067000.0,1866067000.0,-3919933000.0,118973592000.0,394596000.0,-2053866000.0,17419009000.0,9.83,17347630000.0,9.79,7002190000.0,3.95,162905478000.0,91.97,121995445000.0,68.88,177123306000.0,48354828000.0,27.3,100.0,128236029000.0,72.4,14217828000.0,8.03,6240584000.0,3.52,17409631000.0,9.83,10800613000.0,6.1,-3004753000.0,-1.7,4197641000.0,2.37,16592942000.0,9.37,177123306000.0,100.0,177123306000.0,100.0,8456912000.0,7002190000.0,-1454722000.0,3234565000.0,-359193000.0,3596175000.0,54449000.0,2260663000.0,-5713000.0,2260663000.0,-371060000.0,-660107000.0,215460000.0,0.15142834656200863
2017-08-15,3702.TW,122979332000.0,1.02,1791067000.0,1808283000.0,1808283000.0,211071000.0,128408370000.0,402922000.0,2019354000.0,18109347000.0,10.18,19098767000.0,10.73,6655120000.0,3.74,163497187000.0,91.87,122376125000.0,68.76,177971180000.0,48622426000.0,27.32,100.0,128801385000.0,72.37,14473993000.0,8.13,6425260000.0,3.61,17454207000.0,9.81,8056606000.0,4.53,-2791386000.0,-1.57,4983278000.0,2.8,14205698000.0,7.98,177971180000.0,100.0,177971180000.0,100.0,8456912000.0,6655120000.0,-1801792000.0,5129387000.0,-934076000.0,6392588000.0,107132000.0,4471868000.0,-11430000.0,4471868000.0,-741950000.0,-839470000.0,497801000.0,0.036160038120933
