date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2201.TW,26866967000.0,0.6,873740000.0,1317091000.0,1317091000.0,-449235000.0,31664613000.0,286125000.0,867856000.0,15729199000.0,7.68,6592147000.0,3.22,19001620000.0,9.28,112116299000.0,54.77,112933031000.0,55.17,81122423000.0,70537867000.0,34.46,39.63,123571854000.0,60.37,92577978000.0,45.23,10638823000.0,5.2,15729199000.0,7.68,15577683000.0,7.61,2770109000.0,1.35,33846771000.0,16.54,45822716000.0,22.39,204694277000.0,100.0,204694277000.0,100.0,19346561000.0,19001620000.0,-344941000.0,-1429777000.0,112712000.0,-2580022000.0,1647245000.0,1603216000.0,-1567007000.0,1603216000.0,-290466000.0,-2433783000.0,1405712000.0,
2015-08-15,2201.TW,23817000000.0,0.44,647189000.0,779133000.0,779133000.0,-317388000.0,28437001000.0,393491000.0,461745000.0,15729199000.0,7.44,6591802000.0,3.12,17785239000.0,8.42,123260310000.0,58.34,120904054000.0,57.22,79770119000.0,69803113000.0,33.04,37.75,131516100000.0,62.25,88025909000.0,41.66,10612046000.0,5.02,15729199000.0,7.44,14175283000.0,6.71,2525110000.0,1.2,33942846000.0,16.06,45333306000.0,21.46,211286219000.0,100.0,211286219000.0,100.0,19346561000.0,17785239000.0,-1561322000.0,-1698076000.0,-5217990000.0,-3612652000.0,3272417000.0,2775840000.0,-3191016000.0,2775840000.0,-663848000.0,-5381570000.0,2259541000.0,-0.38064392553149495
2015-11-15,2201.TW,25039510000.0,0.53,777446000.0,611822000.0,611822000.0,706667000.0,29627992000.0,166148000.0,1318489000.0,15729199000.0,7.27,6600490000.0,3.05,18856401000.0,8.71,126592419000.0,58.49,123209888000.0,56.93,81041855000.0,71103801000.0,32.85,37.45,135382817000.0,62.55,89832253000.0,41.51,12172929000.0,5.62,15729199000.0,7.27,13970604000.0,6.46,3045439000.0,1.41,33993973000.0,15.71,46104977000.0,21.3,216424672000.0,100.0,216424672000.0,100.0,19346561000.0,18856401000.0,-490160000.0,-8899766000.0,-1356719000.0,-11780834000.0,4977254000.0,3553810000.0,-4808180000.0,3553810000.0,-1057043000.0,-8041553000.0,1291441000.0,0.07031640424767492
2016-04-01,2201.TW,28842266000.0,0.72,1053703000.0,1211246000.0,1211246000.0,-847733000.0,32796215000.0,-27179000.0,363513000.0,15729199000.0,7.42,6650489000.0,3.14,16305124000.0,7.69,122157795000.0,57.62,118623293000.0,55.95,81181643000.0,71477924000.0,33.72,38.29,130820447000.0,61.71,89844295000.0,42.38,12197154000.0,5.75,15729199000.0,7.42,14765283000.0,6.96,2563084000.0,1.21,33217023000.0,15.67,46911456000.0,22.13,212002090000.0,100.0,212002090000.0,100.0,19346561000.0,16305124000.0,-3041437000.0,-9234108000.0,-725773000.0,-13506011000.0,6554683000.0,4737877000.0,-6564502000.0,4737877000.0,-1382107000.0,-2667079000.0,1534749000.0,0.0024392734996740617
2016-05-16,2201.TW,24626366000.0,0.43,628866000.0,785830000.0,785830000.0,-297946000.0,29461746000.0,347242000.0,487884000.0,15729199000.0,7.3,6754806000.0,3.13,15588924000.0,7.23,126098652000.0,58.49,122370309000.0,56.76,81743676000.0,71909897000.0,33.36,37.92,133836629000.0,62.08,89481653000.0,41.51,11466320000.0,5.32,15729199000.0,7.3,14689719000.0,6.81,2267895000.0,1.05,33103316000.0,15.36,47534301000.0,22.05,215580305000.0,100.0,215580305000.0,100.0,16305124000.0,15588924000.0,-716200000.0,962776000.0,-3245526000.0,-424649000.0,1694816000.0,1133072000.0,-1707352000.0,1133072000.0,-237479000.0,-2601235000.0,936264000.0,-0.5261373369646702
2016-08-15,2201.TW,22550830000.0,0.46,676425000.0,564111000.0,564111000.0,-461593000.0,27060636000.0,415066000.0,102518000.0,15729199000.0,7.11,6753901000.0,3.05,17328280000.0,7.83,132927814000.0,60.1,130257893000.0,58.89,79334816000.0,70810519000.0,32.02,35.87,141842309000.0,64.13,88249311000.0,39.9,11584416000.0,5.24,15729199000.0,7.11,14320292000.0,6.47,1915105000.0,0.87,34247691000.0,15.48,46788618000.0,21.15,221177125000.0,100.0,221177125000.0,100.0,16305124000.0,17328280000.0,1023156000.0,-4002623000.0,61396000.0,-6471855000.0,3357063000.0,2112249000.0,-3434067000.0,2112249000.0,-534607000.0,-2465837000.0,1816494000.0,0.15282107329623335
2016-11-15,2201.TW,21128445000.0,0.38,548200000.0,723443000.0,723443000.0,-603347000.0,25843021000.0,307522000.0,120096000.0,15729199000.0,7.15,6777492000.0,3.08,18485147000.0,8.4,132670232000.0,60.28,128651956000.0,58.46,79805012000.0,70826981000.0,32.18,36.26,140276249000.0,63.74,87411029000.0,39.72,11624293000.0,5.28,15729199000.0,7.15,14007916000.0,6.36,1419803000.0,0.65,33839213000.0,15.38,47276791000.0,21.48,220081261000.0,100.0,220081261000.0,100.0,16305124000.0,18485147000.0,2180023000.0,-5554015000.0,1928144000.0,-9175239000.0,5044936000.0,3143214000.0,-5217023000.0,3143214000.0,-884061000.0,-3070230000.0,2470269000.0,-0.14335173698614537
2017-04-01,2201.TW,24661226000.0,-0.36,-518788000.0,-294161000.0,-294161000.0,-565286000.0,29801282000.0,214842000.0,-859447000.0,15729199000.0,7.11,6664910000.0,3.01,17082251000.0,7.72,131584835000.0,59.47,132381417000.0,59.83,79062820000.0,69714546000.0,31.51,35.73,142208821000.0,64.27,89686806000.0,40.53,9827404000.0,4.44,15729199000.0,7.11,15501848000.0,7.01,1232201000.0,0.56,33663144000.0,15.21,46464540000.0,21.0,221271641000.0,100.0,221271641000.0,100.0,16305124000.0,17082251000.0,777127000.0,-7838134000.0,-1899952000.0,-12904897000.0,6731963000.0,3063895000.0,-7179641000.0,3063895000.0,-1198670000.0,-3828379000.0,3708638000.0,0.11054371690336932
2017-05-16,2201.TW,19738896000.0,0.52,760910000.0,1247614000.0,1247614000.0,-998447000.0,24792463000.0,367108000.0,249167000.0,15729199000.0,7.02,6665262000.0,2.98,18299198000.0,8.17,135638908000.0,60.55,135576870000.0,60.53,79264129000.0,69700316000.0,31.12,35.39,144729815000.0,64.61,88355036000.0,39.45,9152945000.0,4.09,15729199000.0,7.02,15535809000.0,6.94,459370000.0,0.21,33526657000.0,14.97,47222789000.0,21.08,223993944000.0,100.0,223993944000.0,100.0,17082251000.0,18299198000.0,1216947000.0,-4519778000.0,-42280000.0,-6013359000.0,1681689000.0,1614722000.0,-2002777000.0,1614722000.0,-398681000.0,-373670000.0,1570292000.0,-0.24221274866093728
2017-08-15,2201.TW,17998191000.0,0.23,343255000.0,56039000.0,56039000.0,399398000.0,23111609000.0,340215000.0,455437000.0,15729199000.0,6.73,6665262000.0,2.85,17816878000.0,7.62,147659515000.0,63.19,145726657000.0,62.36,233672505000.0,69534771000.0,29.76,100.0,155854647000.0,66.7,86012990000.0,36.81,10127990000.0,4.33,15729199000.0,6.73,16243300000.0,6.95,737213000.0,0.32,33889726000.0,14.5,46779401000.0,20.02,233672505000.0,100.0,233672505000.0,100.0,17082251000.0,17816878000.0,734627000.0,-11759699000.0,-250452000.0,-13940558000.0,3318437000.0,2010976000.0,-4109123000.0,2010976000.0,-728805000.0,-966224000.0,802389000.0,-0.10224045353562664
