date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2376.TW,10416470000.0,0.67,423868000.0,424271000.0,424271000.0,-88157000.0,12906752000.0,135409000.0,336114000.0,6290129000.0,18.7,4601325000.0,13.68,8336355000.0,24.78,27170324000.0,80.78,10261671000.0,30.51,22924698000.0,22906283000.0,68.1,68.15,10711437000.0,31.85,6465811000.0,19.22,449766000.0,1.34,6290129000.0,18.7,644377000.0,1.92,347829000.0,1.03,4153100000.0,12.35,11667000000.0,34.69,33636135000.0,100.0,33636135000.0,100.0,9336355000.0,8336355000.0,-1000000000.0,-505436000.0,-501338000.0,-486808000.0,97623000.0,559680000.0,-33671000.0,559680000.0,-382000.0,-43709000.0,181425000.0,
2015-08-15,2376.TW,9820096000.0,0.57,355562000.0,355589000.0,355589000.0,-107880000.0,11696777000.0,140216000.0,247709000.0,6290629000.0,18.37,4601420000.0,13.43,11493338000.0,33.56,28723148000.0,83.86,12335666000.0,36.02,21471952000.0,21456225000.0,62.65,62.69,12778204000.0,37.31,5527008000.0,16.14,442538000.0,1.29,6290629000.0,18.37,2360604000.0,6.89,239949000.0,0.7,4052537000.0,11.83,10324227000.0,30.14,34250156000.0,100.0,34250156000.0,100.0,9336355000.0,11493338000.0,2156983000.0,2628757000.0,-390968000.0,2849335000.0,194306000.0,1055485000.0,-75197000.0,1055485000.0,-663000.0,-59941000.0,253923000.0,-0.14300583346827514
2015-11-15,2376.TW,11323811000.0,1.3,817678000.0,817615000.0,817615000.0,212696000.0,14003491000.0,166265000.0,1030311000.0,6290629000.0,17.96,4601420000.0,13.14,11524775000.0,32.91,29475780000.0,84.16,12046178000.0,34.39,22502263000.0,22486599000.0,64.2,64.25,12521865000.0,35.75,5548348000.0,15.84,475687000.0,1.36,6290629000.0,17.96,773393000.0,2.21,452645000.0,1.29,4073844000.0,11.63,11141905000.0,31.81,35024128000.0,100.0,35024128000.0,100.0,9336355000.0,11524775000.0,2188420000.0,2902749000.0,892224000.0,3323089000.0,289784000.0,2039365000.0,-106284000.0,2039365000.0,-1013000.0,-106415000.0,378627000.0,0.14877046929920523
2016-04-01,2376.TW,10507003000.0,0.51,322957000.0,325225000.0,325225000.0,-270749000.0,12221772000.0,307069000.0,54476000.0,6290629000.0,18.92,4601581000.0,13.84,10723611000.0,32.26,27846683000.0,83.77,10132956000.0,30.48,22553419000.0,22538968000.0,67.81,67.85,10687214000.0,32.15,5393950000.0,16.23,554258000.0,1.67,6290629000.0,18.92,774190000.0,2.33,247152000.0,0.74,4022766000.0,12.1,11399606000.0,34.29,33240633000.0,100.0,33240633000.0,100.0,9336355000.0,10723611000.0,1387256000.0,3500537000.0,-351448000.0,3838711000.0,384536000.0,2671659000.0,-140570000.0,2671659000.0,-1438000.0,-195359000.0,436941000.0,0.052589151596430496
2016-05-16,2376.TW,10641426000.0,0.86,542108000.0,542265000.0,542265000.0,-36312000.0,13091169000.0,260561000.0,505953000.0,6290629000.0,18.84,4601581000.0,13.78,11090559000.0,33.22,28081813000.0,84.11,9785266000.0,29.31,23059372000.0,23044764000.0,69.02,69.07,10327045000.0,30.93,5304604000.0,15.89,541779000.0,1.62,6290629000.0,18.84,607554000.0,1.82,210840000.0,0.63,3859887000.0,11.56,11941714000.0,35.77,33386417000.0,100.0,33386417000.0,100.0,10723611000.0,11090559000.0,366948000.0,-52486000.0,532739000.0,-50770000.0,88462000.0,802826000.0,-30212000.0,802826000.0,-321000.0,-25240000.0,109700000.0,-0.027472889010053587
2016-08-15,2376.TW,9918073000.0,0.68,425823000.0,427076000.0,427076000.0,-82774000.0,12021125000.0,59749000.0,344302000.0,6290629000.0,18.51,4599193000.0,13.53,12779940000.0,37.6,28765990000.0,84.62,11651980000.0,34.28,21827668000.0,21812768000.0,64.17,64.21,12164994000.0,35.79,5226672000.0,15.38,513014000.0,1.51,6290629000.0,18.51,2143930000.0,6.31,128066000.0,0.38,3754161000.0,11.04,10794880000.0,31.76,33992662000.0,100.0,33992662000.0,100.0,10723611000.0,12779940000.0,2056329000.0,1745870000.0,447671000.0,2343294000.0,175510000.0,1289651000.0,-55747000.0,1289651000.0,-99341000.0,-64607000.0,196582000.0,0.26339535458757174
2016-11-15,2376.TW,12219983000.0,1.29,813108000.0,812598000.0,812598000.0,-179815000.0,14880194000.0,240999000.0,632783000.0,6290679000.0,17.9,4599194000.0,13.09,11073707000.0,31.51,29874879000.0,85.02,12121178000.0,34.49,22464353000.0,22446112000.0,63.88,63.93,12674866000.0,36.07,5264340000.0,14.98,553688000.0,1.58,6290679000.0,17.9,578461000.0,1.65,-51749000.0,-0.15,3728910000.0,10.61,11607988000.0,33.03,35139219000.0,100.0,35139219000.0,100.0,10723611000.0,11073707000.0,350096000.0,2082490000.0,139773000.0,2913530000.0,261682000.0,2343248000.0,-81664000.0,2343248000.0,-97997000.0,-192099000.0,325861000.0,-0.04987915177744199
2017-04-01,2376.TW,10498210000.0,0.81,511825000.0,502411000.0,502411000.0,-150784000.0,12354901000.0,116662000.0,351627000.0,6291179000.0,17.37,4602046000.0,12.7,12924700000.0,35.68,30955717000.0,85.46,12651024000.0,34.92,22968943000.0,22810505000.0,62.97,63.41,13255107000.0,36.59,5268333000.0,14.54,604083000.0,1.67,6291179000.0,17.37,663900000.0,1.83,-175353000.0,-0.48,3905043000.0,10.78,12092633000.0,33.38,36224050000.0,100.0,36224050000.0,100.0,10723611000.0,12924700000.0,2201089000.0,4202862000.0,45675000.0,5015525000.0,361997000.0,2962321000.0,-103047000.0,2962321000.0,-98445000.0,-284741000.0,545325000.0,0.02999780741332964
2017-05-16,2376.TW,11259099000.0,0.43,267834000.0,250053000.0,250053000.0,-164884000.0,13328965000.0,93161000.0,85169000.0,6291179000.0,18.58,4600080000.0,13.59,11900545000.0,35.15,28738465000.0,84.88,10219942000.0,30.18,23052127000.0,22911489000.0,67.67,68.08,10806304000.0,31.92,5119966000.0,15.12,586362000.0,1.73,6291179000.0,18.58,498988000.0,1.47,-340237000.0,-1.0,3848184000.0,11.37,12360467000.0,36.51,33858431000.0,100.0,33858431000.0,100.0,12924700000.0,11900545000.0,-1024155000.0,-989494000.0,67459000.0,-955692000.0,102925000.0,343214000.0,-25666000.0,343214000.0,-819000.0,-49005000.0,79355000.0,-0.1627071182353637
2017-08-15,2376.TW,11934352000.0,0.9,570215000.0,550924000.0,550924000.0,45020000.0,13963758000.0,102240000.0,595944000.0,6297199000.0,18.04,3963148000.0,11.35,12907166000.0,36.98,29790888000.0,85.35,12304668000.0,35.25,34902374000.0,21888417000.0,62.71,100.0,12892603000.0,36.94,5111486000.0,14.65,587935000.0,1.68,6297199000.0,18.04,2363254000.0,6.77,-295205000.0,-0.85,3891947000.0,11.15,11923275000.0,34.16,34902374000.0,100.0,34902374000.0,100.0,12924700000.0,12907166000.0,-17534000.0,171139000.0,-89251000.0,405269000.0,201014000.0,996378000.0,-50823000.0,996378000.0,-1769000.0,-130872000.0,68503000.0,0.0024351198612384954
