date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2395.TW,5193888000.0,1.91,1206870000.0,1206212000.0,1206212000.0,-325714000.0,8784667000.0,274159000.0,880498000.0,6315186000.0,19.54,5378887000.0,16.64,3626116000.0,11.22,18975519000.0,58.7,7676041000.0,23.75,23439438000.0,23275076000.0,72.0,72.51,8885609000.0,27.49,13349528000.0,41.3,1209568000.0,3.74,6315186000.0,19.54,522071000.0,1.62,577850000.0,1.79,9129093000.0,28.24,11003153000.0,34.04,32325047000.0,100.0,32325047000.0,100.0,3122007000.0,3626116000.0,504109000.0,1385854000.0,-816625000.0,1439626000.0,139900000.0,1480371000.0,-11136000.0,1480371000.0,-352000.0,-409332000.0,-1947000.0,
2015-08-15,2395.TW,6046484000.0,2.1,1327917000.0,1332693000.0,1332693000.0,-110779000.0,10026947000.0,291900000.0,1221914000.0,6316906000.0,18.42,5448543000.0,15.89,3473436000.0,10.13,20941399000.0,61.07,12065989000.0,35.19,20940733000.0,20785320000.0,60.62,61.07,13348822000.0,38.93,13348156000.0,38.93,1282833000.0,3.74,6315186000.0,18.42,464183000.0,1.35,479129000.0,1.4,9241729000.0,26.95,8540742000.0,24.91,34289555000.0,100.0,34289555000.0,100.0,3122007000.0,3473436000.0,351429000.0,2869805000.0,-2451304000.0,3243949000.0,280055000.0,3104964000.0,-23377000.0,3104964000.0,-1027000.0,-698901000.0,216612000.0,-0.006327561484001064
2015-11-15,2395.TW,5691445000.0,1.95,1228025000.0,1235918000.0,1235918000.0,104807000.0,9437752000.0,282681000.0,1340725000.0,6318531000.0,19.83,5519914000.0,17.32,3660537000.0,11.49,18256615000.0,57.3,8293209000.0,26.03,22300967000.0,22163176000.0,69.56,69.99,9563025000.0,30.01,13607377000.0,42.7,1269816000.0,3.99,6318531000.0,19.83,535782000.0,1.68,586950000.0,1.84,9518836000.0,29.87,9737781000.0,30.56,31863992000.0,100.0,31863992000.0,100.0,3122007000.0,3660537000.0,538530000.0,3885239000.0,393041000.0,4404973000.0,422250000.0,4623563000.0,-35659000.0,4623563000.0,-1003000.0,-988912000.0,361197000.0,-0.02207627474656406
2016-04-01,2395.TW,5723775000.0,2.12,1341534000.0,1352152000.0,1352152000.0,-267193000.0,9751216000.0,313820000.0,1084959000.0,6318531000.0,18.6,5587555000.0,16.44,4358259000.0,12.83,18085746000.0,53.23,9242530000.0,27.2,23453777000.0,23307501000.0,68.59,69.02,10525356000.0,30.98,15893387000.0,46.77,1282826000.0,3.78,6318531000.0,18.6,546295000.0,1.61,340124000.0,1.0,9576879000.0,28.18,11061291000.0,32.55,33979133000.0,100.0,33979133000.0,100.0,3122007000.0,4358259000.0,1236252000.0,5904159000.0,-1643435000.0,6496671000.0,568241000.0,6289535000.0,-40613000.0,6289535000.0,-1467000.0,-1333481000.0,523048000.0,0.07507451987578147
2016-05-16,2395.TW,5936535000.0,2.08,1311915000.0,1316461000.0,1316461000.0,100794000.0,10073400000.0,317166000.0,1417255000.0,6318531000.0,17.91,5654091000.0,16.03,4700313000.0,13.33,18882253000.0,53.53,9099550000.0,25.8,24924455000.0,24782087000.0,70.26,70.66,10348388000.0,29.34,16390590000.0,46.47,1248838000.0,3.54,6318531000.0,17.91,683668000.0,1.94,439950000.0,1.25,9652479000.0,27.37,12369515000.0,35.07,35272843000.0,100.0,35272843000.0,100.0,4358259000.0,4771649000.0,413390000.0,1848196000.0,-1052589000.0,1935815000.0,148727000.0,1690846000.0,-5841000.0,1690846000.0,-1840000.0,-302863000.0,96572000.0,-0.1313644874200614
2016-08-15,2395.TW,6405413000.0,2.31,1464273000.0,1469206000.0,1469206000.0,-234066000.0,10712512000.0,358711000.0,1235140000.0,6318531000.0,16.91,5720675000.0,15.31,3580595000.0,9.58,20127628000.0,53.87,13245081000.0,35.45,22471474000.0,22336152000.0,59.78,60.14,14892863000.0,39.86,17236709000.0,46.13,1647782000.0,4.41,6318531000.0,16.91,606829000.0,1.62,217863000.0,0.58,9866350000.0,26.41,10079083000.0,26.98,37364337000.0,100.0,37364337000.0,100.0,4358259000.0,3580595000.0,-777664000.0,3160220000.0,-3506753000.0,3659074000.0,291817000.0,3509620000.0,-8517000.0,3509620000.0,-4195000.0,-643171000.0,200478000.0,0.16828274144568184
2016-11-15,2395.TW,6087442000.0,2.33,1468232000.0,1473549000.0,1473549000.0,-195418000.0,10411332000.0,366394000.0,1278131000.0,6326091000.0,18.46,5927374000.0,17.29,3402188000.0,9.93,17519101000.0,51.11,9125205000.0,26.62,23957306000.0,23790897000.0,69.41,69.89,10319941000.0,30.11,16758146000.0,48.89,1194736000.0,3.49,6326091000.0,18.46,630969000.0,1.84,26530000.0,0.08,9868278000.0,28.79,11510902000.0,33.58,34277247000.0,100.0,34277247000.0,100.0,4358259000.0,3473524000.0,-884735000.0,5069879000.0,-1572859000.0,5897710000.0,432115000.0,5343191000.0,-12769000.0,5343191000.0,-4854000.0,-934738000.0,381533000.0,-0.03591258759864073
2017-04-01,2395.TW,6455259000.0,2.24,1422442000.0,1429738000.0,1429738000.0,-136407000.0,10804954000.0,366140000.0,1293331000.0,6330841000.0,16.43,6058884000.0,15.72,4637577000.0,12.03,21181711000.0,54.96,11435611000.0,29.67,25386897000.0,25213582000.0,65.42,65.87,13152056000.0,34.13,17357242000.0,45.04,1716445000.0,4.45,6330741000.0,16.43,659228000.0,1.71,-85204000.0,-0.22,10089836000.0,26.18,12909061000.0,33.5,38538953000.0,100.0,38538953000.0,100.0,4358259000.0,4637577000.0,279318000.0,7993315000.0,-3408973000.0,8937508000.0,582040000.0,7097365000.0,-15989000.0,7097365000.0,-6285000.0,-1448423000.0,545971000.0,0.03828473692374444
2017-05-16,2395.TW,5954901000.0,1.9,1205040000.0,1205513000.0,1205513000.0,-301572000.0,10006239000.0,293406000.0,903941000.0,6332541000.0,16.96,6185680000.0,16.57,3678094000.0,9.85,20154938000.0,53.99,9253813000.0,24.79,37333171000.0,26249001000.0,70.31,100.0,10898634000.0,29.19,17178233000.0,46.01,1644821000.0,4.41,6332541000.0,16.96,688742000.0,1.84,-383321000.0,-1.03,9966137000.0,26.7,14114101000.0,37.81,37333171000.0,100.0,37333171000.0,100.0,4637577000.0,3678094000.0,-959483000.0,-420826000.0,-316267000.0,-329991000.0,149642000.0,1498919000.0,-3874000.0,1498919000.0,-2636000.0,-38795000.0,127019000.0,-0.054860739706470256
2017-08-15,2395.TW,7005398000.0,2.3,1723635000.0,1722572000.0,1722572000.0,252509000.0,11406108000.0,417005000.0,1975081000.0,6966115000.0,17.19,6301882000.0,15.55,3368968000.0,8.31,23235279000.0,57.32,14163091000.0,34.94,24537953000.0,24355942000.0,60.09,60.54,15995499000.0,39.46,17298173000.0,42.68,1832408000.0,4.52,6333041000.0,15.62,654606000.0,1.61,-128350000.0,-0.32,9997910000.0,24.67,11216295000.0,27.67,40533452000.0,100.0,40533452000.0,100.0,4637577000.0,3368968000.0,-1268609000.0,1303325000.0,-2270477000.0,1775678000.0,295442000.0,3638496000.0,-8309000.0,3638496000.0,-5704000.0,-144246000.0,175440000.0,0.03545652667735317
