date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,1326.TW,74716000000.0,0.25,1486545000.0,2057091000.0,2057091000.0,1912574000.0,80909048000.0,474331000.0,3969665000.0,58611863000.0,11.05,8668561000.0,1.63,24089070000.0,4.54,227113141000.0,42.82,94206673000.0,17.76,327271226000.0,281187355000.0,53.01,61.7,203129570000.0,38.3,303287655000.0,57.18,108922897000.0,20.54,58611863000.0,11.05,30164927000.0,5.69,94084937000.0,17.74,144238589000.0,27.19,120155488000.0,22.65,530400796000.0,100.0,530400796000.0,100.0,14335920000.0,24089070000.0,9753150000.0,19659385000.0,-6291264000.0,20349562000.0,4131165000.0,2531422000.0,-101632000.0,2531422000.0,-796221000.0,-4398539000.0,5078230000.0,
2015-08-15,1326.TW,77409221000.0,2.09,12202306000.0,13474924000.0,13474924000.0,-11044279000.0,90568175000.0,1774731000.0,2430645000.0,58611863000.0,11.11,8669120000.0,1.64,31609311000.0,5.99,224439245000.0,42.55,100237928000.0,19.01,322441147000.0,273507227000.0,51.86,61.14,204971902000.0,38.86,302973804000.0,57.45,104733974000.0,19.86,58611863000.0,11.11,27439033000.0,5.2,81235367000.0,15.4,142364342000.0,26.99,125324371000.0,23.76,527413049000.0,100.0,527413049000.0,100.0,14335920000.0,31609311000.0,17273391000.0,32901122000.0,-4642801000.0,32330192000.0,8360021000.0,17781077000.0,-222860000.0,17781077000.0,-1175420000.0,-6522794000.0,3210088000.0,-0.09425748820023817
2015-11-15,1326.TW,72911380000.0,1.34,7804936000.0,8971723000.0,8971723000.0,-14136417000.0,79201681000.0,1281742000.0,-5164694000.0,58611863000.0,11.35,8841002000.0,1.71,39876705000.0,7.72,211822733000.0,41.01,95044374000.0,18.4,315944799000.0,266884750000.0,51.68,61.18,200512638000.0,38.82,304634704000.0,58.99,105468264000.0,20.42,58611863000.0,11.35,26660550000.0,5.16,66654887000.0,12.91,145890444000.0,28.25,133129307000.0,25.78,516457437000.0,100.0,516457437000.0,100.0,14335920000.0,39876705000.0,25540785000.0,51320360000.0,-9306699000.0,46540092000.0,12500459000.0,28034542000.0,-362768000.0,28034542000.0,-1980985000.0,-11806278000.0,3684870000.0,0.02878788835970802
2016-04-01,1326.TW,70599810000.0,1.04,6084406000.0,7113809000.0,7113809000.0,9985312000.0,78670403000.0,840814000.0,17099121000.0,58611863000.0,11.43,8875002000.0,1.73,34744139000.0,6.77,210949403000.0,41.12,82359693000.0,16.05,333077533000.0,282830518000.0,55.13,64.93,179907897000.0,35.07,302036027000.0,58.88,97548204000.0,19.02,58611863000.0,11.43,18380515000.0,3.58,77334641000.0,15.08,144363759000.0,28.14,138361321000.0,26.97,512985430000.0,100.0,512985430000.0,100.0,14335920000.0,34744139000.0,20408219000.0,67372964000.0,-10053825000.0,63701437000.0,16494663000.0,35989165000.0,-482867000.0,35989165000.0,-2579944000.0,-17086875000.0,3955107000.0,0.10866624931057035
2016-05-16,1326.TW,65209128000.0,1.16,6756946000.0,7819137000.0,7819137000.0,5199717000.0,75799504000.0,1278555000.0,13018854000.0,58611863000.0,11.23,8839492000.0,1.69,36266812000.0,6.95,216400997000.0,41.45,76651235000.0,14.68,345398589000.0,292172059000.0,55.96,66.15,176719246000.0,33.85,305716838000.0,58.55,100068011000.0,19.17,58611863000.0,11.23,14455869000.0,2.77,79954746000.0,15.31,141333608000.0,27.07,145118267000.0,27.79,522117835000.0,100.0,522117835000.0,100.0,34744139000.0,36266812000.0,1522673000.0,9758303000.0,-6134624000.0,10293241000.0,4106404000.0,9097692000.0,-85392000.0,9097692000.0,-609578000.0,-3305602000.0,2530953000.0,0.028422505170079364
2016-08-15,1326.TW,66613495000.0,2.27,13285183000.0,14305132000.0,14305132000.0,-7269888000.0,81274530000.0,2045445000.0,7035244000.0,58611863000.0,11.2,8839492000.0,1.69,38537895000.0,7.36,219015641000.0,41.85,96340991000.0,18.41,331571126000.0,278902647000.0,53.29,63.36,191765961000.0,36.64,304321446000.0,58.15,95424970000.0,18.23,58611863000.0,11.2,13695040000.0,2.62,73922567000.0,14.13,138542626000.0,26.47,137889297000.0,26.35,523337087000.0,100.0,523337087000.0,100.0,34744139000.0,38537895000.0,3793756000.0,25069138000.0,-14679397000.0,27127271000.0,8199968000.0,25448269000.0,-176774000.0,25448269000.0,-875578000.0,-5752342000.0,1741050000.0,0.1251374392155841
2016-11-15,1326.TW,68133370000.0,2.56,14942090000.0,16753073000.0,16753073000.0,506453000.0,79939487000.0,1093410000.0,17259526000.0,58611863000.0,11.5,8826543000.0,1.73,28039964000.0,5.5,212913462000.0,41.79,72137131000.0,14.16,346893610000.0,293242108000.0,57.56,68.09,162557615000.0,31.91,296537763000.0,58.21,90420484000.0,17.75,58611863000.0,11.5,16993811000.0,3.34,73332887000.0,14.39,134039915000.0,26.31,152831387000.0,30.0,509451225000.0,100.0,509451225000.0,100.0,34744139000.0,28039964000.0,-6704175000.0,50013488000.0,-22277988000.0,38119078000.0,12181573000.0,43294752000.0,-285533000.0,43294752000.0,-1525322000.0,-7408470000.0,-3492024000.0,0.14453278063960923
2017-04-01,1326.TW,71697080000.0,1.51,8848826000.0,9889386000.0,9889386000.0,22910884000.0,82191106000.0,1491528000.0,32800270000.0,58611863000.0,10.77,8622642000.0,1.58,30391911000.0,5.58,236805328000.0,43.5,79209915000.0,14.55,379640412000.0,319990566000.0,58.77,69.73,164796178000.0,30.27,307631262000.0,56.5,85586263000.0,15.72,58611863000.0,10.77,17300830000.0,3.18,91965445000.0,16.89,130913460000.0,24.05,161151188000.0,29.6,544436590000.0,100.0,544436590000.0,100.0,34744139000.0,30391911000.0,-4352228000.0,59713289000.0,-28149160000.0,49025958000.0,16029866000.0,54675666000.0,-411097000.0,54675666000.0,-2032885000.0,-8963930000.0,-2055666000.0,0.005643095887399871
2017-05-16,1326.TW,74132446000.0,2.0,11710970000.0,12721793000.0,12721793000.0,-5048872000.0,89259531000.0,1568283000.0,7672921000.0,58611863000.0,10.57,8624114000.0,1.55,43560725000.0,7.85,250826453000.0,45.22,84496862000.0,15.23,554636137000.0,329176319000.0,59.35,100.0,168842885000.0,30.44,303809684000.0,54.78,84346023000.0,15.21,58611863000.0,10.57,16968324000.0,3.06,89438756000.0,16.13,125547615000.0,22.64,172862158000.0,31.17,554636137000.0,100.0,554636137000.0,100.0,30391911000.0,43560725000.0,13168814000.0,1555429000.0,9668304000.0,2054491000.0,3666757000.0,14290076000.0,-135511000.0,14290076000.0,-632777000.0,-2348622000.0,-78162000.0,-0.12272662655069014
2017-08-15,1326.TW,73976723000.0,1.45,8440534000.0,10690889000.0,10690889000.0,5563636000.0,82168423000.0,1429311000.0,16254525000.0,58611863000.0,10.41,8624310000.0,1.53,45171425000.0,8.02,264483208000.0,46.97,115131912000.0,20.45,563059882000.0,310156414000.0,55.08,100.0,196997543000.0,34.99,298576674000.0,53.03,81865631000.0,14.54,58611863000.0,10.41,16948203000.0,3.01,95023596000.0,16.88,125404225000.0,22.27,148480049000.0,26.37,563059882000.0,100.0,563059882000.0,100.0,30391911000.0,45171425000.0,14779514000.0,16223277000.0,471466000.0,20572850000.0,7284029000.0,26410276000.0,-275433000.0,26410276000.0,-1065017000.0,-4783693000.0,-2192778000.0,0.14636557576345874
