date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2344.TW,6591751000.0,0.27,1000421000.0,1036975000.0,1036975000.0,-360108000.0,9723826000.0,244137000.0,676867000.0,36949822000.0,57.38,2143393000.0,3.33,7675815000.0,11.92,23721173000.0,36.84,13278367000.0,20.62,39976958000.0,38830745000.0,60.3,62.08,24420526000.0,37.92,40676311000.0,63.16,11142159000.0,17.3,36949822000.0,57.38,5959435000.0,9.25,-36820000.0,-0.06,33104079000.0,51.41,-119263000.0,-0.19,64397484000.0,100.0,64397484000.0,100.0,6975514000.0,7675815000.0,700301000.0,1897977000.0,-777595000.0,1988127000.0,1385409000.0,1281112000.0,-42836000.0,1281112000.0,-86138000.0,-827335000.0,1438412000.0,
2015-08-15,2344.TW,6298020000.0,0.22,800729000.0,863149000.0,863149000.0,-1105864000.0,9252129000.0,191355000.0,-242715000.0,36949822000.0,58.07,2143393000.0,3.37,6915401000.0,10.87,23997349000.0,37.72,12632520000.0,19.85,39637122000.0,38524974000.0,60.55,62.3,23987593000.0,37.7,39627366000.0,62.28,11355073000.0,17.85,36949822000.0,58.07,4931336000.0,7.75,-1143320000.0,-1.8,32868769000.0,51.66,681466000.0,1.07,63624715000.0,100.0,63624715000.0,100.0,6975514000.0,6915401000.0,-60113000.0,3593752000.0,-2554232000.0,3714196000.0,2856286000.0,2335616000.0,-86820000.0,2335616000.0,-171983000.0,-2084459000.0,2955082000.0,-0.1270382108596178
2015-11-15,2344.TW,6849331000.0,0.18,672618000.0,730568000.0,730568000.0,-338668000.0,9533927000.0,167816000.0,391900000.0,36949822000.0,58.06,2143393000.0,3.37,6969116000.0,10.95,24736875000.0,38.87,12786143000.0,20.09,39474002000.0,38286345000.0,60.16,62.03,24163475000.0,37.97,38900602000.0,61.13,11377332000.0,17.88,36949822000.0,58.06,4933864000.0,7.75,-1499547000.0,-2.36,32485470000.0,51.05,1354084000.0,2.13,63637477000.0,100.0,63637477000.0,100.0,6975514000.0,6969116000.0,-6398000.0,5339618000.0,-3576355000.0,5597336000.0,4311427000.0,3234000000.0,-128691000.0,3234000000.0,-254006000.0,-3103873000.0,4525988000.0,0.06546086278273108
2016-04-01,2344.TW,6789560000.0,0.23,817483000.0,842181000.0,842181000.0,50257000.0,9840433000.0,172003000.0,892438000.0,35800002000.0,57.19,2470292000.0,3.95,6396615000.0,10.22,24712757000.0,39.48,12333195000.0,19.7,40098539000.0,38901971000.0,62.15,64.06,22499228000.0,35.94,37885010000.0,60.52,10166033000.0,16.24,35800002000.0,57.19,4490921000.0,7.17,-1347996000.0,-2.15,31915030000.0,50.98,2086060000.0,3.33,62597767000.0,100.0,62597767000.0,100.0,6975514000.0,6396615000.0,-578899000.0,7658523000.0,-4430554000.0,7988889000.0,5755004000.0,4248184000.0,-173461000.0,4248184000.0,-330970000.0,-4093513000.0,5926311000.0,0.12790750375348112
2016-05-16,2344.TW,7048644000.0,0.22,776310000.0,807537000.0,807537000.0,525046000.0,10086944000.0,191534000.0,1332583000.0,35800002000.0,56.28,2470292000.0,3.88,7108327000.0,11.17,26373905000.0,41.46,12001919000.0,18.87,41431122000.0,40205621000.0,63.21,65.13,22178435000.0,34.87,37235652000.0,58.54,10176516000.0,16.0,35800002000.0,56.28,4500199000.0,7.07,-820656000.0,-1.29,31279509000.0,49.17,2862370000.0,4.5,63609557000.0,100.0,63609557000.0,100.0,6396615000.0,7108327000.0,711712000.0,1722500000.0,-994700000.0,1795938000.0,1437269000.0,999071000.0,-38745000.0,999071000.0,-64253000.0,-795915000.0,1335138000.0,-0.2994249000923928
2016-08-15,2344.TW,7532325000.0,0.18,642454000.0,744532000.0,744532000.0,321904000.0,10496888000.0,143918000.0,1066436000.0,35800002000.0,56.78,2470292000.0,3.92,7325369000.0,11.62,26408875000.0,41.88,11759685000.0,18.65,41993876000.0,40784689000.0,64.68,66.6,21059468000.0,33.4,36644469000.0,58.12,9299783000.0,14.75,35800002000.0,56.78,3821993000.0,6.06,-526042000.0,-0.83,30607930000.0,48.54,3146824000.0,4.99,63053344000.0,100.0,63053344000.0,100.0,6396615000.0,7325369000.0,928754000.0,4222209000.0,-1701861000.0,4358175000.0,2833075000.0,1887521000.0,-79325000.0,1887521000.0,-129210000.0,-1570784000.0,2799619000.0,0.18037184600431008
2016-11-15,2344.TW,7758642000.0,0.18,660003000.0,717138000.0,717138000.0,1128662000.0,10732716000.0,161649000.0,1845800000.0,35800002000.0,54.88,2471044000.0,3.79,8418684000.0,12.91,27904313000.0,42.77,12116909000.0,18.57,43840428000.0,42577236000.0,65.27,67.2,21394972000.0,32.8,37331087000.0,57.23,9278063000.0,14.22,35800002000.0,54.88,3880794000.0,5.95,605750000.0,0.93,31014143000.0,47.54,3806827000.0,5.84,65235400000.0,100.0,65235400000.0,100.0,6396615000.0,8418684000.0,2022069000.0,6888635000.0,-2672457000.0,7107288000.0,4208293000.0,2766308000.0,-119850000.0,2766308000.0,-184900000.0,-2637038000.0,4177694000.0,-0.009227551613487737
2017-04-01,2344.TW,7734326000.0,0.23,819024000.0,870867000.0,870867000.0,509504000.0,10775161000.0,117445000.0,1380371000.0,35800002000.0,52.66,2471044000.0,3.63,7683817000.0,11.3,27259743000.0,40.09,14605735000.0,21.48,45220799000.0,43920961000.0,64.6,66.51,22768696000.0,33.49,40729752000.0,59.91,8162961000.0,12.01,35800002000.0,52.66,3263271000.0,4.8,1199732000.0,1.76,34372537000.0,50.56,4556570000.0,6.7,67989495000.0,100.0,67989495000.0,100.0,6396615000.0,7683817000.0,1287202000.0,9991424000.0,-4747144000.0,10245709000.0,5570860000.0,3754620000.0,-175417000.0,3754620000.0,-238139000.0,-4988580000.0,5574979000.0,0.2500491418916893
2017-05-16,2344.TW,7436194000.0,0.19,686916000.0,723463000.0,723463000.0,1322638000.0,10424963000.0,160003000.0,2046101000.0,35800002000.0,51.99,2471044000.0,3.59,6123622000.0,8.89,26345031000.0,38.26,13444334000.0,19.52,68861227000.0,45932424000.0,66.7,100.0,21594327000.0,31.36,42516196000.0,61.74,8149993000.0,11.84,35800002000.0,51.99,3231354000.0,4.69,2524279000.0,3.67,35622114000.0,51.73,5243486000.0,7.61,68861227000.0,100.0,68861227000.0,100.0,7683817000.0,6123622000.0,-1560195000.0,2044682000.0,-3498929000.0,2088285000.0,1364024000.0,883466000.0,-7997000.0,883466000.0,-45483000.0,-3496998000.0,1333614000.0,-0.009540212459318966
2017-08-15,2344.TW,7696712000.0,0.28,989909000.0,1086540000.0,1086540000.0,199196000.0,11411277000.0,361979000.0,1285736000.0,35800002000.0,48.64,2471044000.0,3.36,5902581000.0,8.02,26871813000.0,36.51,17921842000.0,24.35,46210394000.0,44943703000.0,61.06,62.78,27398886000.0,37.22,46737467000.0,63.49,9477044000.0,12.87,35800002000.0,48.64,3698148000.0,5.02,2693649000.0,3.66,39845942000.0,54.13,4085395000.0,5.55,73609280000.0,100.0,73609280000.0,100.0,7683817000.0,5902581000.0,-1781236000.0,4378343000.0,-8882427000.0,4448277000.0,2787738000.0,2331985000.0,-17106000.0,2331985000.0,-94416000.0,-8897167000.0,2812014000.0,0.07694663277004556
2017-11-15,2344.TW,7922013000.0,0.58,2084353000.0,2166153000.0,2166153000.0,1667607000.0,12549903000.0,362198000.0,3833760000.0,35800002000.0,46.43,2513567000.0,3.26,5278464000.0,6.85,27447808000.0,35.6,15765293000.0,20.45,50193064000.0,48813275000.0,63.31,65.1,26913176000.0,34.9,49658432000.0,64.4,11147883000.0,14.46,35800002000.0,46.43,3724018000.0,4.83,4329958000.0,5.62,42179761000.0,54.7,6169748000.0,8.0,77106240000.0,100.0,77106240000.0,100.0,7683817000.0,5278464000.0,-2405353000.0,7434082000.0,-11954753000.0,7285312000.0,4310349000.0,4860336000.0,-25444000.0,4860336000.0,-151469000.0,-12476558000.0,3928888000.0,0.25118365306089147
2018-04-01,2344.TW,8213186000.0,0.49,1789384000.0,1846794000.0,1846794000.0,560260000.0,13205649000.0,390399000.0,2407054000.0,39800002000.0,45.17,7540440000.0,8.56,14172441000.0,16.08,37240205000.0,42.26,16240188000.0,18.43,61626991000.0,60212164000.0,68.33,69.94,26489132000.0,30.06,50875918000.0,57.74,10248944000.0,11.63,39800002000.0,45.17,3517547000.0,3.99,4986015000.0,5.66,43828707000.0,49.74,7885707000.0,8.95,88116123000.0,100.0,88116123000.0,100.0,7683817000.0,14172441000.0,6488624000.0,12143274000.0,-15029723000.0,12051643000.0,5981027000.0,7097529000.0,-35349000.0,7097529000.0,-210451000.0,-15411661000.0,5897311000.0,-0.14290977001853447
2018-05-16,2344.TW,7577204000.0,0.4,1572267000.0,1612170000.0,1612170000.0,-420228000.0,12156183000.0,359294000.0,1191942000.0,39800002000.0,44.99,7540440000.0,8.52,11253767000.0,12.72,34196884000.0,38.65,14938869000.0,16.89,88470718000.0,61832854000.0,69.89,100.0,25168433000.0,28.45,54273834000.0,61.35,10229564000.0,11.56,39800002000.0,44.99,3498705000.0,3.95,4565499000.0,5.16,47532748000.0,53.73,9926913000.0,11.22,88470718000.0,100.0,88470718000.0,100.0,14172441000.0,11253767000.0,-2918674000.0,3800429000.0,-6150033000.0,3819777000.0,1730992000.0,1971464000.0,-16744000.0,1971464000.0,-56986000.0,-6281268000.0,1672978000.0,-0.0934089622609811
2018-08-15,2344.TW,8234695000.0,0.54,2155382000.0,2258354000.0,2258354000.0,4006051000.0,13485223000.0,561612000.0,6264405000.0,39800002000.0,42.9,7540440000.0,8.13,9344952000.0,10.07,37449567000.0,40.36,19159587000.0,20.65,92781352000.0,64006460000.0,68.99,100.0,27423713000.0,29.56,55331785000.0,59.64,8264126000.0,8.91,39800002000.0,42.9,4061946000.0,4.38,8650085000.0,9.32,48391798000.0,52.16,8015933000.0,8.64,92781352000.0,100.0,92781352000.0,100.0,14172441000.0,9344952000.0,-4827489000.0,7209830000.0,-10164752000.0,7425534000.0,3543798000.0,4791430000.0,-34112000.0,4791430000.0,-110707000.0,-10139324000.0,3298709000.0,-0.05467504877277514
2018-11-15,2344.TW,8431056000.0,0.71,2840037000.0,2916830000.0,2916830000.0,-3110746000.0,13680653000.0,-498356000.0,-193916000.0,39800002000.0,40.3,7540440000.0,7.64,16571332000.0,16.78,42771877000.0,43.31,15431678000.0,15.63,98760200000.0,63741718000.0,64.54,100.0,33595243000.0,34.02,55988323000.0,56.69,18163565000.0,18.39,39800002000.0,40.3,4076931000.0,4.13,5543376000.0,5.61,49130842000.0,49.75,10857900000.0,10.99,98760200000.0,100.0,98760200000.0,100.0,14172441000.0,16571332000.0,2398891000.0,10388232000.0,-11847318000.0,10308732000.0,5490859000.0,7209904000.0,-61886000.0,7209904000.0,-159322000.0,-11795233000.0,4975552000.0,-0.08831756258137534
2019-04-01,2344.TW,7796265000.0,0.22,878810000.0,940304000.0,940304000.0,-2213549000.0,11868264000.0,244692000.0,-1273245000.0,39800002000.0,41.44,7540440000.0,7.85,12559631000.0,13.08,37528246000.0,39.07,16469744000.0,17.15,96042464000.0,62444371000.0,65.02,100.0,32151367000.0,33.48,58514218000.0,60.93,15681623000.0,16.33,39800002000.0,41.44,4706064000.0,4.9,3482643000.0,3.63,52484183000.0,54.65,11621286000.0,12.1,96042464000.0,100.0,96042464000.0,100.0,14172441000.0,12559631000.0,-1612810000.0,13533242000.0,-17062131000.0,13519115000.0,7480661000.0,8394900000.0,-93833000.0,8394900000.0,-206744000.0,-16930434000.0,7171791000.0,0.06691439834233462
2019-05-16,2344.TW,7438319000.0,0.1,415229000.0,428224000.0,428224000.0,967758000.0,10886768000.0,166086000.0,1395982000.0,39800002000.0,40.26,7540472000.0,7.63,10890356000.0,11.02,36656872000.0,37.08,15848350000.0,16.03,65285335000.0,63792198000.0,64.53,66.04,33572598000.0,33.96,62201061000.0,62.92,17724248000.0,17.93,39800002000.0,40.26,4693364000.0,4.75,4414432000.0,4.47,53626917000.0,54.25,12037292000.0,12.18,98857933000.0,100.0,98857933000.0,100.0,12559631000.0,10890356000.0,-1669275000.0,2040763000.0,-3550572000.0,2087219000.0,2058519000.0,594310000.0,-25292000.0,594310000.0,-47957000.0,-3346494000.0,2319341000.0,-0.05041981325379704
2019-08-15,2344.TW,8856296000.0,0.12,462171000.0,534806000.0,534806000.0,-1371113000.0,12011669000.0,102589000.0,-836307000.0,39800002000.0,38.54,7540472000.0,7.3,14074081000.0,13.63,39187956000.0,37.94,22373427000.0,21.66,60266692000.0,58923697000.0,57.05,58.35,43013068000.0,41.65,64091804000.0,62.06,20639641000.0,19.98,39800002000.0,38.54,5360464000.0,5.19,3056920000.0,2.96,55729631000.0,53.96,8526303000.0,8.26,103279760000.0,100.0,103279760000.0,100.0,12559631000.0,14074081000.0,1514450000.0,4846240000.0,-6789744000.0,5014808000.0,4235395000.0,1231705000.0,-51711000.0,1231705000.0,-101624000.0,-6511633000.0,4452770000.0,0.2549412370140696
2019-11-15,2344.TW,9864998000.0,0.15,591243000.0,660785000.0,660785000.0,340384000.0,13420329000.0,87898000.0,1001169000.0,39800002000.0,39.42,7570926000.0,7.5,9422131000.0,9.33,34960941000.0,34.63,17430740000.0,17.27,100956484000.0,59872387000.0,59.31,100.0,39638336000.0,39.26,65995543000.0,65.37,22207596000.0,22.0,39800002000.0,39.42,4124702000.0,4.09,3376553000.0,3.34,56435786000.0,55.9,9124906000.0,9.04,100956484000.0,100.0,100956484000.0,100.0,12559631000.0,9422131000.0,-3137500000.0,6680291000.0,-12013304000.0,6553695000.0,6428799000.0,1980388000.0,-75306000.0,1980388000.0,-271593000.0,-10906985000.0,6512497000.0,-0.0455763545455279
2020-04-01,2344.TW,9697969000.0,-0.05,-212256000.0,-146528000.0,-146528000.0,1357727000.0,12452668000.0,-81343000.0,1211199000.0,39800002000.0,37.98,7536396000.0,7.19,11467907000.0,10.94,37557286000.0,35.84,17515468000.0,16.71,63857187000.0,61020622000.0,58.22,60.93,40947713000.0,39.07,67247614000.0,64.16,23432245000.0,22.36,39800002000.0,37.98,4294256000.0,4.1,4890682000.0,4.67,56977114000.0,54.36,8793542000.0,8.39,104804900000.0,100.0,104804900000.0,100.0,12559631000.0,11467907000.0,-1091724000.0,10575896000.0,-14636253000.0,10470034000.0,8666391000.0,1752517000.0,-95203000.0,1752517000.0,-348667000.0,-13431076000.0,9252908000.0,-0.10466073430863601
