date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2301.TW,45078755000.0,0.71,1645748000.0,1692782000.0,1692782000.0,-1103044000.0,51540402000.0,414526000.0,589738000.0,23416737000.0,11.72,27609962000.0,13.82,58701055000.0,29.39,138643871000.0,69.41,100650936000.0,50.39,79773270000.0,75640578000.0,37.87,39.94,119978611000.0,60.06,61108010000.0,30.59,19327675000.0,9.68,23416737000.0,11.72,8285525000.0,4.15,3257767000.0,1.63,34555511000.0,17.3,22604834000.0,11.32,199751881000.0,100.0,199751881000.0,100.0,66483356000.0,58701055000.0,-7782301000.0,-98741000.0,-1090898000.0,273456000.0,1652637000.0,2107308000.0,-315573000.0,2107308000.0,-142817000.0,-1441193000.0,1170756000.0,
2015-08-15,2301.TW,45183484000.0,0.62,1430523000.0,1488319000.0,1488319000.0,-974819000.0,51646489000.0,417200000.0,513500000.0,23577153000.0,11.94,27763270000.0,14.06,56732819000.0,28.72,136454145000.0,69.08,103308889000.0,52.3,75436148000.0,71709691000.0,36.3,38.19,122086305000.0,61.81,61068308000.0,30.92,18777416000.0,9.51,23416737000.0,11.86,8190303000.0,4.15,2312814000.0,1.17,34642844000.0,17.54,19305176000.0,9.77,197522453000.0,100.0,197522453000.0,100.0,66483356000.0,56732819000.0,-9750537000.0,2053539000.0,-3389125000.0,3049490000.0,3283014000.0,4012827000.0,-593683000.0,4012827000.0,-281540000.0,-3594803000.0,3179528000.0,-0.09858561968747616
2015-11-15,2301.TW,48773827000.0,0.7,1638553000.0,1661824000.0,1661824000.0,2384446000.0,55996480000.0,875671000.0,4046270000.0,23577153000.0,11.09,27777986000.0,13.06,61746562000.0,29.03,150447751000.0,70.74,114117289000.0,53.66,78688464000.0,74899954000.0,35.22,37.0,133978651000.0,63.0,62219364000.0,29.26,19861362000.0,9.34,23577153000.0,11.09,8855926000.0,4.16,4556487000.0,2.14,35674387000.0,16.77,20943729000.0,9.85,212667115000.0,100.0,212667115000.0,100.0,66483356000.0,61746562000.0,-4736794000.0,7360472000.0,-4497729000.0,8732837000.0,4955263000.0,6550322000.0,-881154000.0,6550322000.0,-425321000.0,-5238804000.0,4744233000.0,0.042637084887201235
2016-04-01,2301.TW,49751451000.0,1.08,2508075000.0,2469907000.0,2469907000.0,-1501818000.0,57745363000.0,986412000.0,968089000.0,23349283000.0,11.14,27326434000.0,13.03,65501807000.0,31.24,150568075000.0,71.82,109830689000.0,52.39,79683593000.0,75988511000.0,36.24,38.01,129970270000.0,61.99,59085788000.0,28.18,20139581000.0,9.61,23349283000.0,11.14,8167447000.0,3.9,3195188000.0,1.52,33389439000.0,15.93,23366328000.0,11.15,209653863000.0,100.0,209653863000.0,100.0,66483356000.0,65501807000.0,-981549000.0,15552262000.0,-4576340000.0,17259600000.0,6746130000.0,10006641000.0,-1170008000.0,10006641000.0,-569673000.0,-5150538000.0,6649358000.0,0.10934789874731836
2016-05-16,2301.TW,43250498000.0,0.74,1707943000.0,1661381000.0,1661381000.0,-901074000.0,49842055000.0,567450000.0,760307000.0,23349283000.0,11.84,27319878000.0,13.85,62477263000.0,31.68,139782910000.0,70.88,99216844000.0,50.31,80432796000.0,76797167000.0,38.94,40.79,116773856000.0,59.21,57423742000.0,29.12,17557012000.0,8.9,23349283000.0,11.84,10217664000.0,5.18,2302457000.0,1.17,31681875000.0,16.07,25074271000.0,12.71,197206652000.0,100.0,197206652000.0,100.0,65501807000.0,62477263000.0,-3024544000.0,1900065000.0,-1104574000.0,2319524000.0,1652356000.0,2228831000.0,-281986000.0,2228831000.0,-136152000.0,-1081432000.0,1266937000.0,0.006625882153537461
2016-08-15,2301.TW,46967148000.0,0.84,1942061000.0,1955620000.0,1955620000.0,-1201127000.0,53789423000.0,594180000.0,754493000.0,23508670000.0,11.63,27502243000.0,13.6,62770786000.0,31.04,146428482000.0,72.41,108641976000.0,53.72,76213182000.0,72677011000.0,35.94,37.69,126006297000.0,62.31,55790997000.0,27.59,17364321000.0,8.59,23349283000.0,11.55,9893402000.0,4.89,1128727000.0,0.56,30136935000.0,14.9,21786093000.0,10.77,202219479000.0,100.0,202219479000.0,100.0,65501807000.0,62770786000.0,-2731021000.0,2282447000.0,-2244267000.0,3530436000.0,3259730000.0,4778631000.0,-572954000.0,4778631000.0,-257882000.0,-1920041000.0,2498212000.0,0.19954556767379697
2016-11-15,2301.TW,53533317000.0,1.36,3174893000.0,3178649000.0,3178649000.0,-1958226000.0,62677554000.0,970837000.0,1220423000.0,23508670000.0,11.04,27500838000.0,12.91,69568154000.0,32.66,159138689000.0,74.71,119278668000.0,55.99,77432200000.0,73967150000.0,34.72,36.35,135586263000.0,63.65,53879774000.0,25.29,16307595000.0,7.66,23508670000.0,11.04,9980931000.0,4.69,-754622000.0,-0.35,28841305000.0,13.54,24960986000.0,11.72,213018463000.0,100.0,213018463000.0,100.0,65501807000.0,69568154000.0,4066347000.0,8920057000.0,-3054240000.0,10875618000.0,4818801000.0,8928117000.0,-882916000.0,8928117000.0,-398050000.0,-2914904000.0,4029810000.0,0.0022138627833483706
2017-04-01,2301.TW,54562527000.0,1.11,2591454000.0,2576914000.0,2576914000.0,-725559000.0,63262726000.0,1137996000.0,1851355000.0,23508670000.0,11.15,27497719000.0,13.04,65208491000.0,30.93,157924039000.0,74.9,116321118000.0,55.17,79280436000.0,75931535000.0,36.01,37.6,131576352000.0,62.4,52932749000.0,25.1,15255234000.0,7.23,23508670000.0,11.15,9874469000.0,4.68,-1322272000.0,-0.63,27826214000.0,13.2,27496140000.0,13.04,210856788000.0,100.0,210856788000.0,100.0,65501807000.0,65208491000.0,-293316000.0,14512514000.0,-4086683000.0,16861659000.0,6340412000.0,12643027000.0,-1182862000.0,12643027000.0,-545202000.0,-3764874000.0,5707805000.0,0.08981265486711303
2017-05-16,2301.TW,44659368000.0,0.85,1982353000.0,1847559000.0,1847559000.0,-3176993000.0,51351700000.0,625189000.0,-1329434000.0,23508670000.0,12.06,27494481000.0,14.11,64130748000.0,32.91,143459772000.0,73.62,106924657000.0,54.87,194875817000.0,74891259000.0,38.43,100.0,116930927000.0,60.0,51416045000.0,26.38,10006270000.0,5.13,23508670000.0,12.06,14320377000.0,7.35,-4341663000.0,-2.23,26495182000.0,13.6,29478493000.0,15.13,194875817000.0,100.0,194875817000.0,100.0,65208491000.0,64130748000.0,-1077743000.0,4055536000.0,-1332692000.0,4452283000.0,1456773000.0,2472748000.0,-317159000.0,2472748000.0,-173459000.0,-1248651000.0,1204125000.0,-0.1360710805557045
2017-08-15,2301.TW,46099357000.0,0.76,1767245000.0,1888432000.0,1888432000.0,1057042000.0,53060898000.0,639211000.0,2945474000.0,23508670000.0,11.78,27578763000.0,13.81,62834478000.0,31.48,148314545000.0,74.29,115327913000.0,57.77,199631055000.0,70865084000.0,35.5,100.0,125548077000.0,62.89,51316510000.0,25.71,10220164000.0,5.12,23508670000.0,11.78,7223857000.0,3.62,-3354833000.0,-1.68,26448489000.0,13.25,24381206000.0,12.21,199631055000.0,100.0,199631055000.0,100.0,65208491000.0,62834478000.0,-2374013000.0,4831736000.0,-2273931000.0,6126841000.0,2883392000.0,5000391000.0,-648150000.0,5000391000.0,-324755000.0,-2095056000.0,2704821000.0,-0.08752442001390671
