date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2618.TW,28078377000.0,0.55,2012361000.0,2141433000.0,2141433000.0,331399000.0,33374491000.0,129482000.0,2472832000.0,38589450000.0,20.83,6247874000.0,3.37,40004593000.0,21.59,62634122000.0,33.8,52577579000.0,28.37,52149016000.0,46751078000.0,25.23,28.14,133153391000.0,71.86,122668285000.0,66.2,80575812000.0,43.48,38589450000.0,20.83,33904539000.0,18.3,-838019000.0,-0.45,106212299000.0,57.32,2751773000.0,1.49,185302407000.0,100.0,185302407000.0,100.0,27144950000.0,40004593000.0,12859643000.0,7687283000.0,-5210994000.0,7709266000.0,3020746000.0,2270915000.0,-80997000.0,2270915000.0,-359574000.0,-458308000.0,3222172000.0,
2015-08-15,2618.TW,27778711000.0,0.42,1641890000.0,1758269000.0,1758269000.0,778531000.0,32686440000.0,174898000.0,2536800000.0,38589450000.0,20.62,6237027000.0,3.33,32382010000.0,17.3,54736670000.0,29.25,54332836000.0,29.03,54586223000.0,49174474000.0,26.28,29.17,132547291000.0,70.83,132396844000.0,70.75,78214455000.0,41.8,38589450000.0,20.62,37650841000.0,20.12,-56513000.0,-0.03,116159889000.0,62.07,4404510000.0,2.35,187133514000.0,100.0,187133514000.0,100.0,27144950000.0,32382010000.0,5237060000.0,16490753000.0,-18297976000.0,16791978000.0,6110651000.0,4204082000.0,-178482000.0,4204082000.0,-939226000.0,-14612044000.0,7063213000.0,0.0636111573754395
2015-11-15,2618.TW,30107572000.0,0.61,2321809000.0,2475178000.0,2475178000.0,-1420780000.0,36014470000.0,132378000.0,1054398000.0,38589450000.0,20.31,6237027000.0,3.28,36199200000.0,19.06,57691803000.0,30.37,56136732000.0,29.55,55640316000.0,50072849000.0,26.36,29.29,134325560000.0,70.71,132274073000.0,69.63,78188828000.0,41.16,38589450000.0,20.31,36640087000.0,19.29,-1479947000.0,-0.78,114030196000.0,60.03,6726319000.0,3.54,189965876000.0,100.0,189965876000.0,100.0,27144950000.0,36199200000.0,9054250000.0,23171926000.0,-19607088000.0,23676063000.0,9422996000.0,6811638000.0,-249789000.0,6811638000.0,-1483281000.0,-15126568000.0,11399702000.0,-0.1010907272774757
2016-04-01,2618.TW,30964442000.0,0.11,460365000.0,484330000.0,484330000.0,-1757124000.0,35093143000.0,69236000.0,-1272794000.0,38589450000.0,19.75,6237027000.0,3.19,35744865000.0,18.29,58585588000.0,29.98,58580061000.0,29.98,54727522000.0,48858814000.0,25.0,28.01,140678790000.0,71.99,136820724000.0,70.02,82098729000.0,42.01,38589450000.0,19.75,40007705000.0,20.47,-2314892000.0,-1.18,113750466000.0,58.21,6347229000.0,3.25,195406312000.0,100.0,195406312000.0,100.0,27144950000.0,35744865000.0,8599915000.0,26027353000.0,-26004227000.0,26559937000.0,12774438000.0,7365204000.0,-329138000.0,7365204000.0,-1610439000.0,-15200600000.0,14651923000.0,0.02628940815764408
2016-05-16,2618.TW,29833469000.0,0.28,1067326000.0,1201439000.0,1201439000.0,682829000.0,34906089000.0,323925000.0,1884268000.0,38589450000.0,19.35,6237027000.0,3.13,38490332000.0,19.3,61963779000.0,31.06,58889488000.0,29.52,56611790000.0,50609479000.0,25.37,28.38,142858463000.0,71.62,137506474000.0,68.94,83968975000.0,42.1,38589450000.0,19.35,40836050000.0,20.47,-1631553000.0,-0.82,113838585000.0,57.07,7414555000.0,3.72,199470253000.0,100.0,199470253000.0,100.0,35744865000.0,38490332000.0,2745467000.0,5585603000.0,-4581810000.0,5596076000.0,3473871000.0,1525364000.0,-61613000.0,1525364000.0,-263492000.0,-1287773000.0,3488085000.0,-0.5423760521830043
2016-08-15,2618.TW,29669849000.0,0.32,1238022000.0,1393796000.0,1393796000.0,1235893000.0,34468468000.0,387818000.0,2629689000.0,40518923000.0,20.12,6237027000.0,3.1,35189880000.0,17.47,59970716000.0,29.78,67315566000.0,33.42,57827487000.0,51917869000.0,25.78,28.71,143573740000.0,71.29,141430511000.0,70.22,76258174000.0,37.86,38589450000.0,19.16,48737752000.0,24.2,-403502000.0,-0.2,120786707000.0,59.97,5565421000.0,2.76,201401227000.0,100.0,201401227000.0,100.0,35744865000.0,35189880000.0,-554985000.0,9480139000.0,-8963604000.0,10054931000.0,7470561000.0,3306978000.0,-133804000.0,3306978000.0,-847519000.0,-4247272000.0,7894684000.0,0.12030587882362409
2016-11-15,2618.TW,32748314000.0,0.55,2353687000.0,2521407000.0,2521407000.0,435171000.0,38887294000.0,341506000.0,2956578000.0,40518923000.0,20.11,6237027000.0,3.1,34970620000.0,17.36,58650254000.0,29.12,60654191000.0,30.11,60783295000.0,54709273000.0,27.16,30.17,140659483000.0,69.83,142792524000.0,70.88,80005292000.0,39.72,40518923000.0,20.11,44072075000.0,21.88,34215000.0,0.02,121226155000.0,60.18,7919108000.0,3.93,201442778000.0,100.0,201442778000.0,100.0,35744865000.0,34970620000.0,-774245000.0,16057632000.0,-13695475000.0,16743367000.0,11397405000.0,6169891000.0,-202188000.0,6169891000.0,-1190686000.0,-7208496000.0,11924713000.0,0.0006026603457163257
2017-04-01,2618.TW,33351382000.0,-0.29,-1183031000.0,-1162975000.0,-1162975000.0,-269537000.0,36417814000.0,290007000.0,-1432512000.0,40518923000.0,18.62,6237027000.0,2.87,44933016000.0,20.64,69375363000.0,31.87,62284933000.0,28.62,59336281000.0,53328195000.0,24.5,27.26,158327123000.0,72.74,148288041000.0,68.13,96042190000.0,44.12,40518923000.0,18.62,44017621000.0,20.22,869879000.0,0.4,125481847000.0,57.65,5702366000.0,2.62,217663404000.0,100.0,217663404000.0,100.0,35744865000.0,44933016000.0,9188151000.0,21155946000.0,-16551202000.0,21692469000.0,15051372000.0,5296923000.0,-278831000.0,5296923000.0,-1577124000.0,-8146659000.0,16527054000.0,0.09872515099550205
2017-05-16,2618.TW,34640215000.0,-0.18,-738746000.0,-582947000.0,-582947000.0,-88073000.0,38064697000.0,288240000.0,-671020000.0,40518923000.0,18.79,6237027000.0,2.89,39110978000.0,18.13,66425831000.0,30.8,61137970000.0,28.34,58662579000.0,52505168000.0,24.34,27.2,157030405000.0,72.8,149267153000.0,69.2,95892435000.0,44.46,40518923000.0,18.79,44296717000.0,20.54,785598000.0,0.36,125552640000.0,58.21,4963620000.0,2.3,215692984000.0,100.0,215692984000.0,100.0,44933016000.0,39110978000.0,-5822038000.0,-562767000.0,-2411119000.0,-552822000.0,4055020000.0,-294707000.0,-92841000.0,-294707000.0,-322040000.0,-939844000.0,3355900000.0,-0.1220407561095975
2017-08-15,2618.TW,35072109000.0,0.39,1578031000.0,1818649000.0,1818649000.0,-25728000.0,40200582000.0,420408000.0,1792921000.0,41734490000.0,19.6,6237027000.0,2.93,35798807000.0,16.81,63629155000.0,29.88,61988246000.0,29.1,212982799000.0,53244262000.0,25.0,100.0,153587911000.0,72.11,149353644000.0,70.12,91599665000.0,43.01,40518923000.0,19.02,42856298000.0,20.12,757040000.0,0.36,124106588000.0,58.27,4515705000.0,2.12,212982799000.0,100.0,212982799000.0,100.0,44933016000.0,35798807000.0,-9134209000.0,6107476000.0,-5449139000.0,6480566000.0,7644388000.0,1944350000.0,-190436000.0,1944350000.0,-762021000.0,-1959406000.0,7078068000.0,-7.285325469912957e-05
2017-11-15,2618.TW,35390590000.0,1.08,4527625000.0,4671870000.0,4671870000.0,44298000.0,43166421000.0,349351000.0,4716168000.0,41734490000.0,19.05,6237027000.0,2.85,36178874000.0,16.52,63303882000.0,28.9,60153544000.0,27.46,219049458000.0,57817338000.0,26.39,100.0,154937615000.0,70.73,155745576000.0,71.1,94784071000.0,43.27,41734490000.0,19.05,42152090000.0,19.24,802491000.0,0.37,131138750000.0,59.87,9043330000.0,4.13,219049458000.0,100.0,219049458000.0,100.0,44933016000.0,36178874000.0,-8754142000.0,13321212000.0,-14926545000.0,13899014000.0,10778561000.0,6965571000.0,-300170000.0,6965571000.0,-1049578000.0,-8610542000.0,10262156000.0,0.08207256248199685
