date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,3481.TW,82413810000.0,0.87,8650607000.0,8649289000.0,8649289000.0,-1445244000.0,100157867000.0,1410940000.0,7204045000.0,99542240000.0,23.45,99602249000.0,23.47,42332691000.0,9.97,145539799000.0,34.29,125777294000.0,29.63,236422063000.0,234969894000.0,55.36,55.7,188044796000.0,44.3,278927060000.0,65.71,62267502000.0,14.67,99542240000.0,23.45,18199314000.0,4.29,542124000.0,0.13,222590627000.0,52.44,35283281000.0,8.31,424466859000.0,100.0,424466859000.0,100.0,70989741000.0,42332691000.0,-28657050000.0,25212426000.0,-2632239000.0,25407166000.0,13804148000.0,10060229000.0,-126496000.0,10060229000.0,-728931000.0,-6609101000.0,16100626000.0,
2015-08-15,3481.TW,78158603000.0,0.55,5406294000.0,5406121000.0,5406121000.0,2593761000.0,93755186000.0,1936835000.0,7999882000.0,99537972000.0,24.73,99635240000.0,24.75,44073514000.0,10.95,143147113000.0,35.56,112385966000.0,27.92,237535218000.0,236084848000.0,58.65,59.01,165014345000.0,40.99,259402450000.0,64.44,52628379000.0,13.07,99537972000.0,24.73,18511299000.0,4.6,3169249000.0,0.79,211767648000.0,52.61,33742387000.0,8.38,402549563000.0,100.0,402549563000.0,100.0,70989741000.0,44073514000.0,-26916227000.0,42242523000.0,-5894170000.0,42498723000.0,27247650000.0,17403185000.0,-244617000.0,17403185000.0,-1014252000.0,-10392212000.0,28750545000.0,-0.19330261708831417
2015-11-15,3481.TW,77983670000.0,0.35,3481886000.0,3481924000.0,3481924000.0,1534208000.0,88756324000.0,599667000.0,5016132000.0,99535828000.0,25.13,99629609000.0,25.15,45232082000.0,11.42,144710483000.0,36.54,110454679000.0,27.89,241125135000.0,241125135000.0,60.88,60.88,154941376000.0,39.12,251356028000.0,63.46,44486697000.0,11.23,99535828000.0,25.13,19063962000.0,4.81,4735425000.0,1.2,204010807000.0,51.51,37224273000.0,9.4,396066511000.0,100.0,396066511000.0,100.0,70989741000.0,45232082000.0,-25757659000.0,63363249000.0,-10659238000.0,63760793000.0,40097125000.0,21484776000.0,-359230000.0,21484776000.0,-1364495000.0,-14648753000.0,42265164000.0,-0.012800271409775632
2016-04-01,3481.TW,78936796000.0,-0.68,-6723193000.0,-6723193000.0,-6723193000.0,-2175529000.0,81463607000.0,97604000.0,-8898722000.0,99532372000.0,25.69,99643564000.0,25.72,52522790000.0,13.56,138866987000.0,35.84,110471463000.0,28.51,232264723000.0,232264723000.0,59.95,59.95,155177613000.0,40.05,248575349000.0,64.16,44706150000.0,11.54,99532372000.0,25.69,17492567000.0,4.51,2750337000.0,0.71,199482740000.0,51.49,30338450000.0,7.83,387442336000.0,100.0,387442336000.0,100.0,70989741000.0,52522790000.0,-18466951000.0,81064293000.0,-20802751000.0,81782413000.0,52338066000.0,14859187000.0,-484873000.0,14859187000.0,-1628841000.0,-24511490000.0,55096877000.0,0.0700658734950493
2016-05-16,3481.TW,60454580000.0,-0.86,-8581508000.0,-8581508000.0,-8581508000.0,-882994000.0,56417120000.0,47928000.0,-9464502000.0,99526816000.0,28.33,99645204000.0,28.37,38254605000.0,10.89,108812385000.0,30.98,91887681000.0,26.16,222810292000.0,222810292000.0,63.43,63.43,128448069000.0,36.57,242445976000.0,69.02,36560388000.0,10.41,99526816000.0,28.33,17461275000.0,4.97,1881330000.0,0.54,193473161000.0,55.08,21756942000.0,6.19,351258361000.0,100.0,351258361000.0,100.0,52522790000.0,38254605000.0,-14268185000.0,-2655053000.0,-5626505000.0,-2252304000.0,11144615000.0,-8533580000.0,-93023000.0,-8533580000.0,-281217000.0,-7459407000.0,11623043000.0,-0.46033491011911076
2016-08-15,3481.TW,65250163000.0,-0.35,-3475528000.0,-3475528000.0,-3475528000.0,-2658908000.0,66805188000.0,605421000.0,-6134436000.0,99523512000.0,28.49,99645958000.0,28.53,39627002000.0,11.35,110483838000.0,31.63,97872822000.0,28.02,214685446000.0,214685446000.0,61.46,61.46,134602925000.0,38.54,238804533000.0,68.37,36730103000.0,10.52,99523512000.0,28.49,17637700000.0,5.05,-775628000.0,-0.22,190044389000.0,54.41,16291604000.0,4.66,349288371000.0,100.0,349288371000.0,100.0,52522790000.0,39627002000.0,-12895788000.0,3330505000.0,-11740397000.0,4623814000.0,21292296000.0,-11403687000.0,-172024000.0,-11403687000.0,-534896000.0,-14317389000.0,22192003000.0,0.17101898281093775
2016-11-15,3481.TW,65715562000.0,0.31,3058266000.0,3058266000.0,3058266000.0,-2400698000.0,74484602000.0,476988000.0,657568000.0,99522104000.0,28.04,99647346000.0,28.08,32585966000.0,9.18,107113619000.0,30.18,110974476000.0,31.27,215344944000.0,215344944000.0,60.68,60.68,139565599000.0,39.32,247796924000.0,69.82,28591123000.0,8.06,99522104000.0,28.04,18234756000.0,5.14,-3174376000.0,-0.89,202438870000.0,57.04,19349870000.0,5.45,354910543000.0,100.0,354910543000.0,100.0,52522790000.0,32585966000.0,-19936824000.0,17464326000.0,-31887236000.0,19050156000.0,30850290000.0,-7868433000.0,-212458000.0,-7868433000.0,-657044000.0,-34902350000.0,32095404000.0,-0.0391511340682793
2017-04-01,3481.TW,69580481000.0,1.09,10869457000.0,10869457000.0,10869457000.0,-209401000.0,89382367000.0,1991096000.0,10660056000.0,99521488000.0,26.79,99647810000.0,26.82,35384839000.0,9.53,126998131000.0,34.19,116165904000.0,31.27,226006363000.0,226006363000.0,60.84,60.84,145473185000.0,39.16,244481417000.0,65.81,29307281000.0,7.89,99521488000.0,26.79,17802338000.0,4.79,-3418804000.0,-0.92,201360858000.0,54.21,30255869000.0,8.14,371479548000.0,100.0,371479548000.0,100.0,52522790000.0,35384839000.0,-17137951000.0,33399247000.0,-40866329000.0,35198992000.0,40228114000.0,4992120000.0,-291240000.0,4992120000.0,-747143000.0,-44152843000.0,42346598000.0,0.09990504704113218
2017-05-16,3481.TW,65680750000.0,1.19,11858119000.0,11858119000.0,11858119000.0,-2317516000.0,86025771000.0,3496070000.0,9540603000.0,99520784000.0,27.68,99648514000.0,27.71,35881482000.0,9.98,122740178000.0,34.14,121768253000.0,33.87,235546966000.0,235546966000.0,65.51,65.51,124018639000.0,34.49,236825427000.0,65.86,2250386000.0,0.63,99520784000.0,27.68,36991751000.0,10.29,-5736320000.0,-1.6,196075992000.0,54.53,42113988000.0,11.71,359565605000.0,100.0,359565605000.0,100.0,35384839000.0,35881482000.0,496643000.0,27168332000.0,-4643864000.0,27408638000.0,8151481000.0,15354189000.0,-68991000.0,15354189000.0,-86171000.0,-5804379000.0,7684734000.0,0.046984956487784016
2017-08-15,3481.TW,63463838000.0,1.22,12118217000.0,12118217000.0,12118217000.0,2362581000.0,84508950000.0,4065753000.0,14480798000.0,99520720000.0,25.98,99646905000.0,26.01,56219915000.0,14.68,148401881000.0,38.74,131742994000.0,34.39,383083052000.0,249030887000.0,65.01,100.0,134052165000.0,34.99,234681171000.0,61.26,2309171000.0,0.6,99520720000.0,25.98,36786284000.0,9.6,-3373739000.0,-0.88,195765186000.0,51.1,53237001000.0,13.9,383083052000.0,100.0,383083052000.0,100.0,35384839000.0,56219915000.0,20835076000.0,49570829000.0,-7435014000.0,52419330000.0,15996101000.0,31538159000.0,-195669000.0,31538159000.0,-214795000.0,-10159361000.0,14486627000.0,0.043882290150586103
