date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,1504.TW,8665295000.0,0.37,737106000.0,821563000.0,821563000.0,-1424267000.0,11716314000.0,287384000.0,-602704000.0,20026929000.0,25.31,7607903000.0,9.62,15089115000.0,19.07,41407615000.0,52.34,16267582000.0,20.56,52724813000.0,48656023000.0,61.5,66.64,26389967000.0,33.36,37707165000.0,47.66,10122385000.0,12.79,20026929000.0,25.31,1827363000.0,2.31,2161057000.0,2.73,14476533000.0,18.3,19181697000.0,24.25,79114780000.0,100.0,79114780000.0,100.0,17201690000.0,15089115000.0,-2112575000.0,-307772000.0,-210281000.0,-291951000.0,307962000.0,1108947000.0,-45244000.0,1108947000.0,-44162000.0,-393174000.0,127895000.0,
2015-08-15,1504.TW,9090698000.0,0.46,912961000.0,993048000.0,993048000.0,-217989000.0,12159518000.0,287378000.0,775059000.0,20026929000.0,25.11,7607303000.0,9.54,15435742000.0,19.35,42145627000.0,52.84,20122931000.0,25.23,51004349000.0,47167976000.0,59.13,63.94,28759749000.0,36.06,37618471000.0,47.16,8636818000.0,10.83,20026929000.0,25.11,3107483000.0,3.9,1963611000.0,2.46,14418399000.0,18.08,17891696000.0,22.43,79764098000.0,100.0,79764098000.0,100.0,17201690000.0,15435742000.0,-1765948000.0,1431787000.0,-770642000.0,1493839000.0,630080000.0,2389373000.0,-85757000.0,2389373000.0,-87321000.0,-880649000.0,186680000.0,-0.10922529158239873
2015-11-15,1504.TW,9158184000.0,0.49,956442000.0,1036976000.0,1036976000.0,-1794929000.0,12247527000.0,338327000.0,-757953000.0,20026929000.0,25.28,7606043000.0,9.6,16380750000.0,20.68,43605700000.0,55.05,18104295000.0,22.86,50234591000.0,46376640000.0,58.55,63.42,28972928000.0,36.58,35601819000.0,44.95,10868633000.0,13.72,20026929000.0,25.28,3339754000.0,4.22,217093000.0,0.27,14571214000.0,18.4,18848138000.0,23.8,79207519000.0,100.0,79207519000.0,100.0,17201690000.0,16380750000.0,-820940000.0,2983124000.0,-2210033000.0,3027057000.0,954305000.0,3764676000.0,-129314000.0,3764676000.0,-150209000.0,-1068136000.0,338334000.0,0.07950882793457366
2016-04-01,1504.TW,9288862000.0,0.28,570782000.0,662529000.0,662529000.0,483227000.0,12475214000.0,136066000.0,1145756000.0,20026929000.0,23.72,7638417000.0,9.05,14919042000.0,17.67,42292402000.0,50.09,22715038000.0,26.9,51432504000.0,47464042000.0,56.21,60.91,33001748000.0,39.09,42141850000.0,49.91,10286710000.0,12.18,20026929000.0,23.72,3199186000.0,3.79,756980000.0,0.9,15018217000.0,17.79,19363279000.0,22.93,84434252000.0,100.0,84434252000.0,100.0,17201690000.0,14919042000.0,-2282648000.0,5541428000.0,-5867946000.0,5784748000.0,1307539000.0,4563271000.0,-178084000.0,4563271000.0,-227691000.0,-1696681000.0,1076135000.0,0.012217432784160171
2016-05-16,1504.TW,8507576000.0,0.34,683036000.0,790775000.0,790775000.0,1387494000.0,11678422000.0,270981000.0,2178269000.0,20026929000.0,22.08,7638417000.0,8.42,13818921000.0,15.24,43131373000.0,47.56,22693357000.0,25.02,55394983000.0,49507406000.0,54.59,61.08,35296204000.0,38.92,47559814000.0,52.44,12602847000.0,13.9,20026929000.0,22.08,3640785000.0,4.01,2129692000.0,2.35,19115199000.0,21.08,20033931000.0,22.09,90691187000.0,100.0,90691187000.0,100.0,14919042000.0,13818921000.0,-1100121000.0,534391000.0,-1816076000.0,649085000.0,379627000.0,1061756000.0,-60630000.0,1061756000.0,-97501000.0,-214907000.0,266465000.0,-0.1439212430070399
2016-08-15,1504.TW,9359985000.0,0.53,1034839000.0,1185150000.0,1185150000.0,-403400000.0,12814079000.0,264002000.0,781750000.0,20026929000.0,21.92,7652209000.0,8.38,14247729000.0,15.59,44331498000.0,48.52,23584384000.0,25.81,54313742000.0,48566065000.0,53.16,59.45,37047494000.0,40.55,47029738000.0,51.48,13463110000.0,14.74,20026929000.0,21.92,2266097000.0,2.48,1724367000.0,1.89,18827550000.0,20.61,19484123000.0,21.33,91361236000.0,100.0,91361236000.0,100.0,14919042000.0,14247729000.0,-671313000.0,2070949000.0,-2039884000.0,2161618000.0,792902000.0,2510908000.0,-113175000.0,2510908000.0,-163307000.0,-370083000.0,334764000.0,0.1763993532429002
2016-11-15,1504.TW,8897433000.0,0.45,898910000.0,1024650000.0,1024650000.0,321701000.0,12003706000.0,143201000.0,1346351000.0,20026929000.0,21.74,7651388000.0,8.31,14831484000.0,16.1,44166476000.0,47.94,18061656000.0,19.6,55608687000.0,49777522000.0,54.03,60.36,36520474000.0,39.64,47962685000.0,52.06,18458818000.0,20.04,20026929000.0,21.74,2739112000.0,2.97,2037735000.0,2.21,18507460000.0,20.09,20383033000.0,22.12,92129161000.0,100.0,92129161000.0,100.0,14919042000.0,14831484000.0,-87558000.0,3916911000.0,-2309246000.0,3794824000.0,1158134000.0,3678759000.0,-152044000.0,3678759000.0,-239416000.0,-538948000.0,394060000.0,-0.0780909238733129
2017-04-01,1504.TW,10023310000.0,0.44,864695000.0,1036423000.0,1036423000.0,-982503000.0,13427629000.0,218109000.0,53920000.0,20026929000.0,21.68,7671889000.0,8.31,13989826000.0,15.14,45296310000.0,49.04,18958845000.0,20.52,55724543000.0,49731567000.0,53.84,60.32,36649413000.0,39.68,47077646000.0,50.96,17690568000.0,19.15,20026929000.0,21.68,2075856000.0,2.25,1166773000.0,1.26,18463450000.0,19.99,21187539000.0,22.94,92373956000.0,100.0,92373956000.0,100.0,14919042000.0,13989826000.0,-929216000.0,4850429000.0,-3779570000.0,4925765000.0,1549723000.0,4933291000.0,-172217000.0,4933291000.0,-282231000.0,-1464972000.0,726314000.0,0.16627653559491262
2017-05-16,1504.TW,8923535000.0,0.27,535809000.0,635037000.0,635037000.0,-108311000.0,11916183000.0,208872000.0,526726000.0,20026929000.0,21.96,7673407000.0,8.41,14658514000.0,16.07,43896669000.0,48.12,17507668000.0,19.19,91213951000.0,50190811000.0,55.03,100.0,34992596000.0,38.36,47317282000.0,51.88,17484928000.0,19.17,20026929000.0,21.96,2277916000.0,2.5,1085977000.0,1.19,18172139000.0,19.92,21726061000.0,23.82,91213951000.0,100.0,91213951000.0,100.0,13989826000.0,14658514000.0,668688000.0,1612577000.0,665862000.0,1711621000.0,384697000.0,843909000.0,-34848000.0,843909000.0,-63606000.0,-363803000.0,234103000.0,-0.088604814465876
2017-08-15,1504.TW,9787215000.0,0.55,1090613000.0,1213944000.0,1213944000.0,1218431000.0,13073245000.0,175918000.0,2432375000.0,20026929000.0,21.48,7649142000.0,8.21,13397764000.0,14.37,45020762000.0,48.3,20600606000.0,22.1,93218221000.0,50688074000.0,54.38,100.0,36645050000.0,39.31,48197459000.0,51.7,16044444000.0,17.21,20026929000.0,21.48,2415546000.0,2.59,2279262000.0,2.45,18139099000.0,19.46,21054304000.0,22.59,93218221000.0,100.0,93218221000.0,100.0,13989826000.0,13397764000.0,-592062000.0,3210672000.0,-813862000.0,3107832000.0,762577000.0,2233771000.0,-74914000.0,2233771000.0,-114393000.0,-582977000.0,143093000.0,-0.03489029116220225
