date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2345.TW,4107180000.0,0.21,109575000.0,109497000.0,109497000.0,-53781000.0,4947159000.0,9349000.0,55716000.0,5342879000.0,40.6,620926000.0,4.72,4490318000.0,34.12,11325345000.0,86.06,5511805000.0,41.88,7627218000.0,7619935000.0,57.9,57.96,5533131000.0,42.04,1835004000.0,13.94,21326000.0,0.16,5342879000.0,40.6,149478000.0,1.14,259626000.0,1.97,1185409000.0,9.01,1447503000.0,11.0,13160349000.0,100.0,13160349000.0,100.0,4485059000.0,4490318000.0,5259000.0,312229000.0,-143756000.0,359364000.0,78466000.0,118846000.0,-11184000.0,118846000.0,-720000.0,-50522000.0,158637000.0,
2015-08-15,2345.TW,5082361000.0,0.42,225359000.0,225319000.0,225319000.0,-49746000.0,6130601000.0,42479000.0,175573000.0,5349329000.0,37.83,645643000.0,4.57,5362901000.0,37.93,12418683000.0,87.83,6862059000.0,48.53,7258914000.0,7251698000.0,51.28,51.34,6881156000.0,48.66,1721387000.0,12.17,19097000.0,0.14,5349329000.0,37.83,169282000.0,1.2,209999000.0,1.49,1131609000.0,8.0,1097726000.0,7.76,14140070000.0,100.0,14140070000.0,100.0,4485059000.0,5362901000.0,877842000.0,1308581000.0,-200073000.0,1344269000.0,154485000.0,386644000.0,-24708000.0,386644000.0,-1086000.0,-76212000.0,307217000.0,-0.035486716706281646
2015-11-15,2345.TW,5224719000.0,0.71,380015000.0,379984000.0,379984000.0,165078000.0,6542650000.0,144630000.0,545062000.0,5349329000.0,34.9,643107000.0,4.2,5836368000.0,38.08,13717825000.0,89.49,7508627000.0,48.99,7801543000.0,7793835000.0,50.85,50.9,7526651000.0,49.1,1610369000.0,10.51,18024000.0,0.12,5349329000.0,34.9,213363000.0,1.39,374657000.0,2.44,1111447000.0,7.25,1477741000.0,9.64,15328194000.0,100.0,15328194000.0,100.0,4485059000.0,5836368000.0,1351309000.0,2141986000.0,-309206000.0,2183544000.0,228624000.0,911258000.0,-34363000.0,911258000.0,-855000.0,-76226000.0,278866000.0,0.39647859084188963
2016-04-01,2345.TW,5632529000.0,0.85,451392000.0,451135000.0,451135000.0,-105538000.0,7118350000.0,120511000.0,345597000.0,5369759000.0,35.83,654795000.0,4.37,5382528000.0,35.91,13507434000.0,90.12,6781857000.0,45.25,8179363000.0,8171824000.0,54.52,54.57,6808174000.0,45.43,1480103000.0,9.88,26317000.0,0.18,5369759000.0,35.83,201720000.0,1.35,279107000.0,1.86,1068089000.0,7.13,1919162000.0,12.81,14987537000.0,100.0,14987537000.0,100.0,4485059000.0,5382528000.0,897469000.0,1950546000.0,-527429000.0,2031631000.0,299715000.0,1482904000.0,-42319000.0,1482904000.0,-734000.0,-111687000.0,372586000.0,0.09656528439104287
2016-05-16,2345.TW,4554270000.0,0.74,398316000.0,398116000.0,398116000.0,-106971000.0,5927809000.0,84741000.0,291145000.0,5377554000.0,36.17,661831000.0,4.45,4455376000.0,29.96,13441558000.0,90.4,6359221000.0,42.77,8485446000.0,8478151000.0,57.02,57.07,6383974000.0,42.93,1427862000.0,9.6,24753000.0,0.17,5377554000.0,36.17,192891000.0,1.3,172287000.0,1.16,1022311000.0,6.88,2317478000.0,15.59,14869420000.0,100.0,14869420000.0,100.0,5382528000.0,4455376000.0,-927152000.0,-299378000.0,-600293000.0,-241938000.0,71370000.0,482857000.0,-6382000.0,482857000.0,0.0,-65477000.0,31059000.0,0.05492590088481927
2016-08-15,2345.TW,5984291000.0,0.9,478559000.0,478534000.0,478534000.0,-62780000.0,7420476000.0,170131000.0,415754000.0,5381244000.0,35.67,672696000.0,4.46,4347724000.0,28.82,13708532000.0,90.86,7199763000.0,47.72,7858584000.0,7852094000.0,52.04,52.09,7229175000.0,47.91,1379227000.0,9.14,29412000.0,0.19,5381244000.0,35.67,251334000.0,1.67,109490000.0,0.73,987043000.0,6.54,1739663000.0,11.53,15087759000.0,100.0,15087759000.0,100.0,5382528000.0,4347724000.0,-1034804000.0,210250000.0,-1100845000.0,378065000.0,140566000.0,1131522000.0,-16667000.0,1131522000.0,0.0,-120602000.0,189156000.0,0.15039846921852426
2016-11-15,2345.TW,6102413000.0,0.89,480344000.0,480339000.0,480339000.0,-139434000.0,7591313000.0,122477000.0,340905000.0,5437079000.0,35.9,710282000.0,4.69,5033944000.0,33.24,13787297000.0,91.04,6823506000.0,45.06,8292588000.0,8286291000.0,54.72,54.76,6850899000.0,45.24,1356190000.0,8.96,27393000.0,0.18,5437079000.0,35.9,263968000.0,1.74,-30078000.0,-0.2,941032000.0,6.21,2220007000.0,14.66,15143487000.0,100.0,15143487000.0,100.0,5382528000.0,5033944000.0,-348584000.0,1939748000.0,-933215000.0,2157602000.0,205012000.0,1734338000.0,-26051000.0,1734338000.0,0.0,-154345000.0,334509000.0,-0.07019594963831317
2017-04-01,2345.TW,6721776000.0,0.98,530694000.0,530510000.0,530510000.0,-37464000.0,8429155000.0,227126000.0,493046000.0,5454429000.0,31.16,725710000.0,4.15,6521194000.0,37.26,16185953000.0,92.47,8638433000.0,49.35,8838734000.0,8812437000.0,50.35,50.5,8665117000.0,49.5,1317898000.0,7.53,26684000.0,0.15,5454429000.0,31.16,270974000.0,1.55,-62306000.0,-0.36,920301000.0,5.26,2745603000.0,15.69,17503851000.0,100.0,17503851000.0,100.0,5382528000.0,6521194000.0,1138666000.0,3650046000.0,-1294799000.0,3889531000.0,268143000.0,2491974000.0,-38588000.0,2491974000.0,8000.0,-207730000.0,448258000.0,0.23794420484350495
2017-05-16,2345.TW,6847482000.0,1.19,648395000.0,648163000.0,648163000.0,-254226000.0,8562229000.0,193844000.0,393937000.0,5465854000.0,29.88,730428000.0,3.99,4858625000.0,26.56,16965509000.0,92.73,9021530000.0,49.31,18295615000.0,9223146000.0,50.41,100.0,9046801000.0,49.45,1330106000.0,7.27,25271000.0,0.14,5465854000.0,29.88,176343000.0,0.96,-316135000.0,-1.73,867624000.0,4.74,3393998000.0,18.55,18295615000.0,100.0,18295615000.0,100.0,6521194000.0,4858625000.0,-1662569000.0,-837675000.0,-702091000.0,-794796000.0,48111000.0,842007000.0,-15178000.0,842007000.0,0.0,-31715000.0,-100921000.0,-0.05257441747691059
2017-08-15,2345.TW,7036256000.0,1.17,635719000.0,635684000.0,635684000.0,67684000.0,8825077000.0,222147000.0,703368000.0,5470089000.0,30.72,739871000.0,4.15,5123076000.0,28.77,16433040000.0,92.27,9531820000.0,53.52,17808773000.0,8245676000.0,46.3,100.0,9556869000.0,53.66,1375733000.0,7.73,25049000.0,0.14,5470089000.0,30.72,226014000.0,1.27,-248469000.0,-1.4,878228000.0,4.93,2335184000.0,13.11,17808773000.0,100.0,17808773000.0,100.0,6521194000.0,5123076000.0,-1398118000.0,-1183433000.0,-70142000.0,-840627000.0,123506000.0,1699838000.0,-32125000.0,1699838000.0,0.0,-111105000.0,13928000.0,0.14862794690878545
