date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2327.TW,5175887000.0,1.4,932722000.0,944007000.0,944007000.0,-597235000.0,6931271000.0,171014000.0,346772000.0,6769997000.0,12.89,2344829000.0,4.46,5067362000.0,9.65,28447167000.0,54.16,19812550000.0,37.72,26462383000.0,26346432000.0,50.16,50.38,26064264000.0,49.62,24079480000.0,45.84,6251714000.0,11.9,6678919000.0,12.72,501088000.0,0.95,391990000.0,0.75,14749555000.0,28.08,16839616000.0,32.06,52526647000.0,100.0,52526647000.0,100.0,6412680000.0,5067362000.0,-1345318000.0,1160792000.0,-3655255000.0,1227938000.0,482574000.0,1115021000.0,-115071000.0,1115021000.0,-56206000.0,-560915000.0,483641000.0,
2015-08-15,2327.TW,5277794000.0,1.07,723900000.0,734435000.0,734435000.0,-116059000.0,6932693000.0,344509000.0,618376000.0,6769997000.0,13.21,560419000.0,1.09,4536021000.0,8.85,27537702000.0,53.73,21903370000.0,42.74,24398294000.0,24272843000.0,47.36,47.61,26849051000.0,52.39,23709643000.0,46.27,4945681000.0,9.65,6769997000.0,13.21,367446000.0,0.72,276966000.0,0.54,14431272000.0,28.16,16669532000.0,32.53,51247345000.0,100.0,51247345000.0,100.0,6412680000.0,4536021000.0,-1876659000.0,1891684000.0,-3709056000.0,2569127000.0,961258000.0,2193965000.0,-241658000.0,2193965000.0,-112445000.0,-1018931000.0,926491000.0,-0.03190342327494745
2015-11-15,2327.TW,5487225000.0,1.85,1227952000.0,1239760000.0,1239760000.0,889859000.0,7113651000.0,233871000.0,2129619000.0,6595547000.0,12.99,553850000.0,1.09,4898796000.0,9.65,27267993000.0,53.7,21025508000.0,41.41,25352622000.0,25220519000.0,49.67,49.93,25423992000.0,50.07,23508621000.0,46.3,4398484000.0,8.66,6595547000.0,12.99,486211000.0,0.96,1160273000.0,2.29,14694987000.0,28.94,17278805000.0,34.03,50776614000.0,100.0,50776614000.0,100.0,6412680000.0,4898796000.0,-1513884000.0,2917952000.0,-1462739000.0,3597168000.0,1488618000.0,3667596000.0,-351156000.0,3667596000.0,-167369000.0,-1273167000.0,1092418000.0,0.0251846315017112
2016-04-01,2327.TW,5032971000.0,1.16,745693000.0,753863000.0,753863000.0,-557863000.0,6535250000.0,141916000.0,196000000.0,6515947000.0,13.7,554298000.0,1.17,6754013000.0,14.2,24783107000.0,52.12,19179565000.0,40.34,25298526000.0,25187740000.0,52.97,53.21,22249367000.0,46.79,22764786000.0,47.88,3069802000.0,6.46,6515947000.0,13.7,161658000.0,0.34,607119000.0,1.28,14212808000.0,29.89,17725676000.0,37.28,47547893000.0,100.0,47547893000.0,100.0,6412680000.0,6754013000.0,341333000.0,5195991000.0,1436588000.0,5860614000.0,1982007000.0,4563375000.0,-441599000.0,4563375000.0,-219463000.0,-1666314000.0,1285860000.0,0.05140026727490943
2016-05-16,2327.TW,5510561000.0,1.25,809835000.0,821649000.0,821649000.0,-633170000.0,7312432000.0,132156000.0,188479000.0,6475497000.0,13.37,552663000.0,1.14,5974101000.0,12.33,26189447000.0,54.07,20799836000.0,42.94,25470025000.0,25349560000.0,52.33,52.58,22968987000.0,47.42,22249565000.0,45.93,2169151000.0,4.48,6475497000.0,13.37,146499000.0,0.3,-23916000.0,-0.05,13849076000.0,28.59,18363557000.0,37.91,48439012000.0,100.0,48439012000.0,100.0,6754013000.0,5974101000.0,-779912000.0,2068047000.0,-3223901000.0,2195097000.0,506076000.0,953805000.0,-71282000.0,953805000.0,-43506000.0,-233492000.0,550448000.0,0.012560230367710054
2016-08-15,2327.TW,5674825000.0,1.44,918844000.0,932690000.0,932690000.0,-702786000.0,7487996000.0,413732000.0,229904000.0,5145760000.0,10.62,269165000.0,0.56,5163233000.0,10.66,26826840000.0,55.37,23317771000.0,48.13,22891401000.0,22759286000.0,46.98,47.25,25557238000.0,52.75,21621799000.0,44.63,2239467000.0,4.62,5142550000.0,10.61,270558000.0,0.56,-724506000.0,-1.5,13469193000.0,27.8,18068867000.0,37.29,48448639000.0,100.0,48448639000.0,100.0,6754013000.0,5163233000.0,-1590780000.0,3617424000.0,-4874982000.0,4177056000.0,1007362000.0,2300227000.0,-144910000.0,2300227000.0,-84172000.0,-623192000.0,985626000.0,0.039753595531524806
2016-11-15,2327.TW,5813221000.0,1.68,890795000.0,907658000.0,907658000.0,-511895000.0,7627528000.0,129233000.0,395763000.0,5163056000.0,10.83,326761000.0,0.69,4095043000.0,8.59,27364465000.0,57.4,24517129000.0,51.43,21540016000.0,23201027000.0,48.67,45.19,26130033000.0,54.81,20305584000.0,42.6,1612904000.0,3.38,5142550000.0,10.79,121275000.0,0.25,-1238173000.0,-2.6,12275819000.0,25.75,18949383000.0,39.75,47670049000.0,100.0,47670049000.0,100.0,6754013000.0,5063692000.0,-1690321000.0,5331185000.0,-5675614000.0,5840183000.0,1493895000.0,3337118000.0,-229833000.0,3337118000.0,-124145000.0,-999238000.0,1515358000.0,-0.1356521042358318
2017-04-01,2327.TW,5359390000.0,2.46,1334641000.0,1343703000.0,1343703000.0,-73368000.0,7188395000.0,294463000.0,1270335000.0,5214784000.0,9.7,504611000.0,0.94,8659591000.0,16.11,32364786000.0,60.2,24998045000.0,46.5,24801295000.0,24687702000.0,45.92,46.13,28960634000.0,53.87,21397143000.0,39.8,3962589000.0,7.37,5163056000.0,9.6,144323000.0,0.27,-1286097000.0,-2.39,12892613000.0,23.98,20254404000.0,37.67,53761929000.0,100.0,53761929000.0,100.0,6022417000.0,7619545000.0,1597128000.0,6884793000.0,-5940999000.0,7458736000.0,1834748000.0,4499395000.0,-323906000.0,4499395000.0,-177575000.0,-1324133000.0,1548599000.0,0.17531676972483246
2017-05-16,2327.TW,5506213000.0,1.62,818421000.0,823538000.0,823538000.0,-799665000.0,7346750000.0,132413000.0,23873000.0,5036007000.0,10.1,676470000.0,1.36,4909677000.0,9.84,28296753000.0,56.74,27167575000.0,54.47,49872450000.0,23603541000.0,47.33,100.0,28324662000.0,54.43,21575697000.0,43.26,859518000.0,1.72,5032230000.0,10.09,0.0,0.0,-2079023000.0,-4.0,12499950000.0,25.06,19970087000.0,40.04,49872450000.0,100.0,49872450000.0,100.0,8659591000.0,5899243000.0,-2760348000.0,1943978000.0,-1610963000.0,1928065000.0,432788000.0,955951000.0,-86009000.0,955951000.0,-65850000.0,-997064000.0,528813000.0,0.24729494389687398
2017-08-15,2327.TW,5622068000.0,2.45,1229020000.0,1234552000.0,1234552000.0,1535232000.0,7933988000.0,269118000.0,2769784000.0,5036007000.0,8.29,1005124000.0,1.65,9913096000.0,16.32,35040463000.0,57.7,31134312000.0,51.26,25181796000.0,25094155000.0,41.32,41.46,35550978000.0,58.54,25692311000.0,42.3,4416666000.0,7.27,5032230000.0,8.29,197800000.0,0.33,-536631000.0,-0.88,14347654000.0,23.62,19912842000.0,32.79,60732774000.0,100.0,60732774000.0,100.0,7619545000.0,8883421000.0,1263876000.0,3246875000.0,-4124509000.0,3416477000.0,827661000.0,2266414000.0,-193872000.0,2266414000.0,-111663000.0,-2216186000.0,957947000.0,0.14952706137545588
2017-11-15,2327.TW,5199306000.0,4.0,1783610000.0,1599293000.0,1599293000.0,158697000.0,7326382000.0,239700000.0,1757990000.0,3504010000.0,5.15,3057795000.0,4.5,6458878000.0,9.5,36182651000.0,53.22,32191034000.0,47.35,27749572000.0,27663831000.0,40.69,40.81,40239510000.0,59.19,31806431000.0,46.78,8048476000.0,11.84,3492418000.0,5.14,132892000.0,0.2,-306316000.0,-0.45,14534598000.0,21.38,21408342000.0,31.49,67989082000.0,100.0,67989082000.0,100.0,7619545000.0,6458878000.0,-1160667000.0,5287525000.0,-11252768000.0,5586097000.0,1284209000.0,4298614000.0,-312347000.0,4298614000.0,-201351000.0,-3280806000.0,1231399000.0,0.21902239405912674
2018-04-01,2327.TW,5432903000.0,7.57,3016249000.0,3023631000.0,3023631000.0,522158000.0,9651479000.0,499977000.0,3545789000.0,3505638000.0,5.03,3101438000.0,4.45,5760889000.0,8.27,35081944000.0,50.33,32447402000.0,46.55,31333407000.0,31225047000.0,44.8,44.96,38363818000.0,55.04,34615281000.0,49.67,5916416000.0,8.49,3504010000.0,5.03,41375000.0,0.06,247296000.0,0.35,16274877000.0,23.35,24370675000.0,34.97,69697225000.0,100.0,69697225000.0,100.0,7619545000.0,5760889000.0,-1858656000.0,8027311000.0,-11447833000.0,8510311000.0,1782331000.0,7822222000.0,-507890000.0,7822222000.0,-291537000.0,-4949752000.0,1374766000.0,0.22806191143575288
2018-05-16,2327.TW,5356891000.0,12.15,4258418000.0,4278865000.0,4278865000.0,39481000.0,11023289000.0,-101830000.0,4318346000.0,3507393000.0,4.59,3112904000.0,4.07,11115599000.0,14.53,39791590000.0,52.03,33917498000.0,44.35,35664974000.0,35536593000.0,46.46,46.63,40819829000.0,53.37,36693213000.0,47.97,6902331000.0,9.02,3505637000.0,4.58,50621000.0,0.07,138194000.0,0.18,17969090000.0,23.49,28778102000.0,37.63,76484803000.0,100.0,76484803000.0,100.0,5760889000.0,11115599000.0,5354710000.0,3339582000.0,637756000.0,3438331000.0,522030000.0,4177035000.0,-205053000.0,4177035000.0,-101162000.0,-2214293000.0,488536000.0,0.4941439053728184
2018-08-15,2327.TW,6908856000.0,23.7,10800066000.0,10827808000.0,10827808000.0,3364285000.0,19247298000.0,2374958000.0,14192093000.0,4241816000.0,3.78,5207533000.0,4.64,28355700000.0,25.29,65691093000.0,58.58,51549313000.0,45.97,112136902000.0,46791043000.0,41.73,100.0,64644769000.0,57.65,46445809000.0,41.42,13095456000.0,11.68,3507393000.0,3.13,87090000.0,0.08,3501083000.0,3.12,20015417000.0,17.85,33840611000.0,30.18,112136902000.0,100.0,112136902000.0,100.0,5760889000.0,28355700000.0,22594811000.0,10856775000.0,-2046798000.0,11446631000.0,1924442000.0,17379801000.0,-449790000.0,17379801000.0,-196737000.0,-5000104000.0,477190000.0,-0.016492507687709535
2018-11-15,2327.TW,9414029000.0,34.44,14502809000.0,14300089000.0,14300089000.0,-3308562000.0,30666432000.0,3033403000.0,10991527000.0,4270395000.0,3.52,5345000000.0,4.41,30424159000.0,25.09,77605232000.0,63.99,52845082000.0,43.58,121270076000.0,55699791000.0,45.93,100.0,65289664000.0,53.84,43664844000.0,36.01,12444582000.0,10.26,4241816000.0,3.5,214318000.0,0.18,61488000.0,0.05,19408203000.0,16.0,48444460000.0,39.95,121270076000.0,100.0,121270076000.0,100.0,5760889000.0,30424159000.0,24663270000.0,21157945000.0,-3010488000.0,22115633000.0,3827668000.0,34713293000.0,-751374000.0,34713293000.0,-364857000.0,-6885417000.0,3823505000.0,-0.20587995576986692
