date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,4938.TW,257187422000.0,2.48,6327870000.0,7216780000.0,7216780000.0,-1470184000.0,274262576000.0,2120240000.0,5746596000.0,25637403000.0,5.88,77016724000.0,17.67,118018559000.0,27.08,350122976000.0,80.34,234658986000.0,53.85,183897189000.0,141879996000.0,32.56,42.2,251895417000.0,57.8,85669630000.0,19.66,17236431000.0,3.96,25637403000.0,5.88,20806384000.0,4.77,3573865000.0,0.82,71146748000.0,16.33,35653114000.0,8.18,435792606000.0,100.0,435792606000.0,100.0,107688632000.0,118018559000.0,10329927000.0,9600299000.0,-2358577000.0,10822828000.0,3402027000.0,9337020000.0,-447056000.0,9337020000.0,-210325000.0,-2402618000.0,2888912000.0,
2015-08-15,4938.TW,204024452000.0,1.81,4655693000.0,5730633000.0,5730633000.0,-1495239000.0,217928746000.0,1542616000.0,4235394000.0,26033253000.0,5.99,78922253000.0,18.15,112800359000.0,25.93,351553683000.0,80.83,242121627000.0,55.67,175802158000.0,135440849000.0,31.14,40.42,259145646000.0,59.58,83394121000.0,19.17,17024019000.0,3.91,26033253000.0,5.99,18280190000.0,4.2,687117000.0,0.16,69878877000.0,16.07,29799186000.0,6.85,434947804000.0,100.0,434947804000.0,100.0,107688632000.0,112800359000.0,5111727000.0,-470029000.0,-3873260000.0,4598522000.0,6713015000.0,16610269000.0,-854174000.0,16610269000.0,-404314000.0,-4744816000.0,5558471000.0,0.04114159474815495
2015-11-15,4938.TW,288668048000.0,2.31,6013775000.0,7512363000.0,7512363000.0,3746757000.0,309537681000.0,3119065000.0,11259120000.0,26032293000.0,4.82,78922268000.0,14.62,101960541000.0,18.89,453337832000.0,83.98,337029320000.0,62.43,185738202000.0,145019587000.0,26.86,34.41,354086399000.0,65.59,86486769000.0,16.02,17057079000.0,3.16,26032293000.0,4.82,19480349000.0,3.61,4201193000.0,0.78,71439405000.0,13.23,35865922000.0,6.64,539824601000.0,100.0,539824601000.0,100.0,107688632000.0,101960541000.0,-5728091000.0,-14184921000.0,-9445371000.0,-7717280000.0,10107611000.0,27241697000.0,-1161488000.0,27241697000.0,-631117000.0,-8204902000.0,9785901000.0,-0.04304978523431356
2016-04-01,4938.TW,388558061000.0,2.63,6814287000.0,8412083000.0,8412083000.0,-2120952000.0,411983973000.0,3532234000.0,6291131000.0,26030205000.0,5.47,78972374000.0,16.59,102561346000.0,21.54,390403344000.0,82.0,267707497000.0,56.23,192338525000.0,150380135000.0,31.59,40.4,283748138000.0,59.6,85683319000.0,18.0,16040641000.0,3.37,26030205000.0,5.47,18420802000.0,3.87,2724974000.0,0.57,71037778000.0,14.92,42655172000.0,8.96,476086663000.0,100.0,476086663000.0,100.0,107688632000.0,102561346000.0,-5127286000.0,9971785000.0,-12753288000.0,16834959000.0,13471400000.0,39186014000.0,-1396275000.0,39186014000.0,-806348000.0,-11461700000.0,13379947000.0,-0.04063144537455888
2016-05-16,4938.TW,241570449000.0,1.58,4105583000.0,4841286000.0,4841286000.0,-1784542000.0,256382310000.0,1659886000.0,3056744000.0,26027615000.0,6.24,78975432000.0,18.93,110770400000.0,26.55,330314883000.0,79.18,209945422000.0,50.33,193618025000.0,151172190000.0,36.24,46.41,223557496000.0,53.59,86860638000.0,20.82,13612074000.0,3.26,26027615000.0,6.24,20934250000.0,5.02,1481713000.0,0.36,71324858000.0,17.1,46760755000.0,11.21,417175521000.0,100.0,417175521000.0,100.0,102561346000.0,110770400000.0,8209054000.0,14248802000.0,-4299384000.0,16156183000.0,3297499000.0,6501172000.0,-214554000.0,6501172000.0,-155882000.0,-3184320000.0,3581172000.0,-0.33155885966882703
2016-08-15,4938.TW,208629479000.0,1.55,3987860000.0,4649885000.0,4649885000.0,-1998826000.0,224650371000.0,2328744000.0,2651059000.0,25760683000.0,6.1,78192373000.0,18.51,101123013000.0,23.94,342087921000.0,80.97,237102208000.0,56.12,173641286000.0,140697133000.0,33.3,41.1,248844658000.0,58.9,80398023000.0,19.03,11742450000.0,2.78,25760683000.0,6.1,20436387000.0,4.84,-70200000.0,-0.02,67289989000.0,15.93,36818685000.0,8.71,422485944000.0,100.0,422485944000.0,100.0,102561346000.0,101123013000.0,-1438333000.0,9843479000.0,-12783081000.0,17945291000.0,6612490000.0,13479801000.0,-490699000.0,13479801000.0,-539919000.0,-7238481000.0,8041196000.0,0.2017868620305377
2016-11-15,4938.TW,301089204000.0,2.09,5380426000.0,6006977000.0,6006977000.0,-3929671000.0,316193287000.0,598600000.0,2077306000.0,25756275000.0,5.24,78208567000.0,15.91,97374731000.0,19.81,412599159000.0,83.94,302171294000.0,61.48,175929007000.0,142860204000.0,29.06,35.79,315598496000.0,64.21,78928344000.0,16.06,13427202000.0,2.73,25756275000.0,5.24,19310889000.0,3.93,-3338153000.0,-0.68,65980475000.0,13.42,42238095000.0,8.59,491527503000.0,100.0,491527503000.0,100.0,102561346000.0,97374731000.0,-5186615000.0,34214168000.0,-16080719000.0,44015389000.0,9716758000.0,20085378000.0,-773991000.0,20085378000.0,-720721000.0,-9874869000.0,11208261000.0,-0.05874384844827433
2017-04-01,4938.TW,343353864000.0,2.28,5865946000.0,6639244000.0,6639244000.0,-708430000.0,360484145000.0,2355048000.0,5930814000.0,25751695000.0,5.8,78214259000.0,17.62,108713312000.0,24.49,364225586000.0,82.04,254236823000.0,57.27,182022201000.0,148269590000.0,33.4,41.0,261923032000.0,59.0,79719647000.0,17.96,7686209000.0,1.73,25751695000.0,5.8,16463669000.0,3.71,-3798868000.0,-0.86,66860809000.0,15.06,48104750000.0,10.84,443945233000.0,100.0,443945233000.0,100.0,102561346000.0,108713312000.0,6151966000.0,71830851000.0,-20431385000.0,81854472000.0,12770863000.0,29079670000.0,-1057275000.0,29079670000.0,-919565000.0,-12453467000.0,14742583000.0,0.20682976562754893
2017-05-16,4938.TW,227038185000.0,1.51,3881531000.0,4153297000.0,4153297000.0,-6506961000.0,238999289000.0,954431000.0,-2353664000.0,25749449000.0,6.62,78216541000.0,20.11,108698296000.0,27.95,311428468000.0,80.07,197406716000.0,50.75,388958805000.0,146650365000.0,37.7,100.0,209090661000.0,53.76,77530337000.0,19.93,11683945000.0,3.0,25749449000.0,6.62,15700313000.0,4.04,-9299793000.0,-2.39,64545578000.0,16.59,51986281000.0,13.37,388958805000.0,100.0,388958805000.0,100.0,108713312000.0,108698296000.0,-15016000.0,2338540000.0,-3481311000.0,3166546000.0,3080359000.0,5107728000.0,-318541000.0,5107728000.0,-151100000.0,-2157337000.0,2854132000.0,-0.009521944266659603
2017-08-15,4938.TW,229276109000.0,1.33,3437478000.0,3685590000.0,3685590000.0,1313545000.0,240380441000.0,1179519000.0,4999135000.0,25747336000.0,6.05,80356554000.0,18.9,122809319000.0,28.88,341577568000.0,80.33,244705237000.0,57.55,425239905000.0,138903068000.0,32.66,100.0,253969313000.0,59.72,83662337000.0,19.67,9264076000.0,2.18,25747336000.0,6.05,18505847000.0,4.35,-9725004000.0,-2.29,68796618000.0,16.18,42526206000.0,10.0,425239905000.0,100.0,425239905000.0,100.0,108713312000.0,122809319000.0,14096007000.0,18824454000.0,-11345129000.0,22909596000.0,6106163000.0,9972837000.0,-708115000.0,9972837000.0,-341279000.0,-7627953000.0,6479521000.0,0.022604444682329215
