date,stock_id,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent_x,IncomeAfterTaxes,IncomeFromContinuingOperations,OtherComprehensiveIncome,Revenue,TAX,TotalConsolidatedProfitForThePeriod,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,CurrentAssets,CurrentAssets_per,CurrentLiabilities,CurrentLiabilities_per,Equity,EquityAttributableToOwnersOfParent_y,EquityAttributableToOwnersOfParent_per,Equity_per,Liabilities,Liabilities_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,OrdinaryShare,OrdinaryShare_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,CashBalancesBeginningOfPeriod,CashBalancesEndOfPeriod,CashBalancesIncrease,CashFlowsFromOperatingActivities,CashProvidedByInvestingActivities,CashReceivedThroughOperations,Depreciation,IncomeBeforeIncomeTaxFromContinuingOperations,InterestIncome,NetIncomeBeforeTax,PayTheInterest,PropertyAndPlantAndEquipment,TotalIncomeLossItems,sharpe_ratio
2015-05-16,2379.TW,4158585000.0,1.47,741195000.0,741110000.0,741110000.0,-242569000.0,7446052000.0,64698000.0,498541000.0,5049513000.0,11.11,4405169000.0,9.69,25544721000.0,56.2,37800369000.0,83.16,21705043000.0,47.75,22604697000.0,22595031000.0,49.71,49.73,22851030000.0,50.27,7655358000.0,16.84,1145987000.0,2.52,5049513000.0,11.11,69797000.0,0.15,849583000.0,1.87,3264965000.0,7.18,12290766000.0,27.04,45455727000.0,100.0,45455727000.0,100.0,21608816000.0,25544721000.0,3935905000.0,-136531000.0,-1042770000.0,-225840000.0,135683000.0,805808000.0,-180899000.0,805808000.0,-23725000.0,-108027000.0,166820000.0,
2015-08-15,2379.TW,4167059000.0,0.72,364896000.0,364871000.0,364871000.0,-222542000.0,7148073000.0,33423000.0,142329000.0,5049513000.0,10.94,4405169000.0,9.54,22806346000.0,49.41,37366065000.0,80.96,25277081000.0,54.77,19717318000.0,19707677000.0,42.7,42.72,26438196000.0,57.28,8789449000.0,19.04,1161115000.0,2.52,5049513000.0,10.94,73456000.0,0.16,627041000.0,1.36,3350926000.0,7.26,9625954000.0,20.86,46155514000.0,100.0,46155514000.0,100.0,21608816000.0,22806346000.0,1197530000.0,96731000.0,-3293323000.0,35633000.0,279575000.0,1204102000.0,-354803000.0,1204102000.0,-56402000.0,-266949000.0,365366000.0,-0.27376874343800983
2015-11-15,2379.TW,4583276000.0,1.19,599924000.0,599903000.0,599903000.0,1269963000.0,7911458000.0,33326000.0,1869866000.0,5049513000.0,10.97,4405168000.0,9.57,23289146000.0,50.59,37248889000.0,80.92,22875994000.0,49.69,21587184000.0,21577564000.0,46.87,46.9,24445737000.0,53.1,8784032000.0,19.08,1569743000.0,3.41,5049513000.0,10.97,100640000.0,0.22,1897004000.0,4.12,3381738000.0,7.35,10225879000.0,22.21,46032921000.0,100.0,46032921000.0,100.0,21608816000.0,23289146000.0,1680330000.0,729380000.0,-3238034000.0,592398000.0,423394000.0,1837331000.0,-510531000.0,1837331000.0,-87847000.0,-362027000.0,576123000.0,0.15894434693163334
2016-04-01,2379.TW,5246524000.0,1.43,721984000.0,721989000.0,721989000.0,-19292000.0,9240226000.0,63414000.0,702697000.0,5049513000.0,10.76,4405169000.0,9.38,27545845000.0,58.67,37556687000.0,80.0,23748641000.0,50.59,22289881000.0,22280256000.0,47.46,47.48,24657567000.0,52.52,9390761000.0,20.0,908926000.0,1.94,5049513000.0,10.76,432782000.0,0.92,1877712000.0,4.0,3380051000.0,7.2,10947862000.0,23.32,46947448000.0,100.0,46947448000.0,100.0,21608816000.0,27545845000.0,5937029000.0,3226629000.0,-871062000.0,2919680000.0,561061000.0,2622734000.0,-658993000.0,2622734000.0,-117188000.0,-550895000.0,889631000.0,0.12766461706075077
2016-05-16,2379.TW,5036626000.0,1.17,590908000.0,590892000.0,590892000.0,-419341000.0,8987184000.0,50138000.0,171551000.0,5049513000.0,10.8,4405169000.0,9.42,28865764000.0,61.71,36917218000.0,78.93,23453768000.0,50.14,22442244000.0,22432635000.0,47.96,47.98,24330851000.0,52.02,9855877000.0,21.07,877083000.0,1.88,5049513000.0,10.8,428434000.0,0.92,1458371000.0,3.12,3292877000.0,7.04,11519582000.0,24.63,46773095000.0,100.0,46773095000.0,100.0,27545845000.0,28865764000.0,1319919000.0,2191828000.0,-296783000.0,2023770000.0,123928000.0,641030000.0,-158228000.0,641030000.0,-34001000.0,-112745000.0,304170000.0,0.07881686522970918
2016-08-15,2379.TW,5452358000.0,2.02,1017772000.0,1017762000.0,1017762000.0,-81735000.0,9846807000.0,93198000.0,936027000.0,5049513000.0,9.85,3910428000.0,7.63,32325626000.0,63.08,41699890000.0,81.38,29021129000.0,56.63,21368676000.0,21359077000.0,41.68,41.7,29874371000.0,58.3,9543157000.0,18.62,853242000.0,1.67,5049513000.0,9.85,402945000.0,0.79,1376636000.0,2.69,3242290000.0,6.33,11022500000.0,21.51,51243047000.0,100.0,51243047000.0,100.0,27545845000.0,32325626000.0,4779781000.0,3560799000.0,-803638000.0,3287555000.0,245716000.0,1751990000.0,-319306000.0,1751990000.0,-70612000.0,-180585000.0,623396000.0,0.20508721883217332
2016-11-15,2379.TW,5981487000.0,1.48,748984000.0,748968000.0,748968000.0,-597044000.0,10279361000.0,64267000.0,151924000.0,5049513000.0,9.64,3910428000.0,7.47,33884529000.0,64.71,43669353000.0,83.4,30023975000.0,57.34,21520600000.0,21511017000.0,41.08,41.1,30840631000.0,58.9,8691878000.0,16.6,816656000.0,1.56,5049513000.0,9.64,422472000.0,0.81,779592000.0,1.49,3222804000.0,6.15,11771484000.0,22.48,52361231000.0,100.0,52361231000.0,100.0,27545845000.0,33884529000.0,6338684000.0,4083591000.0,-404409000.0,3861596000.0,369073000.0,2565225000.0,-483602000.0,2565225000.0,-108448000.0,-323486000.0,911487000.0,-0.11247736843199928
2017-04-01,2379.TW,5546823000.0,1.35,682211000.0,682215000.0,682215000.0,621957000.0,9800679000.0,87946000.0,1304172000.0,5049513000.0,9.09,3910428000.0,7.04,37874245000.0,68.22,47956677000.0,86.38,31816328000.0,57.31,22824772000.0,22815185000.0,41.09,41.11,32695036000.0,58.89,7563131000.0,13.62,878708000.0,1.58,5049513000.0,9.09,83861000.0,0.15,1401549000.0,2.52,3192717000.0,5.75,12453695000.0,22.43,55519808000.0,100.0,55519808000.0,100.0,27545845000.0,37874245000.0,10328400000.0,5226631000.0,9264000.0,4873721000.0,488411000.0,3335386000.0,-654033000.0,3335386000.0,-151511000.0,-412880000.0,1566499000.0,0.05981455183857117
2017-05-16,2379.TW,5732713000.0,1.0,506977000.0,506977000.0,506977000.0,-1625910000.0,9983438000.0,49038000.0,-1118933000.0,5049513000.0,10.46,3917061000.0,8.12,31813622000.0,65.91,40596423000.0,84.1,25682826000.0,53.21,48269125000.0,21702885000.0,44.96,100.0,26556653000.0,55.02,7672702000.0,15.9,873827000.0,1.81,5049513000.0,10.46,81623000.0,0.17,-224361000.0,-0.46,3183341000.0,6.59,12960672000.0,26.85,48269125000.0,100.0,48269125000.0,100.0,37874245000.0,31813622000.0,-6060623000.0,562253000.0,-179188000.0,370198000.0,119067000.0,556015000.0,-166011000.0,556015000.0,-38731000.0,-160186000.0,283573000.0,-0.23115446882796628
2017-08-15,2379.TW,5630942000.0,1.85,933542000.0,933546000.0,933546000.0,173955000.0,9951521000.0,56799000.0,1107501000.0,5049513000.0,9.49,3413470000.0,6.41,34713490000.0,65.23,45720455000.0,85.92,32030599000.0,60.19,20296577000.0,20286986000.0,38.12,38.14,32916612000.0,61.86,7492734000.0,14.08,886013000.0,1.67,5049513000.0,9.49,69923000.0,0.13,-50406000.0,-0.09,3196540000.0,6.01,11874409000.0,22.31,53213189000.0,100.0,53213189000.0,100.0,37874245000.0,34713490000.0,-3160755000.0,1335716000.0,-374724000.0,996106000.0,243425000.0,1546360000.0,-355661000.0,1546360000.0,-81246000.0,-245223000.0,518805000.0,0.08932847095517292
2017-11-15,2379.TW,6138655000.0,2.29,1153985000.0,1153985000.0,1153985000.0,-92757000.0,10951458000.0,71752000.0,1061228000.0,5065062000.0,9.64,3558856000.0,6.77,32748371000.0,62.32,45167880000.0,85.95,30120706000.0,57.32,52552590000.0,21509149000.0,40.93,100.0,31033850000.0,59.05,7384710000.0,14.05,913144000.0,1.74,5065062000.0,9.64,91632000.0,0.17,-143163000.0,-0.27,3216985000.0,6.12,13028394000.0,24.79,52552590000.0,100.0,52552590000.0,100.0,37874245000.0,32748371000.0,-5125874000.0,2068821000.0,-592986000.0,1809480000.0,370249000.0,2772097000.0,-534540000.0,2772097000.0,-117212000.0,-361283000.0,745845000.0,0.0766994084831594
2018-04-01,2379.TW,6282289000.0,1.57,797649000.0,797652000.0,797652000.0,-457280000.0,10801604000.0,56604000.0,340372000.0,5065062000.0,9.68,3558856000.0,6.8,9594356000.0,18.34,45092540000.0,86.2,29520661000.0,56.43,21859112000.0,21849518000.0,41.77,41.79,30451801000.0,58.21,7218373000.0,13.8,931140000.0,1.78,5065062000.0,9.68,113043000.0,0.22,-600443000.0,-1.15,3162949000.0,6.05,13826043000.0,26.43,52310913000.0,100.0,52310913000.0,100.0,37874245000.0,9594356000.0,-28279889000.0,3758455000.0,-24977952000.0,3373250000.0,493822000.0,3626353000.0,-722436000.0,3626353000.0,-152595000.0,-476144000.0,998329000.0,0.08800753225294522
2018-05-16,2379.TW,6173786000.0,1.66,840660000.0,840660000.0,840660000.0,-772875000.0,10626366000.0,55000000.0,67785000.0,5080955000.0,9.95,3730316000.0,7.3,3091308000.0,6.05,43523132000.0,85.21,27692684000.0,54.22,22440507000.0,22430913000.0,43.92,43.94,28635337000.0,56.06,7552712000.0,14.79,942653000.0,1.85,5080955000.0,9.95,2980517000.0,5.84,-1150203000.0,-2.25,3252415000.0,6.37,14769845000.0,28.92,51075844000.0,100.0,51075844000.0,100.0,9594356000.0,3091308000.0,-6503048000.0,1861883000.0,-3548165000.0,1733443000.0,132071000.0,895660000.0,-181549000.0,895660000.0,-37385000.0,-98046000.0,213815000.0,-0.07118959392352532
2018-08-15,2379.TW,6192395000.0,1.97,1001629000.0,1001633000.0,1001633000.0,1488414000.0,11151893000.0,67788000.0,2490047000.0,5080955000.0,8.82,3222221000.0,5.59,3811088000.0,6.62,50177337000.0,87.12,34431120000.0,59.78,57595855000.0,22126431000.0,38.42,100.0,35459826000.0,61.57,7418518000.0,12.88,1028706000.0,1.79,5080955000.0,8.82,3108578000.0,5.4,338211000.0,0.59,3223522000.0,5.6,13485044000.0,23.41,57595855000.0,100.0,57595855000.0,100.0,9594356000.0,3811088000.0,-5783268000.0,4860143000.0,-8413336000.0,4440722000.0,267227000.0,1965081000.0,-414629000.0,1965081000.0,-66733000.0,-326945000.0,449777000.0,0.18384876904275763
2018-11-15,2379.TW,6402868000.0,2.78,1411851000.0,1411851000.0,1411851000.0,-43365000.0,12085896000.0,91923000.0,1368486000.0,5080955000.0,8.26,3229870000.0,5.25,7787908000.0,12.66,54362798000.0,88.37,36981357000.0,60.11,23512164000.0,23502566000.0,38.2,38.22,38006510000.0,61.78,7155876000.0,11.63,1025153000.0,1.67,5080955000.0,8.26,3487461000.0,5.67,294846000.0,0.48,3202071000.0,5.21,14896895000.0,24.22,61518674000.0,100.0,61518674000.0,100.0,9594356000.0,7787908000.0,-1806448000.0,6149882000.0,-7548165000.0,5578494000.0,403134000.0,3468855000.0,-693439000.0,3468855000.0,-100192000.0,-404597000.0,601467000.0,0.013431904276501013
2019-04-01,2379.TW,6575827000.0,2.16,1096628000.0,1096637000.0,1096637000.0,31309000.0,11941591000.0,91709000.0,1127946000.0,5080955000.0,8.72,3236659000.0,5.56,4309651000.0,7.4,51087219000.0,87.7,32502254000.0,55.8,24646899000.0,24637292000.0,42.29,42.31,33605415000.0,57.69,7165095000.0,12.3,1103161000.0,1.89,5080955000.0,8.72,3719866000.0,6.39,401964000.0,0.69,3316578000.0,5.69,15917714000.0,27.33,58252314000.0,100.0,58252314000.0,100.0,9594356000.0,4309651000.0,-5284705000.0,8193750000.0,-8175201000.0,7572524000.0,544084000.0,4657201000.0,-989290000.0,4657201000.0,-138521000.0,-629854000.0,725482000.0,0.1841649505439383
2019-05-16,2379.TW,7188873000.0,2.71,1379208000.0,1379233000.0,1379233000.0,136048000.0,12834642000.0,88082000.0,1515281000.0,5080955000.0,8.12,3236659000.0,5.17,3537440000.0,5.65,54001331000.0,86.25,34382553000.0,54.92,62607373000.0,26152548000.0,41.77,100.0,36445193000.0,58.21,8606042000.0,13.75,2062640000.0,3.29,5080955000.0,8.12,3998644000.0,6.39,538012000.0,0.86,3285714000.0,5.25,17296922000.0,27.63,62607373000.0,100.0,62607373000.0,100.0,4309651000.0,3537440000.0,-772211000.0,1810093000.0,-3340117000.0,1763690000.0,160721000.0,1467315000.0,-286194000.0,1467315000.0,-36919000.0,-189423000.0,118620000.0,0.30414228479845046
2019-08-15,2379.TW,8450280000.0,3.64,1845200000.0,1845226000.0,1845226000.0,320004000.0,15181554000.0,117970000.0,2165230000.0,5080955000.0,7.2,2728564000.0,3.87,7181025000.0,10.18,61474244000.0,87.12,43639086000.0,61.84,70564133000.0,24761084000.0,35.09,100.0,45793391000.0,64.9,9089889000.0,12.88,2154305000.0,3.05,5080955000.0,7.2,4397931000.0,6.23,858016000.0,1.22,3423098000.0,4.85,16093549000.0,22.81,70564133000.0,100.0,70564133000.0,100.0,4309651000.0,7181025000.0,2871374000.0,5791896000.0,-5250022000.0,5186129000.0,334799000.0,3430511000.0,-612273000.0,3430511000.0,-60833000.0,-378517000.0,284685000.0,-0.010487849269186451
2019-11-15,2379.TW,9163586000.0,3.78,1922421000.0,1922437000.0,1922437000.0,-60980000.0,16043111000.0,124369000.0,1861457000.0,5080955000.0,6.82,2736628000.0,3.67,4404208000.0,5.91,65201740000.0,87.48,45730469000.0,61.36,74533417000.0,26630589000.0,35.73,100.0,47893154000.0,64.26,9331677000.0,12.52,2162685000.0,2.9,5080955000.0,6.82,5247654000.0,7.04,838248000.0,1.12,3421313000.0,4.59,17974758000.0,24.12,74533417000.0,100.0,74533417000.0,100.0,4309651000.0,4404208000.0,94557000.0,7644209000.0,-10816348000.0,6962124000.0,516581000.0,5477317000.0,-947479000.0,5477317000.0,-98929000.0,-593605000.0,436845000.0,0.09711615692850997
